Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
11,Bayern Munich,de Bundesliga,29,26.7,65.1,34,374,3060,34.0,97,75,172,91,6,6,54,3,89.5,84.8,73.1,157.9,930,2300,4.88,4.78,11,de Bundesliga,29,34.0,97,609,243,39.9,17.91,7.15,0.15,0.37,16.5,13,6,6,89.5,84.8,0.14,7.5,6.2,11,de Bundesliga,29,34.0,20587,24273,84.8,362049,120150,75,73.1,80.1,1.9,481,1717,498,120,2300,11,de Bundesliga,29,34.0,24273,22488,1707,444,69,180,850,767,240,91,100,0,20587,78,347,11,de Bundesliga,29,34.0,1108,32.59,862,72,70,56,34,14,176,5.18,11,de Bundesliga,29,34.0,500,293,180,222,98,503,41.9,292,290,79,211,342,842,382,9,11,de Bundesliga,29,65.1,34.0,27878,1923,7313,13410,7376,1215,27872,741,480,64.8,261,35.2,17382,92867,49916,930,624,266,515,309,20486,2285,11,de Bundesliga,29,26.7,34,3060,90,100,34.0,374,84,,104,21,163,2.41,100,32,68,2.0,89.5,37.9,51.6,1.52,11,de Bundesliga,29,34.0,54,3,2,322,355,78,850,342,293,6,4,1,2048,478,403,54.3,11,de Bundesliga,2,34,34,3060,34.0,32,0.94,113,81,74.3,26,4,4,15,44.1,4,3,1,0,11,de Bundesliga,2,34.0,32,3,0,6,1,35.8,0.29,4.8,0.14,141,283,49.8,1309,208,19.4,24.0,314,10,3.2,124,3.65,14.3
12,Betis,es La Liga,27,27.5,56.7,38,418,3420,38.0,48,35,83,42,6,8,108,9,51.0,45.2,36.9,82.0,834,1475,2.03,2.31,12,es La Liga,27,38.0,48,471,152,32.3,12.39,4.0,0.09,0.28,18.4,20,6,8,51.0,45.2,0.1,-3.0,-3.2,12,es La Liga,27,38.0,16182,19823,81.6,284815,94491,35,36.9,33.8,-1.9,360,1015,322,84,1475,12,es La Liga,27,38.0,19823,17676,2063,699,30,205,624,799,185,67,41,2,16182,84,337,12,es La Liga,27,38.0,837,22.03,611,62,77,37,39,11,75,1.97,12,es La Liga,27,38.0,501,299,276,173,52,511,43.2,290,336,119,217,302,803,682,8,12,es La Liga,27,56.7,38.0,23715,2485,7853,10431,5665,845,23707,713,445,62.4,268,37.6,14024,78775,41021,834,634,200,548,355,16065,1463,12,es La Liga,27,27.5,38,3420,90,100,38.0,418,83,,132,20,182,1.08,48,60,-12,-0.32,51.0,54.8,-3.7,-0.1,12,es La Liga,27,38.0,108,9,3,473,577,84,624,302,299,6,11,1,1709,579,558,50.9,12,es La Liga,2,38,38,3418,38.0,60,1.58,154,95,68.2,10,11,17,6,15.8,11,11,0,0,12,es La Liga,2,38.0,60,11,1,4,1,54.8,0.29,-4.2,-0.11,158,464,34.1,1045,171,34.1,33.0,524,12,2.3,59,1.55,17.8
13,Bologna,it Serie A,31,27.2,52.6,38,418,3420,38.0,48,31,79,43,5,6,109,7,56.9,52.2,41.3,93.5,799,1672,1.95,2.58,13,it Serie A,31,38.0,48,549,160,29.1,14.45,4.21,0.08,0.27,18.8,29,5,6,56.9,52.2,0.1,-8.9,-9.2,13,it Serie A,31,38.0,14608,18465,79.1,251345,95729,31,41.3,30.8,-10.3,418,1201,293,67,1672,13,it Serie A,31,38.0,18465,16401,1979,618,28,134,733,736,228,155,21,2,14608,85,329,13,it Serie A,31,38.0,967,25.45,726,68,62,47,50,14,85,2.24,13,it Serie A,31,38.0,575,338,270,238,67,619,36.5,393,390,125,265,412,987,667,13,13,it Serie A,31,52.6,38.0,22738,2314,6600,10533,5822,794,22732,628,349,55.6,278,44.3,13270,75441,38917,799,556,203,617,331,14486,1649,13,it Serie A,31,27.2,38,3420,90,100,38.0,418,83,,136,20,274,1.24,52,65,-13,-0.34,56.9,54.8,2.0,0.05,13,it Serie A,31,38.0,109,7,3,595,567,85,733,412,338,6,8,1,1903,644,666,49.2,13,it Serie A,2,38,38,3420,38.0,65,1.71,189,124,68.8,12,11,15,2,5.3,8,6,1,1,13,it Serie A,2,38.0,65,6,2,6,1,54.1,0.26,-9.9,-0.26,161,366,44.0,869,222,29.2,27.0,482,44,9.1,30,0.79,33.0
14,Bordeaux,fr Ligue 1,26,26.9,53.6,28,308,2520,28.0,40,29,69,38,2,2,55,0,30.4,28.8,21.6,50.4,441,995,2.39,1.86,14,fr Ligue 1,26,28.0,40,308,106,34.4,11.0,3.79,0.12,0.36,19.8,21,2,2,30.4,28.8,0.09,9.6,9.2,14,fr Ligue 1,26,28.0,12252,15092,81.2,216236,76128,29,21.6,18.0,7.4,217,723,112,31,995,14,fr Ligue 1,26,28.0,15092,13672,1380,389,35,93,425,546,137,83,42,0,12252,40,204,14,fr Ligue 1,26,28.0,530,18.93,357,53,32,28,43,17,65,2.32,14,fr Ligue 1,26,28.0,483,284,232,206,45,595,38.7,365,237,89,148,302,785,575,13,14,fr Ligue 1,26,53.6,28.0,18253,1724,5742,9723,2955,385,18251,507,273,53.8,233,46.0,10991,52483,26706,441,350,101,457,285,12191,989,14,fr Ligue 1,26,26.9,28,2520,90,100,28.0,308,84,,84,20,111,1.32,40,34,6,0.21,30.4,36.9,-6.6,-0.23,14,fr Ligue 1,26,28.0,55,0,0,379,361,40,425,302,284,1,3,1,1562,487,445,52.3,14,fr Ligue 1,1,28,28,2520,28.0,34,1.21,108,74,70.4,9,10,9,6,21.4,3,2,1,0,14,fr Ligue 1,1,28.0,34,2,0,4,1,32.7,0.28,-0.3,-0.01,159,394,40.4,637,99,40.2,,434,17,3.9,28,1.0,
15,Bournemouth,eng Premier League,27,25.2,44.1,38,418,3420,38.0,38,24,62,34,4,4,78,3,44.8,41.7,30.6,72.3,601,1256,1.53,1.98,15,eng Premier League,27,38.0,38,385,117,30.4,10.13,3.08,0.09,0.29,17.3,21,4,4,44.8,41.7,0.11,-6.8,-7.7,15,eng Premier League,27,38.0,12042,16387,73.5,208869,82509,24,30.6,25.7,-6.6,280,921,227,49,1256,15,eng Premier League,27,38.0,16387,14488,1832,450,28,92,646,790,194,104,57,0,12042,67,390,15,eng Premier League,27,38.0,669,17.61,472,69,34,39,47,8,63,1.66,15,eng Premier League,27,38.0,507,299,254,206,47,567,36.5,360,439,160,279,475,982,1008,16,15,eng Premier League,27,44.1,38.0,20872,2556,7472,8683,4916,717,20868,602,325,54.0,277,46.0,12070,62723,31212,601,424,136,571,384,11946,1238,15,eng Premier League,27,25.2,38,3420,90,100,38.0,418,84,,108,23,176,0.89,40,65,-25,-0.66,44.8,62.3,-17.5,-0.46,15,eng Premier League,27,38.0,78,3,2,369,388,67,646,475,299,2,6,0,1979,792,835,48.7,15,eng Premier League,2,38,38,3420,38.0,65,1.71,192,126,68.8,9,7,22,5,13.2,6,5,1,0,15,eng Premier League,2,38.0,65,5,4,4,0,62.6,0.3,-2.4,-0.06,185,616,30.0,866,190,47.5,29.2,603,20,3.3,26,0.68,13.3
16,Brescia,it Serie A,32,25.6,40.6,38,418,3420,38.0,34,22,56,30,4,4,95,6,43.4,40.2,28.8,69.0,537,1241,1.37,1.9,16,it Serie A,32,38.0,34,414,138,33.3,10.89,3.63,0.07,0.22,17.9,32,4,4,43.4,40.2,0.1,-9.4,-10.2,16,it Serie A,32,38.0,10833,14648,74.0,195788,80646,22,28.8,26.9,-6.8,288,830,253,78,1241,16,it Serie A,32,38.0,14648,12511,2069,644,22,160,641,784,160,44,76,1,10833,68,327,16,it Serie A,32,38.0,725,19.08,482,88,27,50,70,8,58,1.53,16,it Serie A,32,38.0,507,273,256,195,56,559,40.4,333,399,170,229,361,868,886,12,16,it Serie A,32,40.6,38.0,18739,2524,6842,7804,4306,653,18735,450,275,61.1,175,38.9,9591,55133,30316,537,385,86,557,316,10769,1231,16,it Serie A,32,25.6,38,3420,90,100,38.0,418,83,,121,23,235,0.66,35,79,-44,-1.16,43.4,74.5,-31.2,-0.82,16,it Serie A,32,38.0,95,6,3,504,583,68,641,361,273,3,11,3,1768,498,602,45.3,16,it Serie A,3,38,38,3420,38.0,79,2.08,236,159,70.3,6,7,25,6,15.8,11,9,1,1,16,it Serie A,3,38.0,79,9,1,9,3,69.0,0.26,-7.0,-0.19,170,467,36.4,731,218,42.0,31.8,682,20,2.9,17,0.45,10.1
17,Brest,fr Ligue 1,24,26.1,49.8,28,308,2520,28.0,32,27,59,31,1,5,45,2,30.7,26.8,22.1,48.9,415,1138,2.07,1.89,17,fr Ligue 1,24,28.0,32,320,97,30.3,11.43,3.46,0.1,0.32,19.2,7,1,5,30.7,26.8,0.08,1.3,4.2,17,fr Ligue 1,24,28.0,11054,14206,77.8,208602,76093,27,22.1,21.4,4.9,250,786,211,70,1138,17,fr Ligue 1,24,28.0,14206,12692,1479,332,32,146,520,722,117,63,28,1,11054,35,245,17,fr Ligue 1,24,28.0,574,20.5,443,47,19,23,25,17,59,2.11,17,fr Ligue 1,24,28.0,484,282,238,186,60,472,39.0,288,263,82,181,352,836,537,11,17,fr Ligue 1,24,49.8,28.0,17263,2041,6000,7885,3546,470,17258,364,209,57.4,155,42.6,9330,48143,25023,415,307,66,464,283,10983,1133,17,fr Ligue 1,24,26.1,28,2520,90,100,28.0,308,85,,82,18,114,1.21,34,37,-3,-0.11,30.7,45.5,-14.8,-0.53,17,fr Ligue 1,24,28.0,45,2,0,329,286,35,520,352,282,4,6,0,1464,405,477,45.9,17,fr Ligue 1,2,28,28,2520,28.0,37,1.32,143,104,76.9,8,10,10,8,28.6,6,4,2,0,17,fr Ligue 1,2,28.0,37,4,0,4,0,45.7,0.28,8.7,0.31,136,393,34.6,817,160,36.2,38.3,484,21,4.3,28,1.0,5.3
18,Brighton,eng Premier League,25,26.4,52.2,38,418,3420,38.0,35,24,59,34,1,2,59,2,45.4,43.8,31.6,75.4,669,1675,1.53,2.03,18,eng Premier League,25,38.0,35,460,139,30.2,12.11,3.66,0.07,0.24,17.6,11,1,2,45.4,43.8,0.1,-10.4,-9.8,18,eng Premier League,25,38.0,15881,20056,79.2,290667,102483,24,31.6,27.3,-7.6,343,1124,294,62,1675,18,eng Premier League,25,38.0,20056,18194,1791,394,34,200,689,853,178,78,78,0,15881,71,365,18,eng Premier League,25,38.0,804,21.16,599,73,39,48,40,5,65,1.71,18,eng Premier League,25,38.0,641,379,295,269,77,642,38.2,397,437,137,300,419,1060,750,15,18,eng Premier League,25,52.2,38.0,24387,2721,8174,10724,5693,770,24385,584,335,57.4,249,42.6,13074,73950,37898,669,502,165,626,399,15782,1661,18,eng Premier League,25,26.4,38,3420,90,100,38.0,418,84,,128,20,155,1.08,39,54,-15,-0.39,45.4,55.0,-9.5,-0.25,18,eng Premier League,25,38.0,59,2,1,386,325,71,689,419,379,2,2,2,2065,690,577,54.5,18,eng Premier League,1,38,38,3420,38.0,54,1.42,168,116,69.0,9,14,15,9,23.7,2,2,0,0,18,eng Premier League,1,38.0,54,2,0,7,2,50.2,0.29,-1.8,-0.05,207,412,50.2,1201,255,25.3,29.0,526,20,3.8,26,0.68,13.7
19,Burnley,eng Premier League,22,28.0,41.9,38,418,3420,38.0,41,30,71,38,3,3,67,0,47.4,45.3,32.4,77.7,437,890,1.79,2.1,19,eng Premier League,22,38.0,41,384,124,32.3,10.11,3.26,0.1,0.31,16.4,18,3,3,47.4,45.3,0.12,-6.4,-7.3,19,eng Premier League,22,38.0,10049,14694,68.4,181797,76083,30,32.4,28.5,-2.4,280,787,217,99,890,19,eng Premier League,22,38.0,14694,12767,1838,408,29,99,743,868,170,158,1,0,10049,89,287,19,eng Premier League,22,38.0,667,17.55,459,83,27,44,45,9,71,1.87,19,eng Premier League,22,38.0,547,344,238,241,68,585,41.0,345,450,175,275,387,934,901,15,19,eng Premier League,22,41.9,38.0,18827,2224,5596,8993,4410,617,18823,454,246,54.2,208,45.8,8828,46545,21653,437,352,71,509,291,9969,882,19,eng Premier League,22,28.0,38,3420,90,100,38.0,418,86,,74,20,206,1.42,43,50,-7,-0.18,47.4,49.8,-2.4,-0.06,19,eng Premier League,22,38.0,67,0,0,412,369,89,743,387,344,1,5,1,1860,937,917,50.5,19,eng Premier League,1,38,38,3420,38.0,50,1.32,167,117,72.5,15,9,14,15,39.5,5,4,1,0,19,eng Premier League,1,38.0,50,4,0,7,1,45.7,0.25,-3.3,-0.09,263,870,30.2,883,180,67.6,47.1,623,52,8.3,48,1.26,14.9
20,Cagliari,it Serie A,33,27.4,45.7,38,418,3420,38.0,50,34,84,46,4,6,108,6,41.8,37.1,32.0,69.0,662,1288,2.11,1.94,20,it Serie A,33,38.0,50,438,136,31.1,11.53,3.58,0.11,0.34,19.5,16,4,6,41.8,37.1,0.09,8.2,8.9,20,it Serie A,33,38.0,13131,16868,77.8,245291,89789,34,32.0,26.6,2.0,344,984,246,87,1288,20,it Serie A,33,38.0,16868,14891,1921,562,24,167,762,749,154,63,67,1,13131,56,289,20,it Serie A,33,38.0,771,20.29,574,71,50,32,32,12,82,2.16,20,it Serie A,33,38.0,560,338,300,203,57,619,37.3,388,445,174,271,337,897,855,13,20,it Serie A,33,45.7,38.0,21020,2568,7154,9248,4843,586,21015,538,324,60.2,214,39.8,11102,64793,34422,662,564,100,543,337,13049,1278,20,it Serie A,33,27.4,38,3420,90,100,38.0,418,83,,129,21,298,1.18,52,56,-4,-0.11,41.8,59.0,-17.2,-0.45,20,it Serie A,33,38.0,108,6,3,534,449,56,762,337,338,3,9,3,1836,516,691,42.8,20,it Serie A,3,38,38,3418,38.0,56,1.47,195,141,74.9,11,12,15,7,18.4,9,7,1,1,20,it Serie A,3,38.0,56,7,0,3,3,52.3,0.23,-0.7,-0.02,188,541,34.8,750,154,48.1,40.2,665,23,3.5,15,0.39,10.1
21,Celta Vigo,es La Liga,30,25.8,51.7,38,418,3420,38.0,37,26,63,31,6,9,104,6,39.2,32.4,26.2,58.7,670,1364,1.5,1.72,21,es La Liga,30,38.0,37,359,131,36.5,9.45,3.45,0.09,0.24,18.8,23,6,9,39.2,32.4,0.09,-2.2,-1.4,21,es La Liga,30,38.0,14552,18557,78.4,249113,90321,26,26.2,26.2,-0.2,279,970,253,60,1364,21,es La Liga,30,38.0,18557,16543,1944,593,38,138,636,749,176,61,78,2,14552,70,367,21,es La Liga,30,38.0,659,17.34,477,52,41,37,44,8,67,1.76,21,es La Liga,30,38.0,589,357,344,193,52,615,40.8,364,345,89,256,396,985,807,12,21,es La Liga,30,51.7,38.0,22576,2291,7505,10374,4906,585,22567,610,370,60.7,240,39.3,12921,68433,33492,670,521,133,541,375,14460,1358,21,es La Liga,30,25.8,38,3420,90,100,38.0,418,83,,130,20,187,0.97,37,49,-12,-0.32,39.2,45.3,-6.1,-0.16,21,es La Liga,30,38.0,104,6,3,473,527,70,636,396,357,6,5,0,1905,650,659,49.7,21,es La Liga,3,38,38,3420,38.0,49,1.29,149,100,70.5,7,16,15,12,31.6,5,5,0,0,21,es La Liga,3,38.0,49,5,3,3,0,45.8,0.28,-3.2,-0.08,202,576,35.1,784,136,44.5,30.1,604,20,3.3,16,0.42,16.0
22,Chelsea,eng Premier League,27,25.5,60.4,38,418,3420,38.0,69,46,115,62,7,7,60,0,69.2,64.4,46.7,111.1,983,1897,2.84,3.05,22,eng Premier League,27,38.0,69,618,210,34.0,16.26,5.53,0.1,0.3,16.6,29,7,7,69.2,64.4,0.11,-0.2,-2.4,22,eng Premier League,27,38.0,20958,25213,83.1,352088,108966,46,46.7,42.3,-0.7,459,1463,411,108,1897,22,eng Premier League,27,38.0,25213,23308,1842,401,61,215,862,876,247,106,82,2,20958,63,361,22,eng Premier League,27,38.0,1121,29.5,847,86,57,64,52,15,123,3.24,22,eng Premier League,27,38.0,638,362,304,258,76,604,40.7,358,361,91,270,459,1097,631,14,22,eng Premier League,27,60.4,38.0,29489,2281,8311,13996,7423,1063,29482,718,460,64.1,258,35.9,18488,98638,51643,983,725,222,583,414,20848,1880,22,eng Premier League,27,25.5,38,3420,90,100,38.0,418,84,,117,20,166,1.74,69,54,15,0.39,69.2,38.6,30.6,0.81,22,eng Premier League,27,38.0,60,0,0,386,384,63,862,459,362,6,2,3,2210,703,701,50.1,22,eng Premier League,2,38,38,3420,38.0,54,1.42,115,64,54.8,20,6,12,9,23.7,2,2,0,0,22,eng Premier League,2,38.0,54,2,2,9,3,37.5,0.31,-13.5,-0.36,102,302,33.8,1028,168,22.0,31.4,389,21,5.4,38,1.0,16.0
23,Crystal Palace,eng Premier League,25,29.4,44.8,38,418,3420,38.0,29,20,49,26,3,3,62,2,35.8,33.6,26.0,59.5,596,1223,1.21,1.63,23,eng Premier League,25,38.0,29,373,115,30.8,9.82,3.03,0.07,0.23,17.0,15,3,3,35.8,33.6,0.09,-6.8,-7.6,23,eng Premier League,25,38.0,12274,16395,74.9,212859,86923,20,26.0,24.4,-6.0,265,910,243,47,1223,23,eng Premier League,25,38.0,16395,14377,1965,501,19,79,588,886,177,93,32,36,12274,53,318,23,eng Premier League,25,38.0,643,16.92,427,68,57,36,46,9,53,1.39,23,eng Premier League,25,38.0,686,390,367,244,75,711,44.4,395,399,135,264,444,1130,856,18,23,eng Premier League,25,44.8,38.0,20928,2377,7276,9017,4876,793,20925,698,432,61.9,266,38.1,10305,58519,29301,596,428,198,611,479,12187,1208,23,eng Premier League,25,29.4,38,3420,90,100,38.0,418,85,,98,20,185,1.13,31,50,-19,-0.5,35.8,57.0,-21.2,-0.56,23,eng Premier League,25,38.0,62,2,0,424,479,53,588,444,390,2,1,2,1915,771,776,49.8,23,eng Premier League,2,38,38,3420,38.0,50,1.32,172,124,70.9,11,10,17,10,26.3,1,0,0,1,23,eng Premier League,2,38.0,50,0,1,5,2,55.7,0.34,7.7,0.2,237,710,33.4,848,180,53.4,48.9,651,23,3.5,27,0.71,13.2
24,Dijon,fr Ligue 1,28,26.9,46.5,28,308,2520,28.0,26,17,43,25,1,1,43,2,30.5,29.9,22.9,52.8,513,909,1.5,1.91,24,fr Ligue 1,28,28.0,26,335,100,29.9,11.96,3.57,0.07,0.25,18.7,11,1,1,30.5,29.9,0.09,-4.5,-4.9,24,fr Ligue 1,28,28.0,10073,13029,77.3,191350,76241,17,22.9,18.7,-5.9,243,705,175,52,909,24,fr Ligue 1,28,28.0,13029,11560,1437,380,30,90,451,622,121,43,57,3,10073,32,213,24,fr Ligue 1,28,28.0,580,20.71,390,75,46,32,30,7,44,1.57,24,fr Ligue 1,28,28.0,516,304,259,208,49,548,43.6,309,277,100,177,332,848,596,14,24,fr Ligue 1,28,46.5,28.0,16323,1848,5938,7538,3047,489,16322,543,312,57.5,231,42.5,8571,49178,25530,513,372,112,469,303,10015,897,24,fr Ligue 1,28,26.9,28,2520,90,100,28.0,308,83,,82,25,114,1.07,27,37,-10,-0.36,30.5,38.4,-8.0,-0.28,24,fr Ligue 1,28,28.0,43,2,0,351,334,32,451,332,304,0,1,2,1497,542,499,52.1,24,fr Ligue 1,2,28,28,2520,28.0,37,1.32,128,93,71.9,7,9,12,6,21.4,1,1,0,0,24,fr Ligue 1,2,28.0,37,1,2,5,2,28.8,0.22,-6.2,-0.22,198,464,42.7,814,170,38.2,31.3,469,32,6.8,22,0.79,14.0
25,Dortmund,de Bundesliga,27,25.8,60.4,34,374,3060,34.0,84,74,158,82,2,2,49,1,61.0,59.5,50.6,110.1,792,1736,4.59,3.28,25,de Bundesliga,27,34.0,84,442,188,42.5,13.0,5.53,0.19,0.44,16.7,14,2,2,61.0,59.5,0.14,23.0,22.5,25,de Bundesliga,27,34.0,20601,24071,85.6,342695,106977,74,50.6,46.4,23.4,358,1269,308,41,1736,25,de Bundesliga,27,34.0,24071,22420,1595,410,63,188,510,694,190,64,77,2,20601,56,353,25,de Bundesliga,27,34.0,794,23.35,598,59,57,43,29,8,155,4.56,25,de Bundesliga,27,34.0,529,329,249,214,66,509,44.4,283,353,88,265,375,904,463,10,25,de Bundesliga,27,60.4,34.0,27633,1949,7849,13650,6343,852,27631,750,468,62.4,282,37.6,16995,85828,43712,792,608,199,494,351,20513,1729,25,de Bundesliga,27,25.8,34,3060,90,100,34.0,374,84,,111,19,191,2.03,84,41,43,1.26,61.0,40.9,20.1,0.59,25,de Bundesliga,27,34.0,49,1,1,305,327,56,510,375,329,1,3,3,1914,361,358,50.2,25,de Bundesliga,2,34,34,3060,34.0,41,1.21,102,64,62.7,21,6,7,15,44.1,3,3,0,0,25,de Bundesliga,2,34.0,41,3,0,7,3,37.9,0.36,-0.1,0.0,92,294,31.3,922,196,24.3,28.2,344,12,3.5,49,1.44,15.4
26,Düsseldorf,de Bundesliga,28,27.1,45.6,34,374,3060,34.0,36,26,62,32,4,4,78,0,35.9,32.7,24.2,56.9,487,1268,1.71,1.77,26,de Bundesliga,28,34.0,36,424,114,26.9,12.47,3.35,0.08,0.28,20.0,20,4,4,35.9,32.7,0.08,0.1,-0.7,26,de Bundesliga,28,34.0,11367,15164,75.0,222976,87520,26,24.2,23.8,1.8,297,902,213,75,1268,26,de Bundesliga,28,34.0,15164,13381,1727,493,19,225,705,730,148,27,98,0,11367,56,296,26,de Bundesliga,28,34.0,747,21.97,491,89,52,41,59,15,64,1.88,26,de Bundesliga,28,34.0,496,307,244,199,53,540,37.0,340,350,105,245,376,872,610,9,26,de Bundesliga,28,45.6,34.0,18732,2030,6468,8196,4250,542,18728,453,257,56.7,196,43.3,9240,50961,25340,487,352,97,476,272,11271,1256,26,de Bundesliga,28,27.1,34,3060,90,100,34.0,374,84,,115,21,188,0.88,36,67,-31,-0.91,35.9,60.7,-24.8,-0.73,26,de Bundesliga,28,34.0,78,0,0,407,430,56,705,376,307,3,5,4,1737,583,649,47.3,26,de Bundesliga,2,34,34,3060,34.0,67,1.97,177,112,63.8,6,12,16,4,11.8,5,3,2,0,26,de Bundesliga,2,34.0,67,3,1,7,4,57.7,0.31,-5.3,-0.16,244,583,41.9,981,159,43.5,36.9,471,20,4.2,36,1.06,12.9
27,Eibar,es La Liga,26,29.3,46.3,38,418,3420,38.0,38,24,62,31,7,10,92,3,42.0,34.2,26.0,60.2,424,1265,1.45,1.79,27,es La Liga,26,38.0,38,419,132,31.5,11.03,3.47,0.07,0.23,18.9,21,7,10,42.0,34.2,0.08,-4.0,-3.2,27,es La Liga,26,38.0,10439,15551,67.1,207816,83924,24,26.0,26.3,-2.0,292,1007,224,108,1265,27,es La Liga,26,38.0,15551,13381,2097,531,11,221,870,1015,189,69,101,1,10439,73,286,27,es La Liga,26,38.0,709,18.66,450,97,40,55,48,19,63,1.66,27,es La Liga,26,38.0,567,338,240,228,99,607,43.5,343,332,81,251,430,997,692,8,27,es La Liga,26,46.3,38.0,19501,1777,5164,9086,5479,633,19491,458,260,56.8,198,43.2,9587,48746,21965,424,409,110,564,355,10333,1246,27,es La Liga,26,29.3,38,3420,90,100,38.0,418,84,,128,19,185,1.11,39,56,-17,-0.45,42.0,53.0,-11.0,-0.29,27,es La Liga,26,38.0,92,3,2,538,411,73,870,430,338,5,6,1,2039,974,1091,47.2,27,es La Liga,2,38,38,3420,38.0,56,1.47,138,81,62.3,11,9,18,11,28.9,6,4,2,0,27,es La Liga,2,38.0,56,4,2,3,1,52.2,0.35,-2.8,-0.07,297,896,33.1,882,93,72.3,52.9,471,26,5.5,77,2.03,10.2
