Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
770,Dion Drena Beljo,hr CRO,"FW,MF",Augsburg,de Bundesliga,21,2002,26,3,581,6.5,2,0,2,2,0,0,2,0,3.0,3.0,0.5,3.5,0.31,0.54,16,20,35,19,7,36.8,2.94,1.08,0.11,0.29,13.4,0,0,0,3.0,3.0,0.16,-1.0,-1.0,115,160,71.9,1717,335,0,0.5,0.8,-0.5,8,5,8,1,20,150,9,0,2,1,3,2,0,0,0,0,115,0,0,0,0,0,2,0.0,2,8,1,7,1,1,4,0,21,3.24,12,0,3,2,4,0,3,0.46,240,5,24,93,126,38,240,24,11,45.8,10,41.7,132,959,399,16,13,6,24,5,178,35,2,0,0,9,7,6,3,1,0,0,0,0,12,18,15,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,Tim Drexler,de GER,DF,Hoffenheim,de Bundesliga,18,2005,8,6,573,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,6,12,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,315,349,90.3,5021,1532,0,0.0,0.0,0.0,1,14,0,0,12,341,7,6,0,0,0,1,0,0,0,0,315,16,9,12,4,0,17,47.1,9,12,8,4,8,24,14,0,5,0.79,5,0,0,0,0,0,3,0.47,417,35,197,208,13,4,417,5,1,20.0,3,60.0,263,1190,603,6,2,0,4,1,289,0,1,0,0,4,5,0,0,8,9,0,0,0,24,3,14,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,Domingos Duarte,pt POR,DF,Getafe,es La Liga,28,1995,15,11,907,10.1,0,0,0,0,0,0,5,2,0.3,0.3,0.1,0.4,0.00,0.04,7,47,0,1,0,0.0,0.10,0.00,0.00,,2.8,0,0,0,0.3,0.3,0.27,-0.3,-0.3,294,380,77.4,6753,2583,0,0.1,0.1,-0.1,2,40,1,1,47,365,13,11,1,3,1,1,0,0,0,0,294,7,4,6,0,1,7,71.4,2,7,5,2,8,15,27,0,4,0.40,4,0,0,0,0,0,0,0.00,453,45,173,264,20,6,453,3,1,33.3,1,33.3,211,1150,728,7,1,0,5,2,236,0,5,2,1,8,8,0,1,8,4,0,0,0,45,14,10,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,Rubén Duarte,es ESP,DF,Alavés,es La Liga,27,1995,28,21,1878,20.9,2,1,3,2,0,0,7,0,0.7,0.7,1.5,2.2,0.14,0.10,16,81,39,15,5,33.3,0.72,0.24,0.13,0.40,24.6,3,0,0,0.7,0.7,0.05,+1.3,+1.3,566,827,68.4,11070,5341,1,1.5,1.5,-0.5,17,58,15,10,81,658,160,55,0,8,70,104,1,0,0,0,566,39,20,21,16,2,31,67.7,10,21,6,15,23,62,69,0,32,1.54,21,8,1,1,1,0,2,0.10,1024,88,405,429,197,12,1024,5,3,60.0,1,20.0,395,1913,981,16,15,2,10,4,468,39,7,0,0,31,30,0,70,23,20,0,0,0,93,27,26,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,34,1989,23,22,1985,22.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,519,651,79.7,11869,6941,0,0.1,0.0,-0.1,1,1,0,0,0,443,206,37,0,1,0,0,0,0,0,0,519,0,0,0,0,0,4,0.0,4,0,0,0,0,0,8,1,0,0.00,0,0,0,0,0,0,0,0.00,709,604,702,7,0,0,709,0,0,,0,,378,2050,1374,0,0,0,3,0,260,0,1,0,0,2,5,0,0,0,0,0,2,0,29,4,0,100.0,42,1.90,130,87,70.8,9,4,9,5,22.7,5,4,1,0,42.2,0.29,+0.2,+0.01,56,165,33.9,480,143,15.6,25.4,296,20,6.8,22,1.00,12.9
775,Marvin Ducksch,de GER,FW,Werder Bremen,de Bundesliga,29,1994,33,32,2696,30.0,12,9,21,7,5,6,9,0,12.8,7.9,7.8,15.7,0.53,0.69,17,88,150,74,32,43.2,2.47,1.07,0.09,0.22,18.9,12,5,6,12.8,7.9,0.11,-0.8,-0.9,566,950,59.6,9838,3256,9,7.8,6.5,+1.2,58,41,30,2,88,751,192,55,11,10,159,5,97,35,49,0,566,8,3,4,3,1,14,42.9,8,2,0,2,4,12,25,0,109,3.64,51,40,5,9,3,1,14,0.47,1166,25,81,531,559,110,1160,28,12,42.9,16,57.1,586,2105,834,17,20,7,53,17,779,150,9,0,0,6,18,18,159,4,3,1,0,0,83,21,42,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,Ondrej Duda,sk SVK,MF,Hellas Verona,it Serie A,28,1994,32,29,2456,27.3,1,4,5,1,0,1,14,2,2.2,1.4,3.3,4.7,0.18,0.20,34,117,47,23,6,26.1,0.84,0.22,0.04,0.17,23.5,3,0,1,2.2,1.4,0.06,-1.2,-0.4,906,1209,74.9,17261,5504,4,3.3,3.0,+0.7,53,118,21,4,117,1049,156,94,5,20,94,5,54,11,32,0,906,59,39,17,35,7,52,59.6,21,29,12,17,26,85,21,0,93,3.41,53,27,2,3,5,3,9,0.33,1473,52,271,898,331,19,1472,38,21,55.3,13,34.2,776,4107,1556,34,29,6,49,24,804,47,14,2,2,54,51,0,94,26,39,0,0,0,195,7,19,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,Denzel Dumfries,nl NED,DF,Inter,it Serie A,27,1996,31,19,1639,18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,0.44,0.39,50,51,147,24,6,25.0,1.32,0.33,0.17,0.67,11.8,0,0,0,2.3,2.3,0.09,+1.7,+1.7,614,801,76.7,9956,2925,4,4.9,3.2,-0.9,27,34,29,13,51,656,142,4,0,2,47,138,0,0,0,0,614,22,13,9,11,2,23,39.1,14,15,6,9,12,34,33,1,47,2.59,37,3,3,1,3,0,8,0.44,977,32,231,385,367,73,977,33,14,42.4,12,36.4,502,2532,1121,50,19,11,29,9,626,147,2,1,0,25,18,5,47,12,13,0,0,0,58,36,18,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,31,1991,5,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.11,1,1,0,1,0,0.0,4.50,0.00,0.00,,16.1,0,0,0,0.0,0.0,0.02,0.0,0.0,21,23,91.3,320,76,0,0.0,0.0,0.0,0,2,0,0,1,22,1,0,0,0,0,1,0,0,0,0,21,1,0,1,0,0,1,100.0,0,0,0,0,0,1,1,0,0,0.00,0,0,0,0,0,0,0,0.00,26,3,7,16,3,1,26,0,0,,0,,12,54,33,1,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,30,1993,30,24,1888,21.0,2,5,7,2,0,0,2,0,1.5,1.5,2.0,3.5,0.33,0.17,23,133,47,23,6,26.1,1.10,0.29,0.09,0.33,23.4,0,0,0,1.5,1.5,0.06,+0.5,+0.5,800,1030,77.7,15638,4534,5,2.0,2.8,+3.0,36,101,26,11,133,961,63,22,5,18,65,5,35,11,17,0,800,35,22,13,15,7,35,42.9,20,27,5,22,11,46,13,0,60,2.86,44,11,2,2,0,1,10,0.48,1184,26,157,698,343,17,1184,40,20,50.0,16,40.0,634,2974,1442,23,26,3,18,19,777,47,2,0,0,26,15,3,65,11,22,0,0,0,117,29,29,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,31,1991,33,33,2869,31.9,3,1,4,3,0,0,7,1,3.1,3.1,0.9,4.0,0.13,0.12,33,152,13,33,12,36.4,1.04,0.38,0.09,0.25,13.4,4,0,0,3.1,3.1,0.09,-0.1,-0.1,2977,3233,92.1,50791,19478,1,0.9,2.2,+0.1,13,204,8,1,152,3005,219,115,2,16,7,5,0,0,0,0,2977,27,14,17,9,1,36,36.1,23,49,37,12,31,58,90,1,48,1.51,39,3,0,6,0,0,7,0.22,3481,554,1811,1542,145,51,3481,8,5,62.5,2,25.0,2417,10752,5605,33,18,2,9,2,2681,13,7,1,0,23,12,1,7,31,14,0,1,0,180,57,32,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,Jáder Durán,co COL,"FW,MF",Aston Villa,eng Premier League,19,2003,23,3,475,5.3,5,0,5,5,0,0,5,0,2.0,2.0,0.3,2.3,0.95,0.44,9,9,25,20,7,35.0,3.79,1.33,0.25,0.71,16.8,0,0,0,2.0,2.0,0.10,+3.0,+3.0,83,121,68.6,1095,220,0,0.3,0.2,-0.3,4,6,1,0,9,117,4,1,0,0,6,1,0,0,0,0,83,6,5,3,1,2,6,16.7,5,6,0,6,1,7,10,0,12,2.27,8,0,1,1,1,1,4,0.76,189,8,22,90,80,27,189,5,2,40.0,3,60.0,102,508,206,9,5,5,16,14,138,25,5,0,0,12,8,4,6,1,5,1,0,0,15,20,12,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,Julien Duranville,be BEL,"FW,MF",Dortmund,de Bundesliga,17,2006,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,2,0,1,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,0,4,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,100.0,0,0,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0.00,14,0,1,6,7,1,14,5,3,60.0,2,40.0,12,57,26,2,1,1,3,4,13,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Hugo Duro,es ESP,FW,Valencia,es La Liga,23,1999,37,35,2976,33.1,13,2,15,13,0,0,4,0,11.5,11.5,1.3,12.9,0.45,0.39,27,34,157,66,29,43.9,2.00,0.88,0.20,0.45,12.9,2,0,0,11.5,11.5,0.17,+1.5,+1.5,406,570,71.2,5076,712,2,1.3,0.6,+0.7,14,19,4,0,34,522,45,1,0,0,7,4,0,0,0,0,406,16,8,5,8,3,29,31.0,20,24,5,19,5,21,27,0,49,1.48,25,0,4,5,14,1,9,0.27,913,36,92,416,418,123,913,41,13,31.7,22,53.7,512,2033,782,27,20,13,94,38,666,157,4,0,0,41,95,17,7,5,8,3,0,0,81,58,125,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,Jean-Kevin Duverne,ht HAI,DF,Nantes,fr Ligue 1,26,1997,19,15,1348,15.0,0,0,0,0,0,0,5,0,0.3,0.3,0.2,0.5,0.00,0.03,18,64,23,4,1,25.0,0.27,0.07,0.00,0.00,20.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,597,743,80.3,10059,4272,0,0.2,0.3,-0.2,3,45,8,3,64,653,86,15,0,2,13,71,0,0,0,0,597,37,19,16,17,4,44,40.9,26,17,5,12,18,55,34,0,12,0.80,10,0,0,1,0,1,0,0.00,894,53,324,444,133,6,894,15,9,60.0,6,40.0,621,3240,1644,18,28,1,21,8,556,23,5,0,0,29,16,0,13,18,19,0,1,0,80,15,15,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,Paulo Dybala,ar ARG,"FW,MF",Roma,it Serie A,29,1993,28,25,1959,21.8,13,9,22,6,7,7,3,0,10.6,5.1,4.3,9.4,0.69,0.68,79,122,167,52,16,30.8,2.39,0.74,0.12,0.38,21.2,5,7,7,10.6,5.1,0.10,+2.4,+0.9,790,1000,79.0,12944,3000,9,4.3,4.0,+4.7,50,67,37,0,122,877,117,27,7,11,88,10,54,22,27,0,790,22,13,3,10,9,18,11.1,16,12,0,12,3,25,6,1,95,4.36,56,25,3,4,6,1,19,0.87,1277,8,87,590,612,88,1270,77,28,36.4,43,55.8,808,5078,2296,79,61,31,70,41,993,167,3,0,0,12,50,5,88,3,13,0,0,0,83,7,21,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Aron Dønnum,no NOR,"FW,MF",Toulouse,fr Ligue 1,25,1998,27,19,1595,17.7,0,1,1,0,0,0,8,0,1.0,1.0,2.1,3.1,0.06,0.18,69,66,120,21,9,42.9,1.18,0.51,0.00,0.00,19.5,0,0,0,1.0,1.0,0.05,-1.0,-1.0,428,571,75.0,7389,2129,1,2.1,3.0,-1.1,24,36,23,2,66,545,24,5,4,13,28,10,9,2,5,0,428,16,10,3,8,5,22,31.8,15,13,0,13,8,24,16,1,53,2.99,30,4,3,7,7,2,4,0.23,774,19,108,343,341,48,774,74,31,41.9,34,45.9,601,4386,2001,69,37,21,46,23,567,120,8,0,0,31,36,4,28,8,10,1,0,0,76,6,13,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,George Earthy,eng ENG,FW,West Ham,eng Premier League,18,2004,3,0,34,0.4,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,2.65,0.82,0,1,3,1,1,100.0,2.65,2.65,1.00,1.00,3.8,0,0,0,0.3,0.3,0.31,+0.7,+0.7,16,17,94.1,183,43,0,0.0,0.0,0.0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,2,5.29,2,0,0,0,0,0,0,0.00,18,0,3,7,8,1,18,0,0,,0,,13,48,13,0,1,0,0,0,15,3,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Simon Ebonog,cm CMR,MF,Le Havre,fr Ligue 1,18,2004,4,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,17,21,81.0,301,60,0,0.0,0.0,0.0,0,2,0,0,1,21,0,0,0,0,0,0,0,0,0,0,17,1,1,0,1,0,1,100.0,0,1,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0,0,0.00,24,2,5,18,1,0,24,0,0,,0,,16,71,20,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,Festy Ebosele,ie IRL,DF,Udinese,it Serie A,20,2002,31,20,1700,18.9,0,0,0,0,0,0,6,1,0.8,0.8,1.8,2.6,0.00,0.14,67,35,98,16,5,31.3,0.85,0.26,0.00,0.00,21.1,0,0,0,0.8,0.8,0.05,-0.8,-0.8,278,419,66.3,4631,1636,0,1.8,1.5,-1.8,15,22,11,5,35,358,60,2,1,5,45,58,0,0,0,0,278,33,20,23,9,1,35,60.0,14,33,2,31,10,43,27,0,55,2.91,30,1,10,2,12,0,4,0.21,707,35,166,246,314,46,707,108,49,45.4,37,34.3,406,3692,1887,67,45,30,56,34,405,98,6,1,1,29,45,1,45,10,20,1,3,0,74,16,18,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,Enzo Ebosse,cm CMR,DF,Udinese,it Serie A,24,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,12,15,80.0,222,57,0,0.0,0.0,0.0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,12,1,1,1,0,0,1,0.0,1,0,0,0,1,2,0,0,1,11.25,1,0,0,0,0,0,0,0.00,17,5,9,8,0,0,17,0,0,,0,,12,38,21,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,Tyronne Ebuehi,ng NGA,DF,Empoli,it Serie A,27,1995,15,11,1099,12.2,0,1,1,0,0,0,0,0,0.3,0.3,0.9,1.2,0.08,0.10,34,37,35,5,1,20.0,0.41,0.08,0.00,0.00,15.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,426,570,74.7,6790,2586,1,0.9,0.6,+0.1,11,22,9,4,37,442,127,9,0,3,23,118,0,0,0,0,426,14,9,9,5,0,11,63.6,4,9,4,5,6,20,27,1,17,1.39,14,2,0,0,1,0,1,0.08,668,44,266,258,150,20,668,13,4,30.8,7,53.8,345,2020,1217,34,14,6,19,4,360,35,0,0,0,7,9,3,23,6,9,0,0,0,70,8,18,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Ederson,br BRA,GK,Manchester City,eng Premier League,29,1993,33,33,2785,30.9,0,0,0,0,0,0,5,0,0.0,0.0,0.1,0.1,0.00,0.00,0,4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1077,1234,87.3,25898,17578,0,0.1,0.1,-0.1,1,25,1,0,4,1077,157,43,0,9,0,0,0,0,0,0,1077,0,0,0,0,0,1,0.0,1,0,0,0,0,0,10,1,7,0.23,5,2,0,0,0,0,2,0.06,1283,965,1263,20,0,0,1283,1,1,100.0,0,0.0,847,3714,2353,0,0,0,0,0,842,0,5,0,0,2,4,0,0,0,0,0,1,0,53,8,0,100.0,27,0.87,82,56,70.7,24,6,3,10,30.3,3,3,0,0,27.2,0.30,+1.2,+0.04,114,246,46.3,1120,137,18.3,27.2,247,25,10.1,50,1.62,17.3
793,Éderson,br BRA,MF,Atalanta,it Serie A,24,1999,36,32,2869,31.9,6,1,7,6,0,0,8,0,3.5,3.5,1.4,4.9,0.22,0.15,32,214,50,38,11,28.9,1.19,0.35,0.16,0.55,18.1,0,0,0,3.5,3.5,0.09,+2.5,+2.5,1390,1662,83.6,25167,8622,1,1.4,2.3,-0.4,18,180,40,5,214,1611,44,42,6,17,17,2,0,0,0,0,1390,83,49,38,38,7,63,69.8,19,48,8,40,41,124,33,1,71,2.23,61,3,5,0,1,1,6,0.19,2027,80,508,1159,385,41,2027,42,22,52.4,18,42.9,1198,5502,2448,32,26,7,33,36,1373,50,8,0,0,45,34,0,17,41,49,0,0,0,188,35,25,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,Odsonne Édouard,fr FRA,"FW,MF",Crystal Palace,eng Premier League,25,1998,30,17,1555,17.3,7,0,7,7,0,0,4,0,6.2,6.2,1.2,7.4,0.41,0.43,33,36,100,51,19,37.3,2.95,1.10,0.14,0.37,13.7,3,0,0,6.2,6.2,0.12,+0.8,+0.8,249,350,71.1,3106,704,0,1.2,1.1,-1.2,18,12,15,1,36,338,9,0,4,0,10,0,1,0,0,0,249,24,12,8,8,8,19,21.1,15,17,1,16,6,30,19,0,45,2.60,29,0,7,7,1,1,2,0.12,597,18,59,222,326,98,597,50,19,38.0,24,48.0,341,1762,877,33,18,25,55,26,415,100,4,0,0,31,22,9,10,6,12,0,0,0,38,30,54,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,30,1992,6,6,482,5.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,0.00,0.03,0,5,1,3,1,33.3,0.56,0.19,0.00,0.00,10.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,128,185,69.2,2449,988,0,0.0,0.0,0.0,0,5,1,0,5,181,2,2,0,0,0,0,0,0,0,0,128,6,4,4,2,0,11,36.4,7,10,4,6,13,19,39,1,1,0.19,0,0,0,1,0,0,0,0.00,257,58,163,81,13,9,257,0,0,,0,,106,485,233,0,2,0,2,1,133,1,2,0,0,6,1,0,0,13,4,0,1,0,21,14,8,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,26,1996,33,33,2914,32.4,1,2,3,1,0,0,6,0,2.4,2.4,2.8,5.2,0.09,0.16,42,162,72,39,8,20.5,1.20,0.25,0.03,0.13,19.9,0,0,0,2.4,2.4,0.06,-1.4,-1.4,1080,1330,81.2,16943,5068,2,2.8,2.4,-0.8,25,103,20,1,162,1296,28,21,4,2,9,5,0,0,0,0,1080,49,24,25,19,5,36,41.7,21,53,19,34,28,77,40,1,74,2.29,62,0,3,7,1,1,3,0.09,1635,71,371,958,324,35,1635,37,20,54.1,14,37.8,859,4467,2100,42,41,3,30,19,999,72,6,0,0,32,24,2,9,28,24,0,1,0,167,51,43,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Lilian Egloff,de GER,"MF,DF",Stuttgart,de Bundesliga,20,2002,5,1,106,1.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0.00,0.15,2,2,2,3,0,0.0,2.55,0.00,0.00,,19.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,32,41,78.0,481,131,0,0.0,0.0,0.0,0,2,0,0,2,40,1,0,0,0,0,0,0,0,0,0,32,4,1,3,1,0,4,50.0,2,3,1,2,1,5,0,0,0,0.00,0,0,0,0,0,0,0,0.00,56,2,20,22,14,1,56,2,0,0.0,1,50.0,27,182,69,2,3,0,0,1,32,2,1,0,0,2,2,0,0,1,1,0,0,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Kingsley Ehizibue,nl NED,DF,Udinese,it Serie A,28,1995,23,11,955,10.6,0,1,1,0,0,0,4,0,1.3,1.3,0.7,2.0,0.09,0.19,18,15,44,18,3,16.7,1.70,0.28,0.00,0.00,18.5,0,0,0,1.3,1.3,0.07,-1.3,-1.3,175,257,68.1,2722,928,1,0.7,0.5,+0.3,8,10,7,5,15,223,33,0,0,0,17,33,0,0,0,0,175,22,14,16,4,2,18,61.1,7,21,3,18,8,30,36,0,23,2.17,14,0,2,3,4,0,2,0.19,414,44,133,146,139,28,414,21,11,52.4,6,28.6,200,1268,596,18,10,7,17,10,198,44,4,0,0,12,21,5,17,8,14,0,0,0,44,12,13,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,Hjalmar Ekdal,se SWE,DF,Burnley,eng Premier League,24,1998,8,5,437,4.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,0.00,0.03,5,11,1,2,1,50.0,0.41,0.21,0.00,0.00,16.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,191,217,88.0,3404,938,0,0.1,0.0,-0.1,1,8,0,0,11,213,4,4,0,2,0,0,0,0,0,0,191,4,2,2,2,0,4,50.0,2,10,5,5,6,10,21,0,2,0.41,2,0,0,0,0,0,0,0.00,268,36,131,124,15,3,268,3,2,66.7,1,33.3,142,885,523,5,4,0,2,1,150,1,2,0,0,8,2,0,0,6,2,0,0,0,26,4,9,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,Hugo Ekitike,fr FRA,FW,Paris S-G,fr Ligue 1,21,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.30,0,1,3,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,7,8,87.5,60,17,0,0.0,0.0,0.0,1,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,11,0,0,1,10,2,11,0,0,,0,,11,56,6,0,0,1,2,1,11,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,Hugo Ekitike,fr FRA,FW,Eint Frankfurt,de Bundesliga,21,2002,14,7,716,8.0,4,2,6,4,0,0,3,0,2.4,2.4,1.7,4.1,0.75,0.51,16,9,60,30,9,30.0,3.77,1.13,0.13,0.44,14.1,0,0,0,2.4,2.4,0.08,+1.6,+1.6,131,193,67.9,1934,348,2,1.7,1.5,+0.3,12,13,3,1,9,180,12,0,1,2,9,0,0,0,0,0,131,11,7,3,6,2,6,66.7,2,10,0,10,2,13,4,0,28,3.52,13,0,6,3,5,1,4,0.50,311,2,20,137,159,56,311,39,18,46.2,19,48.7,190,1040,500,16,9,9,26,13,225,60,3,0,0,12,12,6,9,2,7,0,0,0,21,14,27,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Emmanuel Ekong,se SWE,FW,Empoli,it Serie A,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.19,0,0,1,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1,1,100.0,12,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,18.00,1,0,0,0,0,0,0,0.00,4,0,0,3,1,1,4,3,0,0.0,2,66.7,4,36,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,Caleb Ekuban,gh GHA,FW,Genoa,it Serie A,29,1994,29,10,1131,12.6,4,1,5,4,0,0,0,0,2.9,2.9,1.4,4.2,0.40,0.34,14,15,93,27,12,44.4,2.15,0.95,0.15,0.33,14.7,0,0,0,2.9,2.9,0.11,+1.1,+1.1,138,211,65.4,1854,476,1,1.4,0.7,-0.4,16,8,6,0,15,205,6,0,1,1,4,0,0,0,0,0,138,8,4,2,4,2,9,55.6,4,11,3,8,1,9,7,0,35,2.79,17,0,5,4,9,0,3,0.24,385,10,32,150,208,52,385,22,10,45.5,11,50.0,246,1057,373,14,8,9,55,17,297,93,0,0,0,17,27,3,4,1,4,1,0,0,36,33,34,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
