Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
11,Betis,es La Liga,35,27.8,50.4,38,418,3420,38.0,46,31,77,44,2,3,87,3,43.9,41.7,32.7,74.4,676,1441,1.97,2.02,11,es La Liga,35,38.0,46,489,150,30.7,12.87,3.95,0.09,0.29,17.2,15,2,3,43.9,41.7,0.09,2.1,2.3,11,es La Liga,35,38.0,15310,18979,80.7,256941,94528,31,32.7,33.8,-1.7,368,1037,327,53,1441,11,es La Liga,35,38.0,18979,16983,1923,603,43,138,636,741,217,83,86,2,15310,73,381,11,es La Liga,35,38.0,870,22.89,632,75,52,62,34,15,78,2.05,11,es La Liga,35,38.0,692,440,305,300,87,683,52.4,325,422,101,321,345,1037,801,9,11,es La Liga,35,50.4,38.0,23335,2339,7497,10512,5555,886,23332,793,386,48.7,329,41.5,13053,68844,34142,676,495,186,626,427,15184,1424,11,es La Liga,35,27.8,38,3420,90,100,38.0,418,80,253,164,24,237,1.5,48,45,3,0.08,43.9,50.2,-6.3,-0.17,11,es La Liga,35,38.0,87,3,1,429,497,73,636,345,440,1,8,3,1921,479,500,48.9,11,es La Liga,3,38,38,3420,38.0,45,1.18,158,115,75.9,14,15,9,13,34.2,8,7,1,0,11,es La Liga,3,38.0,45,7,3,3,3,47.5,0.26,5.5,0.15,180,510,35.3,1022,167,35.2,30.6,541,38,7.0,42,1.11,12.6
12,Bochum,de Bundesliga,25,29.1,46.6,34,374,3060,34.0,41,30,71,37,4,4,97,2,44.5,41.4,30.4,71.8,400,1151,1.97,2.2,12,de Bundesliga,25,34.0,41,524,145,27.7,15.41,4.26,0.07,0.26,18.2,18,4,4,44.5,41.4,0.08,-3.5,-4.4,12,de Bundesliga,25,34.0,9786,14203,68.9,185281,85808,30,30.4,33.0,-0.4,371,902,265,85,1151,12,de Bundesliga,25,34.0,14203,12336,1784,454,42,50,649,813,154,58,77,1,9786,83,325,12,de Bundesliga,25,34.0,884,26.0,561,134,38,81,55,15,72,2.12,12,de Bundesliga,25,34.0,603,366,272,253,78,574,51.2,280,460,142,318,308,911,768,9,12,de Bundesliga,25,46.6,34.0,18361,2175,5905,8082,4546,787,18357,436,186,42.7,209,47.9,8480,42524,20687,400,292,91,494,280,9653,1140,12,de Bundesliga,25,29.1,34,3060,90,100,34.0,374,82,227,146,21,160,0.97,42,74,-32,-0.94,44.5,63.9,-19.3,-0.57,12,de Bundesliga,25,34.0,97,2,0,446,409,83,649,308,366,4,11,4,1808,815,816,50.0,12,de Bundesliga,2,34,34,3060,34.0,74,2.18,189,117,65.6,7,12,15,4,11.8,11,9,2,0,12,de Bundesliga,2,34.0,74,9,0,9,4,62.3,0.28,-7.7,-0.23,450,1084,41.5,1497,91,63.5,51.3,523,35,6.7,104,3.06,7.7
13,Bologna,it Serie A,28,25.2,58.1,38,418,3420,38.0,52,32,84,48,4,5,85,2,47.9,44.0,32.1,76.1,660,1453,2.11,2.11,13,it Serie A,28,38.0,52,472,159,33.7,12.42,4.18,0.1,0.3,18.0,19,4,5,47.9,44.0,0.1,4.1,4.0,13,it Serie A,28,38.0,19125,22504,85.0,315900,100821,32,32.1,25.8,-0.1,356,1267,256,55,1453,13,it Serie A,28,38.0,22504,20652,1797,523,32,137,510,755,165,100,51,1,19125,55,414,13,it Serie A,28,38.0,823,21.66,611,64,57,52,30,9,78,2.05,13,it Serie A,28,38.0,633,385,299,267,67,579,52.3,276,426,113,313,258,891,677,17,13,it Serie A,28,58.1,38.0,26520,2581,8683,12696,5367,718,26515,673,293,43.5,322,47.8,15952,85719,42240,660,485,149,542,311,18969,1441,13,it Serie A,28,25.2,38,3420,90,100,38.0,418,82,244,174,20,284,1.79,54,32,22,0.58,47.9,37.1,10.9,0.29,13,it Serie A,28,38.0,85,2,2,458,456,55,510,258,385,3,7,1,1769,416,413,50.2,13,it Serie A,3,38,38,3420,38.0,32,0.84,125,91,76.8,18,14,6,17,44.7,7,3,2,2,13,it Serie A,3,38.0,32,3,2,3,1,32.1,0.23,1.1,0.03,118,348,33.9,941,159,26.5,29.6,505,13,2.6,19,0.5,12.2
14,Bournemouth,eng Premier League,30,25.7,44.4,38,418,3420,38.0,52,39,91,50,2,3,79,3,55.9,53.6,40.5,94.0,709,1314,2.34,2.54,14,eng Premier League,30,38.0,52,539,175,32.5,14.18,4.61,0.09,0.29,16.7,18,2,3,55.9,53.6,0.1,-3.9,-3.6,14,eng Premier League,30,38.0,11899,15920,74.7,220978,83235,39,40.5,33.7,-1.5,414,1074,352,88,1314,14,eng Premier League,30,38.0,15920,14065,1799,419,48,91,709,774,235,192,9,4,11899,56,361,14,eng Premier League,30,38.0,952,25.05,700,70,64,57,34,27,83,2.18,14,eng Premier League,30,38.0,693,410,301,281,111,688,47.2,363,504,153,351,357,1050,817,16,14,eng Premier League,30,44.4,38.0,20700,2486,6820,8469,5686,1033,20697,872,382,43.8,414,47.5,11015,66369,34635,709,513,240,637,386,11771,1296,14,eng Premier League,30,25.7,38,3420,90,100,38.0,418,82,247,170,20,171,1.26,54,67,-13,-0.34,55.9,58.1,-2.2,-0.06,14,eng Premier League,30,38.0,79,3,0,507,376,56,709,357,410,3,7,1,2013,582,671,46.4,14,eng Premier League,3,38,38,3420,38.0,67,1.76,194,127,68.6,13,9,16,9,23.7,7,6,1,0,14,eng Premier League,3,38.0,67,6,1,6,1,63.2,0.3,-2.8,-0.07,199,581,34.3,976,177,44.0,26.9,492,31,6.3,37,0.97,9.6
15,Brentford,eng Premier League,28,26.6,45.2,38,418,3420,38.0,54,38,92,51,3,3,89,2,58.2,56.0,42.7,98.8,505,1283,2.34,2.66,15,eng Premier League,28,38.0,54,470,159,33.8,12.37,4.18,0.11,0.32,15.6,17,3,3,58.2,56.0,0.12,-4.2,-5.0,15,eng Premier League,28,38.0,12551,16818,74.6,225971,88492,38,42.7,40.0,-4.7,332,965,333,106,1283,15,eng Premier League,28,38.0,16818,14996,1752,464,70,113,706,683,184,79,51,10,12551,70,357,15,eng Premier League,28,38.0,804,21.16,557,102,34,55,42,14,81,2.13,15,eng Premier League,28,38.0,677,399,349,250,78,697,45.5,380,474,142,332,378,1055,903,18,15,eng Premier League,28,45.2,38.0,21227,2878,7944,8253,5210,982,21224,577,243,42.1,269,46.6,10970,56621,29411,505,363,156,556,271,12416,1276,15,eng Premier League,28,26.6,38,3420,90,100,38.0,418,83,247,170,16,172,1.03,56,65,-9,-0.24,58.2,56.0,2.2,0.06,15,eng Premier League,28,38.0,89,2,0,385,419,70,706,378,399,3,2,0,1892,632,607,51.0,15,eng Premier League,2,38,38,3420,38.0,65,1.71,184,119,65.8,10,9,19,7,18.4,2,2,0,0,15,eng Premier League,2,38.0,65,2,0,6,0,57.0,0.3,-8.0,-0.21,254,677,37.5,1330,136,37.1,35.8,605,46,7.6,38,1.0,10.0
16,Brest,fr Ligue 1,25,27.0,53.6,34,374,3060,34.0,51,33,84,47,4,4,84,5,48.3,45.1,34.4,79.5,590,1402,2.35,2.43,16,fr Ligue 1,25,34.0,51,481,165,34.3,14.15,4.85,0.1,0.28,17.6,12,4,4,48.3,45.1,0.1,2.7,1.9,16,fr Ligue 1,25,34.0,14111,17733,79.6,274556,96326,33,34.4,35.8,-1.4,357,1155,269,105,1402,16,fr Ligue 1,25,34.0,17733,16093,1606,490,25,166,792,696,154,79,67,0,14111,34,336,16,fr Ligue 1,25,34.0,837,24.62,590,73,45,59,47,23,85,2.5,16,fr Ligue 1,25,34.0,679,427,295,299,85,715,42.8,409,386,100,286,321,1000,644,13,16,fr Ligue 1,25,53.6,34.0,21735,2170,6704,10200,5105,723,21731,690,326,47.2,320,46.4,15224,89502,39734,590,532,105,569,265,13983,1385,16,fr Ligue 1,25,27.0,34,3060,90,100,34.0,374,83,216,155,17,145,1.79,53,34,19,0.56,48.3,39.2,9.1,0.27,16,fr Ligue 1,25,34.0,84,5,2,414,422,34,792,321,427,2,3,0,1910,598,509,54.0,16,fr Ligue 1,2,34,34,3057,34.0,34,1.0,133,98,75.9,17,10,7,15,44.1,3,2,1,0,16,fr Ligue 1,2,34.0,34,2,0,4,0,36.5,0.26,2.5,0.07,244,518,47.1,978,144,39.5,37.2,406,18,4.4,43,1.27,23.0
17,Brighton,eng Premier League,30,25.9,59.8,38,418,3420,38.0,50,36,86,45,5,6,90,3,56.8,52.2,41.6,93.8,864,1780,2.13,2.59,17,eng Premier League,30,38.0,50,555,198,35.7,14.61,5.21,0.08,0.23,16.7,11,5,6,56.8,52.2,0.1,-6.8,-7.2,17,eng Premier League,30,38.0,21810,25029,87.1,341060,113686,36,41.6,43.7,-5.6,429,1484,384,81,1780,17,eng Premier League,30,38.0,25029,23334,1611,511,62,76,671,541,206,86,73,5,21810,84,327,17,eng Premier League,30,38.0,1010,26.58,749,87,54,71,38,11,89,2.34,17,eng Premier League,30,38.0,644,366,292,252,100,658,46.7,351,437,140,297,288,932,603,21,17,eng Premier League,30,59.8,38.0,29112,3197,9449,13090,6766,1081,29106,715,297,41.5,322,45.0,19020,92960,48884,864,584,269,579,342,21577,1767,17,eng Premier League,30,25.9,38,3420,90,100,38.0,418,80,239,176,23,166,1.26,55,62,-7,-0.18,56.8,55.4,1.4,0.04,17,eng Premier League,30,38.0,90,3,0,414,454,84,671,288,366,6,6,2,1751,406,345,54.1,17,eng Premier League,2,38,38,3420,38.0,62,1.63,165,105,66.1,12,12,14,6,15.8,6,6,0,0,17,eng Premier League,2,38.0,62,6,1,8,2,51.1,0.28,-8.9,-0.23,102,274,37.2,1278,186,20.3,24.4,405,24,5.9,72,1.89,15.8
18,Burnley,eng Premier League,31,24.5,47.4,38,418,3420,38.0,40,30,70,37,3,3,77,7,40.6,38.3,29.7,68.0,727,1181,1.76,1.85,18,eng Premier League,31,38.0,40,430,137,31.9,11.32,3.61,0.09,0.27,17.7,13,3,3,40.6,38.3,0.09,-0.6,-1.3,18,eng Premier League,31,38.0,13937,17959,77.6,246047,83556,30,29.7,26.6,0.3,326,976,216,54,1181,18,eng Premier League,31,38.0,17959,16189,1694,445,49,77,550,670,180,67,58,9,13937,76,344,18,eng Premier League,31,38.0,757,19.92,549,74,49,45,31,9,74,1.95,18,eng Premier League,31,38.0,607,342,282,247,78,584,48.6,300,477,169,308,280,887,837,22,18,eng Premier League,31,47.4,38.0,22181,2907,8021,9196,5155,819,22178,699,300,42.9,329,47.1,12244,66914,35421,727,460,240,517,296,13779,1162,18,eng Premier League,31,24.5,38,3420,90,100,38.0,418,82,255,162,19,180,0.63,41,78,-37,-0.97,40.6,70.4,-29.7,-0.78,18,eng Premier League,31,38.0,77,7,3,429,353,76,550,280,342,3,7,3,1727,561,696,44.6,18,eng Premier League,2,38,38,3420,38.0,78,2.05,244,168,70.5,5,9,24,2,5.3,7,6,1,0,18,eng Premier League,2,38.0,78,6,0,11,3,75.8,0.29,0.8,0.02,215,825,26.1,1826,216,35.6,34.3,562,50,8.9,74,1.95,17.2
19,Cádiz,es La Liga,34,28.5,43.3,38,418,3420,38.0,25,17,42,22,3,3,107,7,36.0,33.6,25.2,58.9,456,1017,1.03,1.61,19,es La Liga,34,38.0,25,395,120,30.4,10.39,3.16,0.06,0.18,18.4,21,3,3,36.0,33.6,0.09,-11.0,-11.6,19,es La Liga,34,38.0,10763,14990,71.8,202974,86219,17,25.2,26.3,-8.2,292,899,219,106,1017,19,es La Liga,34,38.0,14990,12985,1915,560,24,130,791,751,170,63,80,0,10763,90,304,19,es La Liga,34,38.0,698,18.37,478,85,30,48,42,15,40,1.05,19,es La Liga,34,38.0,671,398,338,264,69,728,46.8,387,443,123,320,298,969,786,13,19,es La Liga,34,43.3,38.0,19166,2242,6375,8425,4551,570,19163,537,230,42.8,263,49.0,9664,52345,25428,456,422,76,571,343,10662,996,19,es La Liga,34,28.5,38,3420,90,100,38.0,418,80,227,186,21,257,0.87,26,55,-29,-0.76,36.0,52.3,-16.3,-0.43,19,es La Liga,34,38.0,107,7,0,576,498,90,791,298,398,2,2,1,1831,632,673,48.4,19,es La Liga,2,38,38,3420,38.0,55,1.45,175,121,69.7,6,15,17,10,26.3,2,2,0,0,19,es La Liga,2,38.0,55,2,0,6,1,51.7,0.3,-2.3,-0.06,364,910,40.0,991,123,62.8,49.3,617,60,9.7,45,1.18,7.0
20,Cagliari,it Serie A,29,26.1,42.1,38,418,3420,38.0,41,30,71,37,4,6,77,4,42.9,38.4,29.1,67.5,529,1109,1.76,1.9,20,it Serie A,29,38.0,41,442,127,28.7,11.63,3.34,0.08,0.29,17.6,15,4,6,42.9,38.4,0.09,-1.9,-1.4,20,it Serie A,29,38.0,10731,14709,73.0,205047,81881,30,29.1,25.0,0.9,330,863,260,125,1109,20,it Serie A,29,38.0,14709,12744,1901,505,34,134,852,804,175,46,111,2,10731,64,308,20,it Serie A,29,38.0,785,20.66,550,80,41,54,43,17,70,1.84,20,it Serie A,29,38.0,540,315,272,203,65,525,50.3,261,373,113,260,265,805,816,12,20,it Serie A,29,42.1,38.0,18599,2190,6532,7916,4352,669,18593,516,237,45.9,220,42.6,9242,50747,25755,529,339,111,545,338,10604,1097,20,it Serie A,29,26.1,38,3420,90,100,38.0,418,80,232,184,23,311,0.95,42,68,-26,-0.68,42.9,54.5,-11.6,-0.3,20,it Serie A,29,38.0,77,4,2,464,418,64,852,265,315,3,5,3,1774,571,613,48.2,20,it Serie A,3,38,38,3420,38.0,68,1.79,157,92,59.2,8,12,18,5,13.2,5,4,0,1,20,it Serie A,3,38.0,68,4,3,10,3,56.2,0.34,-8.8,-0.23,202,544,37.1,838,137,42.1,64.0,583,28,4.8,24,0.63,
21,Celta Vigo,es La Liga,31,26.7,46.1,38,418,3420,38.0,45,35,80,42,3,5,66,5,50.7,46.9,38.2,85.1,660,1345,2.03,2.34,21,es La Liga,31,38.0,45,467,151,32.3,12.29,3.97,0.09,0.28,17.5,14,3,5,50.7,46.9,0.1,-5.7,-4.9,21,es La Liga,31,38.0,13890,17776,78.1,235944,93057,35,38.2,39.1,-3.2,367,1129,293,71,1345,21,es La Liga,31,38.0,17776,15843,1870,526,63,112,661,759,181,65,76,1,13890,63,380,21,es La Liga,31,38.0,855,22.5,645,67,50,43,42,8,81,2.13,21,es La Liga,31,38.0,627,382,302,243,82,662,46.5,354,434,116,318,297,924,832,9,21,es La Liga,31,46.1,38.0,22062,2314,7084,9675,5538,818,22057,646,295,45.7,291,45.0,12540,63894,32693,660,489,162,600,336,13773,1332,21,es La Liga,31,26.7,38,3420,90,100,38.0,418,82,249,167,19,277,1.08,46,57,-11,-0.29,50.7,54.6,-3.8,-0.1,21,es La Liga,31,38.0,66,5,2,463,485,63,661,297,382,4,8,3,1908,522,548,48.8,21,es La Liga,2,38,38,3417,38.0,57,1.5,164,109,68.9,10,11,17,6,15.8,8,6,1,1,21,es La Liga,2,38.0,57,6,0,7,3,56.0,0.31,2.0,0.05,176,494,35.6,811,182,38.3,35.5,556,28,5.0,36,0.95,13.3
22,Chelsea,eng Premier League,32,24.2,58.6,38,418,3420,38.0,76,51,127,65,11,12,109,4,74.5,65.1,51.4,116.5,873,1615,3.05,3.31,22,eng Premier League,32,38.0,76,537,194,36.1,14.13,5.11,0.12,0.34,17.3,22,11,12,74.5,65.1,0.12,1.5,-0.1,22,eng Premier League,32,38.0,20039,23364,85.8,328448,109853,51,51.4,43.1,-0.4,419,1351,352,51,1615,22,eng Premier League,32,38.0,23364,21587,1692,496,116,101,558,611,202,78,55,4,20039,85,348,22,eng Premier League,32,38.0,980,25.79,720,62,76,46,50,26,133,3.5,22,eng Premier League,32,38.0,663,376,325,235,103,630,51.3,307,448,166,282,298,961,785,24,22,eng Premier League,32,58.6,38.0,27725,3035,9367,12068,6558,1039,27713,869,398,45.8,365,42.0,16624,84615,44082,873,543,291,604,370,19899,1600,22,eng Premier League,32,24.2,38,3420,90,100,38.0,418,84,267,148,17,193,1.66,77,63,14,0.37,74.5,58.1,16.4,0.43,22,eng Premier League,32,38.0,109,4,2,446,451,85,558,298,376,11,5,3,1846,440,402,52.3,22,eng Premier League,2,38,38,3420,38.0,63,1.66,186,125,67.7,18,9,11,8,21.1,5,3,1,1,22,eng Premier League,2,38.0,63,3,0,8,3,52.5,0.27,-7.5,-0.2,128,361,35.5,1129,184,22.5,28.1,514,39,7.6,47,1.24,15.8
23,Clermont Foot,fr Ligue 1,31,26.8,48.9,34,374,3060,34.0,26,18,44,20,6,8,60,7,36.0,29.8,23.1,52.8,537,1247,1.12,1.74,23,fr Ligue 1,31,34.0,26,382,120,31.4,11.24,3.53,0.05,0.17,19.0,13,6,8,36.0,29.8,0.08,-10.0,-9.8,23,fr Ligue 1,31,34.0,13390,16784,79.8,238625,85204,18,23.1,25.2,-5.1,282,989,208,57,1247,23,fr Ligue 1,31,34.0,16784,15174,1559,458,51,78,551,581,150,73,52,2,13390,51,277,23,fr Ligue 1,31,34.0,672,19.76,490,59,30,44,40,9,50,1.47,23,fr Ligue 1,31,34.0,581,358,279,242,60,633,49.3,321,382,130,252,347,928,667,19,23,fr Ligue 1,31,48.9,34.0,20572,2425,6911,9932,3924,578,20564,575,252,43.8,286,49.7,14537,85738,39030,537,470,113,498,269,13270,1238,23,fr Ligue 1,31,26.8,34,3060,90,100,34.0,374,82,213,156,17,150,0.74,26,60,-34,-1.0,36.0,63.7,-27.6,-0.81,23,fr Ligue 1,31,34.0,60,7,1,396,429,51,551,347,358,7,9,1,1695,393,414,48.7,23,fr Ligue 1,2,34,34,3060,34.0,60,1.76,212,152,75.0,5,10,19,5,14.7,9,7,1,1,23,fr Ligue 1,2,34.0,60,7,0,6,1,64.9,0.28,5.9,0.17,226,613,36.9,1138,157,43.7,30.9,514,46,8.9,49,1.44,10.1
24,Crystal Palace,eng Premier League,26,26.8,42.3,38,418,3420,38.0,56,43,99,52,4,4,73,2,48.6,45.4,38.7,84.1,506,1176,2.5,2.3,24,eng Premier League,26,38.0,56,452,162,35.8,11.89,4.26,0.12,0.32,17.2,20,4,4,48.6,45.4,0.1,7.4,6.6,24,eng Premier League,26,38.0,12915,16754,77.1,225542,84922,43,38.7,31.5,4.3,353,995,273,60,1176,24,eng Premier League,26,38.0,16754,14948,1734,484,52,97,583,721,178,81,57,6,12915,72,366,24,eng Premier League,26,38.0,794,20.89,554,74,48,50,45,23,103,2.71,24,eng Premier League,26,38.0,788,464,373,301,114,609,55.3,272,456,122,334,323,1111,927,6,24,eng Premier League,26,42.3,38.0,21367,2349,7237,9279,5077,797,21363,737,341,46.3,320,43.4,10943,55546,26838,506,383,170,606,426,12811,1161,24,eng Premier League,26,26.8,38,3420,90,100,38.0,418,85,292,126,16,214,1.29,57,58,-1,-0.03,48.6,52.0,-3.4,-0.09,24,eng Premier League,26,38.0,73,2,2,457,427,72,583,323,464,4,3,2,1909,553,555,49.9,24,eng Premier League,3,38,38,3420,38.0,58,1.53,154,98,64.3,13,10,15,10,26.3,3,3,0,0,24,eng Premier League,3,38.0,58,3,0,7,2,47.5,0.29,-8.5,-0.22,176,605,29.1,826,115,51.8,41.2,586,30,5.1,29,0.76,11.2
25,Darmstadt 98,de Bundesliga,32,27.1,45.7,34,374,3060,34.0,28,21,49,25,3,3,83,4,32.3,30.0,22.8,52.8,437,1083,1.35,1.62,25,de Bundesliga,32,34.0,28,404,110,27.2,11.88,3.24,0.06,0.23,19.1,12,3,3,32.3,30.0,0.08,-4.3,-5.0,25,de Bundesliga,32,34.0,11807,15336,77.0,223927,86971,21,22.8,28.9,-1.8,302,873,226,65,1083,25,de Bundesliga,32,34.0,15336,13685,1594,408,19,103,514,641,115,42,62,1,11807,57,311,25,de Bundesliga,32,34.0,723,21.26,522,68,36,48,32,17,50,1.47,25,de Bundesliga,32,34.0,560,323,303,197,60,583,48.9,298,400,137,263,317,877,707,19,25,de Bundesliga,32,45.7,34.0,19009,2407,7114,8147,3897,566,19006,440,192,43.6,220,50.0,9943,51709,26088,437,310,99,470,230,11700,1073,25,de Bundesliga,32,27.1,34,3060,90,100,34.0,374,80,207,163,22,141,0.5,30,86,-56,-1.65,32.3,73.1,-40.8,-1.2,25,de Bundesliga,32,34.0,83,4,0,429,351,57,514,317,323,2,2,2,1502,510,569,47.3,25,de Bundesliga,2,34,34,3060,34.0,86,2.53,215,130,60.5,3,8,23,3,8.8,2,1,1,0,25,de Bundesliga,2,34.0,86,1,2,9,2,74.3,0.34,-9.7,-0.29,278,690,40.3,1333,195,36.8,34.8,504,27,5.4,60,1.76,16.5
26,Dortmund,de Bundesliga,32,26.8,57.8,34,374,3060,34.0,68,49,117,62,6,6,59,4,63.5,58.8,45.6,104.4,770,1452,3.26,3.21,26,de Bundesliga,32,34.0,68,506,184,36.4,14.88,5.41,0.12,0.34,16.9,17,6,6,63.5,58.8,0.12,4.5,3.2,26,de Bundesliga,32,34.0,17191,20445,84.1,300426,100507,49,45.6,48.0,3.4,389,1144,301,46,1452,26,de Bundesliga,32,34.0,20445,18810,1591,467,52,151,522,602,176,79,77,2,17191,44,344,26,de Bundesliga,32,34.0,909,26.74,668,68,56,62,42,13,121,3.56,26,de Bundesliga,32,34.0,548,356,297,201,50,557,52.4,265,431,121,310,251,799,628,12,26,de Bundesliga,32,57.8,34.0,24314,2558,8081,11082,5366,901,24308,712,320,44.9,312,43.8,14643,79399,41049,770,565,229,532,329,17002,1436,26,de Bundesliga,32,26.8,34,3060,90,100,34.0,374,80,218,153,23,153,1.85,68,43,25,0.74,63.5,52.0,11.5,0.34,26,de Bundesliga,32,34.0,59,4,2,315,391,44,522,251,356,5,6,2,1763,389,426,47.7,26,de Bundesliga,2,34,34,3060,34.0,43,1.26,145,103,73.8,18,9,7,10,29.4,6,5,1,0,26,de Bundesliga,2,34.0,43,5,0,9,2,44.6,0.28,3.6,0.1,133,349,38.1,1267,135,20.8,28.3,466,15,3.2,24,0.71,14.5
27,Eint Frankfurt,de Bundesliga,34,25.3,52.1,34,374,3060,34.0,48,36,84,46,2,3,70,5,46.2,44.4,34.1,78.5,574,1305,2.41,2.36,27,de Bundesliga,34,34.0,48,402,139,34.6,11.82,4.09,0.11,0.33,16.4,11,2,3,46.2,44.4,0.11,1.8,1.6,27,de Bundesliga,34,34.0,15017,18809,79.8,260025,91225,36,34.1,38.5,1.9,292,1007,276,60,1305,27,de Bundesliga,34,34.0,18809,17091,1667,407,54,57,557,739,161,61,85,0,15017,51,368,27,de Bundesliga,34,34.0,688,20.24,493,63,44,48,31,9,81,2.38,27,de Bundesliga,34,34.0,602,359,282,240,80,548,53.5,255,424,99,325,302,904,704,12,27,de Bundesliga,34,52.1,34.0,22762,2453,7846,10620,4523,815,22759,640,281,43.9,326,50.9,13004,64135,31792,574,391,176,523,298,14898,1294,27,de Bundesliga,34,25.3,34,3060,90,100,34.0,374,82,206,164,18,142,1.38,51,50,1,0.03,46.2,52.1,-5.9,-0.17,27,de Bundesliga,34,34.0,70,5,4,355,318,51,557,302,359,2,11,0,1792,477,525,47.6,27,de Bundesliga,2,34,34,3060,34.0,50,1.47,146,94,71.9,11,14,9,7,20.6,11,9,2,0,27,de Bundesliga,2,34.0,50,9,0,4,0,49.7,0.27,-0.3,-0.01,106,390,27.2,976,152,30.4,34.4,485,20,4.1,34,1.0,15.7
