Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
11,Barcelona,es La Liga,29,25.9,64.3,38,418,3420,38.0,69,56,125,69,0,2,84,6,75.5,74.0,60.1,134.1,961,2182,3.29,3.57,11,es La Liga,29,38.0,69,570,187,32.8,15.0,4.92,0.12,0.37,15.8,20,0,2,75.5,74.0,0.13,-6.5,-5.0,11,es La Liga,29,38.0,21298,24733,86.1,364375,115139,56,60.1,66.6,-4.1,449,1859,482,104,2182,11,es La Liga,29,38.0,24733,22836,1799,565,133,205,744,710,244,82,83,2,21298,98,340,11,es La Liga,29,38.0,1050,27.63,824,65,62,58,30,11,125,3.29,11,es La Liga,29,38.0,522,324,211,216,95,498,45.6,271,353,82,271,253,775,439,17,11,es La Liga,29,64.3,38.0,28424,2020,6759,14000,7894,1154,28422,803,396,49.3,321,40.0,18802,101072,55616,961,785,279,546,326,21144,2169,11,es La Liga,29,25.9,38,3420,90,100,38.0,418,81,246,168,23,227,2.32,70,20,50,1.32,75.5,33.2,42.3,1.11,11,es La Liga,29,38.0,84,6,3,433,452,98,744,253,324,0,3,3,1995,467,359,56.5,11,es La Liga,2,38,38,3420,38.0,20,0.53,102,85,83.3,28,4,6,26,68.4,3,3,0,0,11,es La Liga,2,38.0,20,3,0,2,3,25.1,0.22,8.1,0.21,169,338,50.0,1216,190,22.3,25.2,375,18,4.8,43,1.13,16.5
12,Bayern Munich,de Bundesliga,28,26.6,64.2,34,374,3060,34.0,90,67,157,87,3,5,49,3,75.0,71.0,56.6,127.7,863,2041,4.53,3.87,12,de Bundesliga,28,34.0,90,625,251,40.2,18.38,7.38,0.14,0.35,16.7,10,3,5,75.0,71.0,0.12,15.0,16.0,12,de Bundesliga,28,34.0,19404,22716,85.4,335478,115394,67,56.6,63.6,10.4,488,1561,474,70,2041,12,de Bundesliga,28,34.0,22716,21104,1528,378,78,115,603,657,229,92,106,4,19404,84,312,12,de Bundesliga,28,34.0,1094,32.18,841,63,68,78,24,20,153,4.5,12,de Bundesliga,28,34.0,623,387,263,258,102,538,53.3,251,381,77,304,287,910,477,19,12,de Bundesliga,28,64.2,34.0,26741,2210,7657,12339,6998,1185,26736,912,466,51.1,362,39.7,17141,88991,44959,863,577,286,601,354,19261,2019,12,de Bundesliga,28,26.6,34,3060,90,100,34.0,374,80,218,155,22,138,2.09,92,38,54,1.59,75.0,37.1,37.8,1.11,12,de Bundesliga,28,34.0,49,3,2,306,335,84,603,287,387,5,10,0,2085,471,381,55.3,12,de Bundesliga,3,34,34,3060,34.0,38,1.12,107,68,72.9,21,8,5,11,32.4,10,9,1,0,12,de Bundesliga,3,34.0,38,9,1,2,0,40.8,0.3,2.8,0.08,96,223,43.0,1190,185,16.0,26.0,349,18,5.2,54,1.59,17.5
13,Betis,es La Liga,30,28.6,50.6,38,418,3420,38.0,43,26,69,35,8,9,83,15,51.3,44.3,34.6,78.9,621,1272,1.61,2.26,13,es La Liga,30,38.0,43,411,138,33.6,10.82,3.63,0.09,0.25,18.1,21,8,9,51.3,44.3,0.11,-8.3,-9.3,13,es La Liga,30,38.0,14678,18249,80.4,245275,92460,26,34.6,31.7,-8.6,310,988,270,54,1272,13,es La Liga,30,38.0,18249,16255,1920,634,62,137,514,740,152,46,76,1,14678,74,376,13,es La Liga,30,38.0,741,19.5,547,55,53,44,35,7,69,1.82,13,es La Liga,30,38.0,665,421,373,238,54,701,48.2,363,411,112,299,364,1029,857,7,13,es La Liga,30,50.6,38.0,22482,2330,7276,10222,5226,718,22473,773,365,47.2,311,40.2,12640,63667,31076,621,492,156,564,353,14568,1259,13,es La Liga,30,28.6,38,3420,90,100,38.0,418,81,242,165,21,254,1.58,46,41,5,0.13,51.3,50.0,1.3,0.03,13,es La Liga,30,38.0,83,15,3,414,535,74,514,364,421,4,3,1,1918,453,502,47.4,13,es La Liga,2,38,38,3420,38.0,41,1.08,146,106,74.0,17,9,12,13,34.2,3,3,0,0,13,es La Liga,2,38.0,41,3,1,7,1,44.0,0.29,4.0,0.1,229,635,36.1,956,149,44.0,39.6,582,22,3.8,43,1.13,12.1
14,Bochum,de Bundesliga,26,29.4,46.1,34,374,3060,34.0,37,28,65,34,3,3,64,1,40.0,37.7,28.4,66.0,350,1022,1.82,2.01,14,de Bundesliga,26,34.0,37,397,127,32.0,11.68,3.74,0.09,0.27,18.1,11,3,3,40.0,37.7,0.1,-3.0,-3.7,14,de Bundesliga,26,34.0,9209,13549,68.0,185905,86106,28,28.4,31.4,-0.4,289,856,225,73,1022,14,de Bundesliga,26,34.0,13549,11775,1708,412,31,72,568,768,141,65,53,1,9209,66,278,14,de Bundesliga,26,34.0,678,19.94,464,92,22,41,46,13,67,1.97,14,de Bundesliga,26,34.0,626,386,301,247,78,635,48.8,325,402,118,284,337,963,776,13,14,de Bundesliga,26,46.1,34.0,17478,2270,6243,7442,3956,661,17475,420,175,41.7,195,46.4,7951,40250,18371,350,274,86,500,258,9060,1007,14,de Bundesliga,26,29.4,34,3060,90,100,34.0,374,81,216,157,21,144,1.03,40,72,-32,-0.94,40.0,65.7,-25.7,-0.76,14,de Bundesliga,26,34.0,64,1,0,429,354,66,568,337,386,3,14,3,1991,770,737,51.1,14,de Bundesliga,1,34,34,3060,34.0,72,2.12,200,128,68.0,10,5,19,5,14.7,14,8,3,3,14,de Bundesliga,1,34.0,72,8,2,9,3,69.0,0.3,0.0,0.0,554,1175,47.1,1467,83,67.8,44.7,536,31,5.8,121,3.56,22.2
15,Bologna,it Serie A,27,26.6,54.7,38,418,3420,38.0,52,41,93,46,6,6,84,3,43.8,39.4,31.5,70.9,564,1366,2.29,1.98,15,it Serie A,27,38.0,52,479,150,31.3,12.61,3.95,0.1,0.31,19.6,18,6,6,43.8,39.4,0.08,8.2,6.6,15,it Serie A,27,38.0,16763,20552,81.6,290293,103110,41,31.5,26.0,9.5,371,1120,246,67,1366,15,it Serie A,27,38.0,20552,18623,1852,484,58,179,558,830,145,90,41,0,16763,77,368,15,it Serie A,27,38.0,866,22.79,642,72,45,49,46,12,91,2.39,15,it Serie A,27,38.0,648,373,310,255,83,618,48.1,321,414,131,283,302,950,652,7,15,it Serie A,27,54.7,38.0,24553,2551,8484,11383,4893,592,24547,567,265,46.7,243,42.9,14223,70799,35047,564,487,113,582,305,16622,1358,15,it Serie A,27,26.6,38,3420,90,100,38.0,418,81,252,164,22,261,1.42,53,49,4,0.11,43.8,48.7,-4.9,-0.13,15,it Serie A,27,38.0,84,3,2,477,426,77,558,302,373,5,9,3,2080,369,447,45.2,15,it Serie A,2,38,38,3420,38.0,49,1.29,165,117,74.5,14,12,12,8,21.1,9,7,2,0,15,it Serie A,2,38.0,49,7,1,6,3,48.3,0.25,2.3,0.06,151,380,39.7,927,211,30.5,35.6,502,29,5.8,24,0.63,
16,Bournemouth,eng Premier League,31,26.3,40.4,38,418,3420,38.0,37,24,61,37,0,0,68,0,38.5,38.5,28.4,66.9,504,1006,1.61,1.76,16,eng Premier League,31,38.0,37,358,126,35.2,9.42,3.32,0.1,0.29,15.5,14,0,0,38.5,38.5,0.11,-1.5,-1.5,16,eng Premier League,31,38.0,11715,15381,76.2,206704,82672,24,28.4,26.3,-4.4,261,850,237,75,1006,16,eng Premier League,31,38.0,15381,13607,1736,424,48,87,509,706,144,88,25,9,11715,38,342,16,eng Premier League,31,38.0,616,16.21,444,45,53,43,24,7,64,1.68,16,eng Premier League,31,38.0,618,371,316,249,53,614,41.7,358,499,170,329,353,971,1027,11,16,eng Premier League,31,40.4,38.0,19950,2934,8004,7933,4256,699,19950,743,329,44.3,344,46.3,10340,55360,27431,504,389,144,589,367,11617,986,16,eng Premier League,31,26.3,38,3420,90,100,38.0,418,84,279,141,19,201,1.03,37,71,-34,-0.89,38.5,63.8,-25.3,-0.67,16,eng Premier League,31,38.0,68,0,0,391,365,38,509,353,371,0,7,3,1942,521,539,49.2,16,eng Premier League,2,38,38,3420,38.0,71,1.87,204,136,68.1,11,6,21,8,21.1,7,6,0,1,16,eng Premier League,2,38.0,71,6,0,16,3,63.6,0.29,-4.4,-0.11,231,591,39.1,847,190,44.0,31.9,739,40,5.4,30,0.79,10.5
17,Brentford,eng Premier League,25,26.2,43.8,38,418,3420,38.0,56,36,92,49,7,8,57,1,56.3,50.1,38.4,88.5,392,1131,2.24,2.49,17,eng Premier League,25,38.0,56,400,147,36.8,10.53,3.87,0.12,0.33,15.7,14,7,8,56.3,50.1,0.13,-0.3,-1.1,17,eng Premier League,25,38.0,11317,15551,72.8,209962,87002,36,38.4,30.5,-2.4,284,922,279,87,1131,17,eng Premier League,25,38.0,15551,13766,1713,453,53,107,661,738,163,83,34,12,11317,72,303,17,eng Premier League,25,38.0,702,18.47,475,99,32,45,44,7,98,2.58,17,eng Premier League,25,38.0,588,338,271,228,89,597,42.4,344,456,168,288,341,929,822,14,17,eng Premier League,25,43.8,38.0,19749,2632,7290,7803,4835,827,19741,600,267,44.5,248,41.3,10409,49018,23993,392,300,102,520,336,11203,1121,17,eng Premier League,25,26.2,38,3420,90,100,38.0,418,82,247,171,19,171,1.55,58,46,12,0.32,56.3,48.8,7.5,0.2,17,eng Premier League,25,38.0,57,1,1,354,399,72,661,341,338,7,2,3,1959,664,617,51.8,17,eng Premier League,1,38,38,3420,38.0,46,1.21,197,154,77.7,15,14,9,12,31.6,2,2,0,0,17,eng Premier League,1,38.0,46,2,1,9,3,48.1,0.24,5.1,0.13,347,882,39.3,1361,160,50.9,39.5,598,53,8.9,54,1.42,15.7
18,Brest,fr Ligue 1,29,26.6,44.9,38,418,3420,38.0,43,28,71,36,7,8,63,2,43.4,37.1,29.5,66.7,592,1311,1.68,1.92,18,fr Ligue 1,29,38.0,43,417,132,31.7,10.97,3.47,0.09,0.27,17.4,13,7,8,43.4,37.1,0.09,-0.4,-1.1,18,fr Ligue 1,29,38.0,12486,16452,75.9,242407,93329,28,29.5,30.9,-1.5,314,1027,243,94,1311,18,fr Ligue 1,29,38.0,16452,14545,1848,525,30,162,755,754,178,82,81,2,12486,59,339,18,fr Ligue 1,29,38.0,736,19.37,495,98,33,50,41,19,73,1.92,18,fr Ligue 1,29,38.0,705,417,348,289,68,740,48.1,384,435,115,320,475,1180,686,13,18,fr Ligue 1,29,44.9,38.0,20725,2299,6961,9493,4555,668,20717,655,270,41.2,301,46.0,13924,82683,37394,592,490,124,566,322,12371,1294,18,fr Ligue 1,29,26.6,38,3420,90,100,38.0,418,83,258,160,19,167,1.16,44,54,-10,-0.26,43.4,56.1,-12.7,-0.33,18,fr Ligue 1,29,38.0,63,2,0,499,462,59,755,475,417,7,9,2,2115,633,569,52.7,18,fr Ligue 1,2,38,38,3420,38.0,54,1.42,179,125,73.7,11,11,16,9,23.7,9,7,2,0,18,fr Ligue 1,2,38.0,54,7,1,11,2,55.1,0.26,3.1,0.08,206,490,42.0,824,166,38.7,45.7,531,32,6.0,25,0.66,3.5
19,Brighton,eng Premier League,29,26.3,60.2,38,418,3420,38.0,68,46,114,62,6,6,58,0,73.3,68.9,52.2,121.2,809,1849,2.84,3.3,19,eng Premier League,29,38.0,68,607,219,36.1,15.97,5.76,0.1,0.28,16.8,12,6,6,73.3,68.9,0.12,-5.3,-6.9,19,eng Premier League,29,38.0,19210,22888,83.9,319736,106474,46,52.2,44.7,-6.2,480,1459,391,78,1849,19,eng Premier League,29,38.0,22888,21109,1709,445,81,130,694,693,233,102,88,2,19210,70,383,19,eng Premier League,29,38.0,1075,28.29,819,73,81,63,27,12,115,3.03,19,eng Premier League,29,38.0,616,340,270,242,104,561,47.4,295,392,104,288,303,919,432,15,19,eng Premier League,29,60.2,38.0,26728,2471,7844,12213,6873,1102,26722,726,345,47.5,279,38.4,16331,83718,43965,809,547,250,558,324,18991,1828,19,eng Premier League,29,26.3,38,3420,90,100,38.0,418,83,277,143,19,199,1.63,72,53,19,0.5,73.3,50.2,23.1,0.61,19,eng Premier League,29,38.0,58,0,0,427,407,70,694,303,340,4,8,6,2013,444,387,53.4,19,eng Premier League,2,38,38,3420,38.0,53,1.39,131,82,64.1,18,8,12,12,31.6,8,6,2,0,19,eng Premier League,2,38.0,53,6,0,6,6,42.7,0.27,-4.3,-0.11,94,279,33.7,1067,151,21.4,28.9,355,27,7.6,32,0.84,12.3
20,Cádiz,es La Liga,38,29.1,41.9,38,418,3420,38.0,29,20,49,25,4,5,116,7,41.5,37.7,27.7,65.4,475,969,1.18,1.82,20,es La Liga,38,38.0,29,390,108,27.7,10.26,2.84,0.06,0.23,18.2,12,4,5,41.5,37.7,0.1,-12.5,-12.7,20,es La Liga,38,38.0,9940,13952,71.2,190101,78677,20,27.7,24.7,-7.7,269,830,192,93,969,20,es La Liga,38,38.0,13952,12025,1852,548,29,150,633,748,145,65,47,3,9940,75,297,20,es La Liga,38,38.0,663,17.45,461,69,36,42,38,17,49,1.29,20,es La Liga,38,38.0,623,410,358,205,60,671,47.7,351,425,128,297,270,893,853,13,20,es La Liga,38,41.9,38.0,18156,2374,6497,7769,4091,579,18151,569,246,43.2,249,43.8,9031,48205,24623,475,350,89,567,354,9839,960,20,es La Liga,38,29.1,38,3420,90,100,38.0,418,79,230,183,24,244,1.11,30,53,-23,-0.61,41.5,61.6,-20.1,-0.53,20,es La Liga,38,38.0,116,7,4,532,482,75,633,270,410,2,10,0,1953,606,651,48.2,20,es La Liga,2,38,38,3420,38.0,53,1.39,202,148,78.2,10,12,16,13,34.2,10,9,1,0,20,es La Liga,2,38.0,53,9,1,7,0,53.4,0.22,0.4,0.01,270,829,32.6,916,150,59.1,46.4,651,44,6.8,30,0.79,13.6
21,Celta Vigo,es La Liga,26,26.7,50.2,38,418,3420,38.0,41,31,72,39,2,3,85,6,42.6,40.3,30.8,71.1,704,1403,1.84,1.93,21,es La Liga,26,38.0,41,470,160,34.0,12.37,4.21,0.08,0.24,19.0,19,2,3,42.6,40.3,0.09,-1.6,-1.3,21,es La Liga,26,38.0,14700,18499,79.5,267004,91075,31,30.8,31.6,0.2,353,1143,274,77,1403,21,es La Liga,26,38.0,18499,16495,1923,557,44,161,705,802,184,65,88,1,14700,81,300,21,es La Liga,26,38.0,819,21.55,623,62,45,41,37,11,70,1.84,21,es La Liga,26,38.0,664,413,319,269,76,676,43.6,381,393,84,309,368,1032,666,5,21,es La Liga,26,50.2,38.0,22608,2214,7194,10099,5553,734,22605,700,323,46.1,295,42.1,13546,71269,36623,704,558,161,566,298,14591,1393,21,es La Liga,26,26.7,38,3420,90,100,38.0,418,81,253,161,22,266,1.13,43,53,-10,-0.26,42.6,45.4,-2.8,-0.07,21,es La Liga,26,38.0,85,6,3,469,493,81,705,368,413,2,8,1,2031,458,539,45.9,21,es La Liga,2,38,38,3420,38.0,53,1.39,134,80,64.2,11,10,17,10,26.3,8,5,2,1,21,es La Liga,2,38.0,53,5,1,10,1,42.9,0.27,-9.1,-0.24,184,506,36.4,934,171,37.5,35.3,509,22,4.3,39,1.03,18.1
22,Chelsea,eng Premier League,32,26.3,58.7,38,418,3420,38.0,37,27,64,34,3,3,81,3,49.5,47.2,38.6,85.8,829,1737,1.61,2.32,22,eng Premier League,32,38.0,37,481,151,31.4,12.66,3.97,0.07,0.23,16.8,10,3,3,49.5,47.2,0.1,-12.5,-13.2,22,eng Premier League,32,38.0,19147,22836,83.8,316440,104718,27,38.6,35.3,-11.6,376,1426,370,68,1737,22,eng Premier League,32,38.0,22836,20995,1767,503,58,129,693,722,209,108,70,2,19147,74,371,22,eng Premier League,32,38.0,859,22.61,667,66,42,42,31,11,68,1.79,22,eng Premier League,32,38.0,740,445,363,267,110,656,50.8,323,466,108,358,341,1081,661,21,22,eng Premier League,32,58.7,38.0,27166,2564,8461,12057,6850,958,27163,838,380,45.3,352,42.0,16538,83509,43596,829,622,216,568,381,19065,1729,22,eng Premier League,32,26.3,38,3420,90,100,38.0,418,81,243,173,22,169,1.16,38,47,-9,-0.24,49.5,52.5,-3.0,-0.08,22,eng Premier League,32,38.0,81,3,2,397,462,74,693,341,445,3,1,3,2024,493,453,52.1,22,eng Premier League,2,38,38,3420,38.0,47,1.24,159,115,71.1,11,11,16,10,26.3,1,1,0,0,22,eng Premier League,2,38.0,47,1,1,8,3,47.0,0.3,3.0,0.08,95,290,32.8,1087,198,18.2,26.3,460,24,5.2,63,1.66,16.9
23,Clermont Foot,fr Ligue 1,28,27.2,48.3,38,418,3420,38.0,44,26,70,37,7,10,72,5,47.5,39.6,27.7,67.4,532,1304,1.66,1.98,23,fr Ligue 1,28,38.0,44,393,139,35.4,10.34,3.66,0.09,0.27,18.3,16,7,10,47.5,39.6,0.1,-3.5,-2.6,23,fr Ligue 1,28,38.0,14212,17961,79.1,256952,96617,26,27.7,28.5,-1.7,267,1004,239,62,1304,23,fr Ligue 1,28,38.0,17961,16060,1849,642,31,105,564,658,155,73,48,4,14212,52,373,23,fr Ligue 1,28,38.0,668,17.58,497,51,32,39,39,10,72,1.89,23,fr Ligue 1,28,38.0,685,398,350,250,85,779,45.1,428,424,126,298,440,1125,571,17,23,fr Ligue 1,28,48.3,38.0,22057,2500,7753,10251,4323,656,22047,753,350,46.5,309,41.0,15772,89656,41497,532,508,111,566,338,14090,1294,23,fr Ligue 1,28,27.2,38,3420,90,100,38.0,418,83,246,167,17,168,1.55,45,49,-4,-0.11,47.5,58.2,-10.7,-0.28,23,fr Ligue 1,28,38.0,72,5,2,426,592,52,564,440,398,7,12,0,2051,410,427,49.0,23,fr Ligue 1,2,38,38,3420,38.0,49,1.29,164,111,75.0,17,8,13,10,26.3,12,8,4,0,23,fr Ligue 1,2,38.0,49,8,0,5,0,56.5,0.29,7.5,0.2,238,618,38.5,1196,177,41.4,33.6,478,35,7.3,30,0.79,21.3
24,Cremonese,it Serie A,33,26.0,42.1,38,418,3420,38.0,35,18,53,30,5,7,81,3,38.7,33.2,24.3,57.5,521,1107,1.26,1.66,24,it Serie A,33,38.0,35,458,122,26.6,12.05,3.21,0.07,0.25,18.5,15,5,7,38.7,33.2,0.07,-3.7,-3.2,24,it Serie A,33,38.0,10872,15041,72.3,200114,82419,18,24.3,21.9,-6.3,325,936,275,107,1107,24,it Serie A,33,38.0,15041,13147,1826,482,26,99,659,768,146,51,76,0,10872,68,300,24,it Serie A,33,38.0,789,20.76,551,81,37,61,45,14,53,1.39,24,it Serie A,33,38.0,704,400,403,228,73,729,49.9,365,432,136,296,393,1097,771,13,24,it Serie A,33,42.1,38.0,19346,2538,7184,8051,4334,678,19339,569,237,41.7,251,44.1,9843,51780,26321,521,394,101,553,297,10770,1100,24,it Serie A,33,26.0,38,3420,90,100,38.0,418,79,232,185,25,302,0.71,36,69,-33,-0.87,38.7,66.1,-27.4,-0.72,24,it Serie A,33,38.0,81,3,0,458,407,68,659,393,400,5,5,1,2059,562,730,43.5,24,it Serie A,3,38,38,3420,38.0,69,1.82,225,157,71.6,5,12,21,6,15.8,5,5,0,0,24,it Serie A,3,38.0,69,5,3,11,1,68.1,0.29,0.1,0.0,214,704,30.4,1039,181,50.7,35.7,527,35,6.6,39,1.03,8.6
25,Crystal Palace,eng Premier League,26,26.7,46.3,38,418,3420,38.0,38,29,67,37,1,3,82,3,39.3,36.8,29.0,65.8,556,1243,1.74,1.8,25,eng Premier League,26,38.0,38,423,133,31.4,11.13,3.5,0.09,0.28,17.6,23,1,3,39.3,36.8,0.09,-1.3,0.2,25,eng Premier League,26,38.0,13395,17308,77.4,238779,88389,29,29.0,23.8,0.0,316,1013,239,51,1243,25,eng Premier League,26,38.0,17308,15416,1834,525,41,118,591,763,186,84,60,5,13395,58,350,25,eng Premier League,26,38.0,746,19.63,497,67,56,49,59,18,67,1.76,25,eng Premier League,26,38.0,690,421,354,246,90,532,52.8,251,463,119,344,359,1049,807,7,25,eng Premier League,26,46.3,38.0,21713,2580,7668,9275,4991,766,21710,784,367,46.8,314,40.1,11687,60301,30015,556,393,206,643,457,13304,1238,25,eng Premier League,26,26.7,38,3420,90,100,38.0,418,84,277,138,17,204,1.18,40,49,-9,-0.24,39.3,48.1,-8.8,-0.23,25,eng Premier League,26,38.0,82,3,2,446,479,58,591,359,421,2,4,3,2093,496,578,46.2,25,eng Premier League,3,38,38,3420,38.0,49,1.29,160,114,71.9,11,12,15,9,23.7,4,4,0,0,25,eng Premier League,3,38.0,49,4,0,8,3,44.7,0.26,-1.3,-0.03,153,446,34.3,930,189,33.7,32.3,539,29,5.4,40,1.05,13.1
26,Dortmund,de Bundesliga,30,25.8,58.2,34,374,3060,34.0,81,61,142,77,4,6,66,0,71.1,66.5,51.9,118.4,783,1628,4.06,3.62,26,de Bundesliga,30,34.0,81,558,219,39.2,16.41,6.44,0.14,0.35,16.6,20,4,6,71.1,66.5,0.12,9.9,10.5,26,de Bundesliga,30,34.0,16445,19889,82.7,290786,100043,61,51.9,50.6,9.1,423,1265,341,78,1628,26,de Bundesliga,30,34.0,19889,18132,1716,475,44,213,677,699,227,73,112,4,16445,41,376,26,de Bundesliga,30,34.0,1014,29.82,735,74,80,72,41,12,144,4.24,26,de Bundesliga,30,34.0,580,334,246,241,93,551,52.1,264,382,95,287,298,878,491,9,26,de Bundesliga,30,58.2,34.0,23758,2099,7166,10816,6011,944,23752,879,415,47.2,366,41.6,14458,75809,39242,783,514,205,483,356,16318,1614,26,de Bundesliga,30,25.8,34,3060,90,100,34.0,374,81,224,151,23,152,2.09,83,44,39,1.15,71.1,43.2,27.9,0.82,26,de Bundesliga,30,34.0,66,0,0,322,407,41,677,298,334,6,1,1,1958,425,364,53.9,26,de Bundesliga,2,34,34,3060,34.0,44,1.29,151,108,71.5,22,5,7,12,35.3,1,1,0,0,26,de Bundesliga,2,34.0,44,1,0,7,1,41.7,0.28,-1.3,-0.04,124,312,39.7,1132,157,19.8,27.3,386,23,6.0,55,1.62,19.8
27,Eint Frankfurt,de Bundesliga,28,26.4,52.9,34,374,3060,34.0,56,33,89,50,6,6,71,1,52.1,47.4,36.2,83.5,632,1372,2.44,2.6,27,de Bundesliga,28,34.0,56,399,132,33.1,11.74,3.88,0.13,0.38,16.9,14,6,6,52.1,47.4,0.12,3.9,2.6,27,de Bundesliga,28,34.0,13930,17975,77.5,240605,87723,33,36.2,40.1,-3.2,289,1003,263,64,1372,27,de Bundesliga,28,34.0,17975,16179,1726,437,46,70,616,786,189,99,50,1,13930,70,383,27,de Bundesliga,28,34.0,711,20.91,507,62,50,47,35,10,95,2.79,27,de Bundesliga,28,34.0,562,357,244,248,70,585,45.3,320,415,88,327,284,846,687,5,27,de Bundesliga,28,52.9,34.0,21945,2034,6815,10478,4867,850,21939,695,292,42.0,331,47.6,12138,61277,31167,632,431,220,533,293,13832,1361,27,de Bundesliga,28,26.4,34,3060,90,100,34.0,374,82,227,148,19,158,1.47,58,52,6,0.18,52.1,43.5,8.6,0.25,27,de Bundesliga,28,34.0,71,1,1,429,377,70,616,284,357,6,2,1,2088,467,555,45.7,27,de Bundesliga,2,34,34,3060,34.0,52,1.53,135,84,63.0,13,11,10,6,17.6,2,2,0,0,27,de Bundesliga,2,34.0,52,2,1,8,1,43.3,0.31,-7.7,-0.23,81,329,24.6,680,135,38.5,29.1,416,18,4.3,25,0.74,11.5
