Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
662,Kastriot Dermaku,al ALB,DF,Parma,it Serie A,27,1992,16,10,1026,11.4,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.8,0.00,0.07,0,14,1,3,2,66.7,0.26,0.18,0.00,0.00,14.1,0,0,0,0.7,0.7,0.25,-0.7,-0.7,325,389,83.5,6686,2406,0,0.1,0.1,-0.1,1,11,0,0,14,364,24,15,0,5,1,3,0,0,0,0,325,13,5,10,3,0,5,60.0,2,20,16,4,12,25,61,1,5,0.44,4,0,0,1,0,0,0,0.00,512,117,332,175,9,3,512,0,0,,0,,263,1377,726,0,1,0,2,1,279,1,2,0,0,18,4,0,1,12,5,0,1,0,40,27,13,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Daniele Dessena,it ITA,MF,Brescia,it Serie A,32,1987,24,22,1869,20.8,2,0,2,2,0,0,7,1,1.9,1.9,0.3,2.2,0.10,0.11,21,96,44,18,5,27.8,0.87,0.24,0.11,0.40,15.1,0,0,0,1.9,1.9,0.11,+0.1,+0.1,545,690,79.0,9073,2830,0,0.3,0.5,-0.3,3,64,10,2,96,668,20,7,2,10,19,9,0,0,0,0,545,21,11,5,14,2,25,24.0,19,11,1,10,11,32,21,0,25,1.20,21,0,0,2,2,0,3,0.14,849,27,160,530,171,24,849,23,12,52.2,11,47.8,484,2630,1247,21,14,2,30,20,556,44,7,1,1,26,20,0,19,11,11,2,1,0,98,22,30,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Mattia Destro,it ITA,FW,Bologna,it Serie A,28,1991,5,2,185,2.1,0,0,0,0,0,0,2,0,0.6,0.6,1.0,1.6,0.00,0.78,1,5,8,5,1,20.0,2.43,0.49,0.00,0.00,15.1,0,0,0,0.6,0.6,0.12,-0.6,-0.6,15,22,68.2,232,91,0,1.0,0.2,-1.0,3,2,2,0,5,21,1,0,1,0,0,0,0,0,0,0,15,3,2,1,2,0,3,33.3,2,1,0,1,0,3,0,0,3,1.46,2,0,0,1,0,0,0,0.00,42,0,4,23,15,8,42,1,1,100.0,0,0.0,25,90,36,1,1,0,6,3,31,8,2,0,0,6,2,1,0,0,2,0,0,0,4,4,15,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Mattia Destro,it ITA,"FW,MF",Genoa,it Serie A,28,1991,8,1,150,1.7,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.8,0.00,0.46,4,0,9,7,4,57.1,4.20,2.40,0.00,0.00,12.9,0,0,0,0.8,0.8,0.11,-0.8,-0.8,18,24,75.0,193,28,0,0.0,0.0,0.0,0,1,0,0,0,19,5,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,3,1.80,1,0,2,0,0,0,0,0.00,40,1,3,16,21,8,40,3,3,100.0,0,0.0,20,123,76,4,0,3,2,0,22,9,0,0,0,3,2,1,1,0,0,0,0,0,3,4,10,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Gerard Deulofeu,es ESP,FW,Watford,eng Premier League,25,1994,28,25,2098,23.3,4,5,9,3,1,1,3,0,6.3,5.5,4.1,9.6,0.34,0.45,123,63,170,63,20,31.7,2.70,0.86,0.05,0.15,18.8,8,1,1,6.3,5.5,0.09,-2.3,-2.5,598,829,72.1,8395,2071,5,4.1,4.1,+0.9,44,26,28,1,63,736,88,30,3,1,96,7,34,18,12,0,598,33,16,18,9,6,59,20.3,47,10,0,10,25,58,6,0,104,4.46,57,11,18,8,7,3,10,0.43,1112,11,134,361,647,133,1111,105,62,59.0,43,41.0,751,6112,3408,123,80,62,67,52,749,170,3,0,0,27,22,18,96,25,16,1,0,0,126,1,16,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Deyverson,br BRA,FW,Getafe,es La Liga,28,1991,5,3,204,2.3,0,1,1,0,0,0,2,0,0.6,0.6,0.4,1.0,0.44,0.42,2,10,7,5,1,20.0,2.21,0.44,0.00,0.00,23.2,1,0,0,0.6,0.6,0.11,-0.6,-0.6,31,66,47.0,555,120,1,0.4,0.1,+0.6,2,8,2,0,10,64,1,0,0,1,3,1,0,0,0,0,31,0,0,0,0,0,1,0.0,1,2,1,1,0,0,5,0,5,2.21,4,0,0,1,0,0,2,0.88,91,5,10,38,43,6,91,5,3,60.0,2,40.0,49,158,61,2,1,0,5,7,68,7,2,0,0,7,0,1,3,0,0,0,0,0,11,17,12,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Samuel Di Carmine,it ITA,"FW,MF",Hellas Verona,it Serie A,30,1988,22,17,1293,14.4,8,0,8,7,1,2,3,0,6.7,5.2,0.6,5.8,0.49,0.51,8,7,79,30,14,46.7,2.09,0.97,0.23,0.50,12.4,0,1,2,6.7,5.2,0.17,+1.3,+1.8,166,247,67.2,1836,146,0,0.6,0.5,-0.6,6,6,2,0,7,221,25,1,0,0,10,0,0,0,0,0,166,2,1,0,0,2,8,0.0,8,3,0,3,1,3,10,0,23,1.60,14,0,0,4,4,1,2,0.14,347,11,23,143,181,56,345,6,3,50.0,3,50.0,205,750,211,8,1,4,28,13,276,79,3,0,0,33,26,17,10,1,1,2,0,0,13,28,45,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Federico Di Francesco,it ITA,FW,SPAL,it Serie A,25,1994,20,13,1082,12.0,2,0,2,2,0,0,4,0,2.1,2.1,1.0,3.2,0.17,0.26,29,21,82,25,9,36.0,2.08,0.75,0.08,0.22,18.5,1,0,0,2.1,2.1,0.09,-0.1,-0.1,255,343,74.3,3809,940,0,1.0,1.5,-1.0,18,13,11,1,21,303,39,16,1,3,34,3,13,8,1,0,255,11,5,2,6,3,15,20.0,12,9,1,8,3,14,2,1,50,4.16,28,6,5,2,7,2,4,0.33,469,4,56,195,229,37,469,27,15,55.6,12,44.4,286,1897,845,29,14,16,23,15,325,82,4,0,0,19,30,4,34,3,5,1,0,0,39,7,13,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,25,1993,33,33,2970,33.0,3,3,6,3,0,0,5,0,3.2,3.2,2.2,5.4,0.18,0.16,67,204,151,20,6,30.0,0.61,0.18,0.15,0.50,12.8,0,0,0,3.2,3.2,0.16,-0.2,-0.2,1979,2280,86.8,29184,10277,3,2.2,3.0,+0.8,30,128,39,9,204,1987,291,70,0,14,60,221,0,0,0,0,1979,59,35,27,19,13,61,52.5,29,27,11,16,28,87,54,0,76,2.30,66,4,2,1,2,1,5,0.15,2538,128,679,1276,593,61,2538,33,21,63.6,12,36.4,1655,7693,4592,67,44,15,32,20,1831,151,5,0,0,32,52,3,60,28,35,0,0,0,148,59,55,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,31,1988,26,23,2000,22.2,8,14,22,7,1,2,2,0,8.3,6.7,14.5,21.2,0.95,1.02,111,178,275,72,22,30.6,3.24,0.99,0.10,0.32,21.0,8,1,2,8.3,6.7,0.09,-0.3,+0.3,908,1292,70.3,14893,4760,14,14.5,11.0,-0.5,77,82,82,15,178,1133,142,27,30,14,175,26,89,53,22,1,908,17,12,2,8,7,34,11.8,30,14,3,11,11,28,1,3,143,6.44,101,23,12,4,3,0,24,1.08,1584,4,81,635,883,117,1582,133,67,50.4,66,49.6,989,6153,3165,111,82,38,53,27,1219,275,2,0,0,12,22,6,175,11,12,0,0,0,86,1,3,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,22,1996,24,21,1812,20.1,7,1,8,6,1,1,0,0,5.7,5.0,2.8,7.8,0.35,0.42,32,21,115,38,17,44.7,1.89,0.84,0.16,0.35,14.7,0,1,1,5.7,5.0,0.13,+1.3,+1.0,236,325,72.6,3236,451,1,2.8,1.6,-1.8,29,15,9,0,21,290,32,2,1,0,4,1,0,0,0,0,236,15,9,7,6,2,10,30.0,7,9,2,7,7,22,16,0,46,2.28,35,0,4,4,3,0,4,0.20,550,20,66,239,259,85,549,48,22,45.8,26,54.2,317,2130,916,32,29,21,58,31,364,115,0,0,0,24,25,13,4,7,9,1,0,0,57,28,84,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Fousseni Diabaté,ml MLI,"FW,MF",Amiens,fr Ligue 1,23,1995,20,15,1190,13.2,1,3,4,1,0,0,3,0,0.6,0.6,1.6,2.2,0.30,0.17,47,27,111,7,2,28.6,0.53,0.15,0.14,0.50,16.9,0,0,0,0.6,0.6,0.09,+0.4,+0.4,350,469,74.6,4421,1168,3,1.6,1.4,+1.4,13,24,6,3,27,460,8,3,2,1,32,5,0,0,0,0,350,16,10,6,6,4,16,31.3,11,11,0,11,8,24,3,1,24,1.82,20,0,3,0,1,0,4,0.30,621,3,99,278,256,41,621,47,29,61.7,18,38.3,358,2806,1228,47,28,16,51,27,439,111,3,0,0,12,9,2,32,8,10,0,0,0,80,8,17,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,20,1999,28,18,1771,19.7,5,5,10,5,0,0,3,0,5.1,5.1,5.7,10.8,0.51,0.55,118,44,204,41,23,56.1,2.08,1.17,0.12,0.22,18.3,0,0,0,5.1,5.1,0.12,-0.1,-0.1,506,697,72.6,7151,1486,5,5.7,6.2,-0.7,34,19,27,14,44,676,21,1,1,3,87,18,1,1,0,0,506,10,8,3,7,0,15,33.3,10,6,0,6,9,19,4,0,72,3.66,51,3,14,2,2,0,10,0.51,927,7,84,403,465,90,927,107,68,63.6,39,36.4,690,5855,3024,118,76,49,75,37,762,204,3,0,0,13,20,9,87,9,8,0,0,0,89,3,15,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,22,1996,21,15,1444,16.0,0,0,0,0,0,0,5,0,0.1,0.1,0.1,0.2,0.00,0.01,16,43,1,1,1,100.0,0.06,0.06,0.00,0.00,10.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,718,813,88.3,13713,4593,0,0.1,0.1,-0.1,2,37,1,1,43,782,26,24,0,6,1,2,0,0,0,0,718,11,8,7,3,1,8,62.5,3,17,15,2,11,22,73,0,7,0.44,7,0,0,0,0,0,1,0.06,960,134,537,405,23,5,960,6,6,100.0,0,0.0,631,3754,1943,16,6,0,5,5,644,1,5,0,0,17,14,2,1,11,8,0,1,0,71,37,22,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,16,16,1366,15.2,2,0,2,2,0,0,1,1,1.6,1.6,0.0,1.6,0.13,0.11,9,43,3,10,5,50.0,0.66,0.33,0.20,0.40,7.9,0,0,0,1.6,1.6,0.16,+0.4,+0.4,568,663,85.7,10155,3671,0,0.0,0.2,0.0,1,23,3,1,43,621,42,22,0,3,6,20,0,0,0,0,568,23,19,15,8,0,13,53.8,6,18,9,9,20,43,75,0,9,0.59,7,1,0,1,0,0,0,0.00,820,119,422,365,43,10,820,6,4,66.7,2,33.3,462,2392,1463,9,6,0,3,1,489,3,1,1,0,5,4,0,6,20,19,0,0,0,83,23,23,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,23,1996,16,14,1201,13.3,0,1,1,0,0,0,4,0,1.2,1.2,0.5,1.7,0.07,0.13,21,88,10,5,2,40.0,0.37,0.15,0.00,0.00,7.4,0,0,0,1.2,1.2,0.24,-1.2,-1.2,985,1067,92.3,17514,6694,1,0.5,0.3,+0.5,4,70,5,1,88,1013,53,24,1,6,4,29,0,0,0,0,985,20,11,9,10,1,14,57.1,6,9,5,4,10,30,32,0,11,0.82,8,1,0,2,0,0,1,0.07,1167,77,358,765,55,9,1167,19,16,84.2,3,15.8,726,4110,2637,21,15,2,14,3,897,10,4,0,0,24,7,0,4,10,11,0,0,0,95,16,10,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Amad Diallo,ci CIV,FW,Atalanta,it Serie A,17,2002,3,0,27,0.3,1,0,1,1,0,0,0,0,0.0,0.0,0.1,0.1,3.33,0.29,3,3,9,1,1,100.0,3.33,3.33,1.00,1.00,21.3,0,0,0,0.0,0.0,0.03,+1.0,+1.0,13,19,68.4,179,41,0,0.1,0.0,-0.1,1,1,1,0,3,18,1,0,0,0,1,0,1,1,0,0,13,1,1,0,1,0,0,,0,0,0,0,0,1,0,0,2,6.67,2,0,0,0,0,0,0,0.00,23,0,0,10,14,3,23,2,1,50.0,1,50.0,20,109,62,3,2,2,1,0,20,9,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,24,1995,26,26,2196,24.4,12,3,15,11,1,3,2,1,9.6,7.2,2.6,9.8,0.57,0.50,35,19,129,73,28,38.4,2.99,1.15,0.15,0.39,19.6,1,1,3,9.6,7.2,0.10,+2.4,+3.8,299,452,66.2,3903,528,3,2.6,1.4,+0.4,24,15,5,1,19,423,27,0,0,2,4,1,0,0,0,0,299,2,1,0,2,0,6,0.0,6,6,5,1,4,6,43,0,54,2.21,34,0,8,7,5,0,9,0.37,753,47,74,350,338,97,750,42,21,50.0,21,50.0,379,2300,802,35,28,22,87,33,557,129,2,1,0,35,22,18,4,4,1,0,0,0,56,111,154,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Ibrahima Diallo,fr FRA,MF,Brest,fr Ligue 1,20,1999,19,18,1561,17.3,0,1,1,0,0,0,2,0,0.2,0.2,0.7,0.9,0.06,0.05,24,69,18,5,2,40.0,0.29,0.12,0.00,0.00,28.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,732,858,85.3,14547,3372,1,0.7,0.6,+0.3,10,55,4,0,69,837,20,20,4,9,6,0,0,0,0,0,732,38,24,15,22,1,29,41.4,17,9,2,7,23,61,16,3,19,1.10,18,0,1,0,0,0,3,0.17,992,40,288,635,84,4,992,32,26,81.3,6,18.8,617,3567,1781,24,11,1,23,22,656,18,2,0,0,18,22,0,6,23,24,0,0,0,145,15,11,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,18,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,41,55,74.5,689,278,0,0.0,0.0,0.0,0,0,0,0,1,50,4,4,0,0,0,0,0,0,0,0,41,3,3,2,1,0,1,100.0,0,0,0,0,3,6,2,0,0,0.00,0,0,0,0,0,0,0,0.00,65,4,31,34,0,0,65,0,0,,0,,33,168,110,0,0,0,0,0,40,0,0,0,0,0,1,0,0,3,3,0,0,0,6,1,6,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Lucas Dias,fr FRA,GK,Nîmes,fr Ligue 1,20,1999,4,3,317,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,50,99,50.5,1981,1789,0,0.0,0.0,0.0,0,1,0,0,0,46,52,14,0,0,0,0,0,0,0,0,50,1,1,1,0,0,1,100.0,0,0,0,0,0,1,2,0,1,0.28,0,1,0,0,0,0,0,0.00,115,106,115,0,0,0,115,0,0,,0,,39,193,112,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,100.0,6,1.71,19,13,68.4,0,2,1,1,33.3,0,0,0,0,5.7,0.34,-0.3,-0.08,26,71,36.6,60,4,61.7,40.9,63,0,0.0,5,1.42,14.3
683,Amadou Diawara,gn GUI,MF,Roma,it Serie A,22,1997,22,19,1518,16.9,1,1,2,0,1,1,4,0,1.0,0.3,0.5,0.8,0.06,0.09,15,90,13,9,3,33.3,0.53,0.18,0.00,0.00,29.0,0,1,1,1.0,0.3,0.03,0.0,-0.3,890,1005,88.6,16655,4590,1,0.5,0.7,+0.5,16,93,6,1,90,972,30,29,5,11,2,1,0,0,0,0,890,40,25,14,20,6,30,26.7,22,10,1,9,33,73,16,2,41,2.43,39,0,0,1,1,0,3,0.18,1120,34,242,747,141,7,1119,11,11,100.0,0,0.0,693,3855,2102,15,22,0,4,2,807,13,4,0,0,28,17,0,2,33,25,0,0,0,119,7,9,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Brahim Díaz,ma MAR,FW,Real Madrid,es La Liga,19,1999,6,0,65,0.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0.00,0.32,6,2,9,3,2,66.7,4.15,2.77,0.00,0.00,17.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,33,41,80.5,394,83,0,0.0,0.0,0.0,0,3,0,0,2,39,1,1,0,0,0,0,0,0,0,0,33,1,0,0,1,0,2,0.0,2,2,0,2,0,1,0,0,1,1.38,0,0,0,0,1,0,0,0.00,57,0,5,32,21,6,57,5,2,40.0,3,60.0,40,317,163,6,5,3,4,3,52,9,1,0,0,1,6,0,0,0,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Víctor Díaz,es ESP,DF,Granada,es La Liga,31,1988,36,33,2884,32.0,1,5,6,1,0,0,4,0,0.9,0.9,4.3,5.2,0.19,0.16,32,124,59,16,1,6.3,0.50,0.03,0.06,1.00,23.9,0,0,0,0.9,0.9,0.06,+0.1,+0.1,1027,1556,66.0,19946,9339,5,4.3,3.6,+0.7,29,92,35,20,124,1171,377,56,0,19,121,312,9,1,7,0,1027,74,43,38,31,5,60,51.7,29,53,23,30,48,122,94,1,52,1.62,36,15,0,1,0,0,6,0.19,1889,131,637,831,445,14,1889,25,11,44.0,14,56.0,821,3363,1717,32,32,0,16,4,855,59,4,0,0,20,12,1,121,48,43,0,0,0,141,67,42,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,29,1989,22,22,1868,20.8,2,0,2,2,0,0,5,1,1.2,1.2,0.1,1.2,0.10,0.06,15,48,11,5,4,80.0,0.24,0.19,0.40,0.50,9.8,0,0,0,1.2,1.2,0.23,+0.8,+0.8,715,906,78.9,11486,4041,0,0.1,0.1,-0.1,2,31,3,2,48,852,53,10,0,0,10,43,0,0,0,0,715,26,14,17,8,1,20,75.0,5,29,18,11,37,63,78,2,7,0.34,4,0,1,0,1,1,0,0.00,1121,112,514,533,80,12,1121,13,11,84.6,2,15.4,565,2816,1454,15,6,0,16,2,660,11,5,1,0,21,13,0,10,37,14,0,0,1,114,25,37,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Eric Dier,eng ENG,"DF,MF",Tottenham,eng Premier League,25,1994,19,15,1344,14.9,0,2,2,0,0,0,5,0,0.9,0.9,0.4,1.3,0.13,0.08,4,37,4,8,1,12.5,0.54,0.07,0.00,0.00,15.6,1,0,0,0.9,0.9,0.11,-0.9,-0.9,738,922,80.0,13834,4583,2,0.4,0.4,+1.6,7,51,2,0,37,897,21,19,3,9,3,1,0,0,0,0,738,21,12,10,10,1,20,50.0,10,14,9,5,21,42,65,0,13,0.87,11,0,0,1,0,1,1,0.07,1082,110,469,562,53,12,1082,4,4,100.0,0,0.0,662,2739,1327,4,5,0,5,4,729,4,5,0,0,19,4,1,3,21,12,0,1,0,59,66,42,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Lucas Digne,fr FRA,DF,Everton,eng Premier League,26,1993,35,35,3030,33.7,0,7,7,0,0,0,6,0,1.5,1.5,6.3,7.7,0.21,0.23,69,134,251,29,4,13.8,0.86,0.12,0.00,0.00,24.4,13,0,0,1.5,1.5,0.05,-1.5,-1.5,1371,2020,67.9,22556,9553,7,6.3,5.7,+0.7,72,94,43,28,134,1472,541,64,2,13,270,369,108,56,44,0,1371,73,49,49,19,5,68,48.5,35,39,10,29,42,115,108,0,125,3.71,74,41,2,3,4,1,10,0.30,2376,99,631,921,842,52,2376,36,23,63.9,13,36.1,1009,4362,2418,69,54,6,28,24,1112,251,6,0,0,43,29,3,270,42,49,0,1,1,182,112,53,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,26,1993,13,12,1006,11.2,0,0,0,0,0,0,4,0,0.0,0.0,1.0,1.0,0.00,0.09,29,54,45,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,424,545,77.8,6623,2799,0,1.0,0.5,-1.0,11,38,11,7,54,439,106,12,0,1,28,94,0,0,0,0,424,13,10,6,5,2,12,66.7,4,5,1,4,10,23,23,0,19,1.70,17,1,1,0,0,0,0,0.00,649,32,197,279,179,6,649,24,6,25.0,18,75.0,364,1835,1056,29,14,3,14,6,367,45,4,0,0,21,13,3,28,10,10,0,1,0,51,10,11,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,de Bundesliga,21,1998,23,16,1309,14.5,4,2,6,4,0,0,2,0,2.8,2.8,1.5,4.2,0.41,0.29,64,43,65,19,6,31.6,1.31,0.41,0.21,0.67,19.4,3,0,0,2.8,2.8,0.15,+1.2,+1.2,280,399,70.2,4465,1377,2,1.5,2.0,+0.5,11,33,11,5,43,385,13,4,0,6,34,6,3,0,2,0,280,15,8,11,1,3,13,38.5,8,20,0,20,18,33,10,0,25,1.72,18,1,3,0,3,0,5,0.34,584,9,121,287,194,33,584,55,38,69.1,17,30.9,340,3182,1733,64,43,18,37,22,364,65,2,0,0,6,19,3,34,18,8,0,0,0,80,4,13,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,21,1997,13,5,521,5.8,0,3,3,0,0,0,1,0,0.7,0.7,2.0,2.7,0.52,0.46,18,43,38,13,3,23.1,2.25,0.52,0.00,0.00,20.2,0,0,0,0.7,0.7,0.05,-0.7,-0.7,308,425,72.5,5259,2050,3,2.0,1.6,+1.0,12,40,7,1,43,361,64,13,0,3,57,27,24,9,15,0,308,11,5,4,4,3,10,60.0,4,3,2,1,4,15,11,0,19,3.28,12,6,0,1,0,0,4,0.69,477,16,99,205,182,19,477,4,3,75.0,1,25.0,301,1313,750,18,26,1,5,2,314,38,1,0,0,9,7,2,57,4,5,0,0,1,44,3,5,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Federico Dimarco,it ITA,DF,Inter,it Serie A,21,1997,3,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.11,1,1,0,1,0,0.0,3.33,0.00,0.00,,21.2,0,0,0,0.0,0.0,0.03,0.0,0.0,11,13,84.6,166,45,0,0.0,0.0,0.0,0,1,0,0,1,11,2,0,0,0,0,2,0,0,0,0,11,1,0,0,1,0,0,,0,0,0,0,1,2,1,0,0,0.00,0,0,0,0,0,0,0,0.00,18,0,4,9,5,1,18,0,0,,0,,7,55,31,1,0,0,2,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,28,1991,15,12,892,9.9,0,1,1,0,0,0,1,0,0.4,0.4,1.4,1.8,0.10,0.18,1,51,48,9,1,11.1,0.91,0.10,0.00,0.00,20.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,267,374,71.4,4508,988,1,1.4,0.9,-0.4,12,28,13,0,51,355,16,3,5,2,17,5,8,1,3,0,267,10,4,3,6,1,12,16.7,10,6,0,6,6,16,1,0,30,3.03,25,3,0,1,1,0,3,0.30,441,4,51,223,167,15,441,5,3,60.0,2,40.0,224,703,191,1,3,0,21,11,332,48,1,0,0,20,10,0,17,6,4,0,0,0,42,2,6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,26,1992,12,8,666,7.4,2,0,2,2,0,0,1,0,1.2,1.2,0.3,1.5,0.27,0.20,15,9,45,15,7,46.7,2.03,0.95,0.13,0.29,17.2,2,0,0,1.2,1.2,0.08,+0.8,+0.8,65,107,60.7,850,178,0,0.3,0.3,-0.3,5,5,5,0,9,98,8,0,0,0,7,2,0,0,0,0,65,15,5,0,11,4,9,55.6,4,3,0,3,1,16,0,0,12,1.62,10,0,0,0,2,0,0,0.00,177,1,5,70,104,26,177,6,1,16.7,5,83.3,110,550,190,15,5,6,19,14,138,45,1,0,0,11,8,4,7,1,5,0,0,0,15,10,25,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
