Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
11,Benevento,it Serie A,41,26.0,47.5,38,418,3420,38.0,32,23,55,30,2,3,79,,38.3,36.0,28.8,64.7,772,1216,1.39,1.77,11,it Serie A,41,38.0,32,470,145,30.9,12.37,3.82,0.06,0.21,19.8,23,2,3,38.3,36.0,0.08,-6.3,-6.0,11,it Serie A,41,38.0,14277,17943,79.6,255733,91920,23,28.8,24.3,-5.8,351,909,205,81,1216,11,it Serie A,41,38.0,17943,15966,1894,562,38,169,661,700,166,71,66,3,14277,83,352,11,it Serie A,41,38.0,825,21.71,581,73,60,51,43,17,58,1.53,11,it Serie A,41,38.0,581,409,320,206,55,551,34.7,360,398,140,258,449,1030,925,25,11,it Serie A,41,47.5,38.0,21992,2533,7984,9844,4455,570,21989,665,393,59.1,272,40.9,12192,78025,42094,772,551,148,541,425,14166,1205,11,it Serie A,41,26.0,38,3420,90,100,38.0,418,,,113,0,311,0.55,33,84,-51,-1.34,38.3,73.2,-34.9,-0.92,11,it Serie A,41,38.0,79,,4,486,465,83,661,449,409,2,13,2,1892,410,501,45.0,11,it Serie A,3,38,38,3418,38.0,84,2.21,209,127,64.6,6,3,29,4,10.5,13,10,0,3,11,it Serie A,3,38.0,84,10,1,10,2,79.7,0.34,-2.3,-0.06,225,628,35.8,1007,221,40.8,32.9,619,51,8.2,51,1.34,14.1
12,Betis,es La Liga,29,27.1,56.9,38,418,3420,38.0,56,43,99,54,2,3,91,3.0,46.0,43.7,35.2,78.9,736,1506,2.55,2.14,12,es La Liga,29,38.0,56,415,160,38.6,10.92,4.21,0.13,0.34,19.5,22,2,3,46.0,43.7,0.11,10.0,10.3,12,es La Liga,29,38.0,17953,21622,83.0,317893,104614,43,35.2,31.5,7.8,317,1228,234,64,1506,12,es La Liga,29,38.0,21622,19743,1817,612,53,232,534,656,139,61,33,5,17953,62,304,12,es La Liga,29,38.0,724,19.05,551,44,61,22,31,15,93,2.45,12,es La Liga,29,38.0,635,424,319,252,64,537,39.7,324,356,95,261,427,1062,869,17,12,es La Liga,29,56.9,38.0,25435,2520,8051,12473,5147,585,25432,681,439,64.5,240,35.2,16808,81387,42791,736,557,177,520,381,17825,1500,12,es La Liga,29,27.1,38,3420,90,100,38.0,418,84.0,302.0,113,21,153,1.58,60,61,-1,-0.03,46.0,49.0,-3.1,-0.08,12,es La Liga,29,38.0,91,3.0,1,465,486,62,534,427,424,1,4,4,1953,447,453,49.7,12,es La Liga,3,38,38,3420,38.0,61,1.61,156,98,62.8,18,6,14,13,34.2,4,3,1,0,12,es La Liga,3,38.0,61,3,0,7,4,48.1,0.29,-8.9,-0.24,199,577,34.5,1239,163,32.4,34.5,584,25,4.3,29,0.76,10.4
13,Bologna,it Serie A,30,26.8,46.8,38,418,3420,38.0,37,18,55,35,2,3,101,,36.6,34.3,24.3,58.6,586,1344,1.39,1.6,13,it Serie A,30,38.0,37,356,119,33.4,9.37,3.13,0.1,0.29,19.4,32,2,3,36.6,34.3,0.1,0.4,0.7,13,it Serie A,30,38.0,13650,17588,77.6,261157,105790,18,24.3,24.4,-6.3,251,1092,230,56,1344,13,it Serie A,30,38.0,17588,15529,1993,538,28,179,553,840,150,123,15,0,13650,66,405,13,it Serie A,30,38.0,643,16.92,464,39,43,32,51,14,62,1.63,13,it Serie A,30,38.0,661,456,356,257,48,588,39.3,357,488,127,361,462,1123,1121,14,13,it Serie A,30,46.8,38.0,21816,2522,7600,10272,4181,536,21812,473,327,69.1,141,29.8,12937,68267,33562,586,454,109,599,469,13549,1332,13,it Serie A,30,26.8,38,3420,90,100,38.0,418,,,113,0,331,1.03,40,52,-12,-0.32,36.6,51.4,-14.8,-0.39,13,it Serie A,30,38.0,101,,4,482,466,66,553,462,456,2,4,3,1855,593,571,50.9,13,it Serie A,3,38,38,3420,38.0,52,1.37,166,117,70.5,11,6,21,8,21.1,4,3,0,1,13,it Serie A,3,38.0,52,3,1,5,3,47.9,0.28,-1.1,-0.03,381,796,47.9,1096,172,47.2,38.5,715,20,2.8,43,1.13,14.1
14,Bordeaux,fr Ligue 1,31,25.1,50.6,38,418,3420,38.0,52,36,88,48,4,6,74,2.0,51.0,46.1,35.9,82.0,875,1501,2.21,2.29,14,fr Ligue 1,31,38.0,52,465,143,30.8,12.24,3.76,0.1,0.34,19.1,22,4,6,51.0,46.1,0.1,1.0,1.9,14,fr Ligue 1,31,38.0,14603,18593,78.5,252690,96297,36,35.9,37.0,0.1,352,1029,273,89,1501,14,fr Ligue 1,31,38.0,18593,16547,1970,518,61,186,736,882,179,94,54,0,14603,76,392,14,fr Ligue 1,31,38.0,825,21.71,611,55,56,46,43,14,92,2.42,14,fr Ligue 1,31,38.0,699,459,311,322,66,682,36.1,436,355,110,245,464,1163,855,13,14,fr Ligue 1,31,50.6,38.0,22726,1934,6596,11172,5229,698,22720,766,459,59.9,306,39.9,13614,77645,41801,875,641,180,605,426,14458,1479,14,fr Ligue 1,31,25.1,38,3420,90,100,38.0,418,84.0,303.0,112,21,153,1.45,53,48,5,0.13,51.0,43.6,7.5,0.2,14,fr Ligue 1,31,38.0,74,2.0,1,532,470,76,736,464,459,5,8,1,2227,578,631,47.8,14,fr Ligue 1,2,38,38,3420,38.0,48,1.26,132,81,66.7,16,7,15,10,26.3,8,4,4,0,14,fr Ligue 1,2,38.0,48,4,4,5,1,41.6,0.26,-5.4,-0.14,245,651,37.6,900,154,45.4,38.9,496,30,6.0,35,0.92,14.5
15,Bournemouth,eng Premier League,22,26.9,48.1,38,418,3420,38.0,45,36,81,42,3,3,57,,38.8,36.4,29.1,65.5,702,1526,2.05,1.79,15,eng Premier League,22,38.0,45,462,153,33.1,12.16,4.03,0.09,0.27,18.3,15,3,3,38.8,36.4,0.08,6.2,5.6,15,eng Premier League,22,38.0,13450,17962,74.9,251392,100287,36,29.1,30.3,6.9,348,1220,291,67,1526,15,eng Premier League,22,38.0,17962,15874,2036,534,37,112,707,857,218,104,65,1,13450,52,412,15,eng Premier League,22,38.0,809,21.29,582,78,53,42,39,15,83,2.18,15,eng Premier League,22,38.0,509,324,272,187,50,525,37.7,327,453,160,293,367,876,1129,25,15,eng Premier League,22,48.1,38.0,22240,2420,7636,9472,5366,780,22237,638,343,53.8,291,45.6,11197,66091,33018,702,474,169,564,419,13346,1505,15,eng Premier League,22,26.9,38,3420,90,100,38.0,418,,,109,0,157,1.16,45,61,-16,-0.42,38.8,59.2,-20.4,-0.54,15,eng Premier League,22,38.0,57,,1,339,411,52,707,367,324,2,3,1,1956,698,750,48.2,15,eng Premier League,1,38,38,3420,38.0,61,1.61,170,109,65.3,11,11,16,6,15.8,3,2,1,0,15,eng Premier League,1,38.0,61,2,2,7,1,54.8,0.31,-5.2,-0.14,223,647,34.5,832,215,45.7,38.9,611,35,5.7,18,0.47,10.2
16,Brighton,eng Premier League,24,27.5,43.7,38,418,3420,38.0,33,25,58,28,5,7,54,,37.0,31.8,26.2,58.0,523,1230,1.39,1.66,16,eng Premier League,24,38.0,33,377,110,29.2,9.92,2.89,0.07,0.25,18.3,4,5,7,37.0,31.8,0.09,-4.0,-3.8,16,eng Premier League,24,38.0,11838,16372,72.3,227791,89034,25,26.2,22.5,-1.2,283,885,193,65,1230,16,eng Premier League,24,38.0,16372,14549,1725,322,32,203,680,797,163,89,59,5,11838,98,355,16,eng Premier League,24,38.0,684,18.0,489,73,46,37,31,8,60,1.58,16,eng Premier League,24,38.0,599,380,360,205,34,642,31.9,437,430,190,240,449,1048,1182,18,16,eng Premier League,24,43.7,38.0,20478,2530,7473,8781,4463,594,20471,487,299,61.4,188,38.6,10099,57499,29182,523,375,113,496,296,11749,1216,16,eng Premier League,24,27.5,38,3420,90,100,38.0,418,,,101,0,165,1.05,34,54,-20,-0.53,37.0,50.8,-13.8,-0.36,16,eng Premier League,24,38.0,54,,0,413,277,98,680,449,380,7,3,5,2122,796,777,50.6,16,eng Premier League,1,38,38,3420,38.0,54,1.42,172,121,69.2,9,13,16,10,26.3,3,1,2,0,16,eng Premier League,1,38.0,54,1,1,15,5,48.8,0.28,-0.2,-0.01,345,875,39.4,823,122,66.5,44.5,623,38,6.1,17,0.45,10.2
17,Burnley,eng Premier League,24,27.5,43.7,38,418,3420,38.0,35,26,61,35,0,0,65,,32.3,32.3,23.6,55.9,431,1103,1.61,1.47,17,eng Premier League,24,38.0,35,378,126,33.3,9.95,3.32,0.09,0.28,17.0,16,0,0,32.3,32.3,0.09,2.7,2.7,17,eng Premier League,24,38.0,10524,15340,68.6,209049,89786,26,23.6,23.5,2.4,278,974,213,89,1103,17,eng Premier League,24,38.0,15340,13382,1858,463,19,107,707,822,167,69,66,14,10524,100,313,17,eng Premier League,24,38.0,664,17.47,441,88,36,43,48,8,58,1.53,17,eng Premier League,24,38.0,533,355,272,217,44,553,36.9,349,457,191,266,400,933,1300,8,17,eng Premier League,24,43.7,38.0,19452,2376,6334,8960,4332,589,19452,345,218,63.2,127,36.8,8853,45635,22260,431,329,88,489,345,10419,1090,17,eng Premier League,24,27.5,38,3420,90,100,38.0,418,,,83,0,183,1.42,36,39,-3,-0.08,32.3,51.2,-18.9,-0.5,17,eng Premier League,24,38.0,65,,0,350,422,100,707,400,355,0,5,1,1875,912,967,48.5,17,eng Premier League,2,38,38,3420,38.0,39,1.03,160,121,77.5,14,12,12,12,31.6,5,3,1,1,17,eng Premier League,2,38.0,39,3,0,4,1,47.3,0.28,9.3,0.25,382,1074,35.6,1004,140,76.5,52.1,662,59,8.9,40,1.05,12.5
18,Caen,fr Ligue 1,26,27.3,45.5,38,418,3420,38.0,25,19,44,20,5,8,68,4.0,42.8,36.6,29.6,66.3,598,1548,1.03,1.91,18,fr Ligue 1,26,38.0,25,452,119,26.3,11.89,3.13,0.04,0.17,20.4,12,5,8,42.8,36.6,0.08,-17.8,-16.6,18,fr Ligue 1,26,38.0,11621,16218,71.7,231998,98324,19,29.6,27.6,-10.6,335,1115,217,107,1548,18,fr Ligue 1,26,38.0,16218,14169,1973,483,22,213,971,908,202,78,106,6,11621,76,381,18,fr Ligue 1,26,38.0,794,20.89,544,104,44,35,52,15,47,1.24,18,fr Ligue 1,26,38.0,733,478,369,295,69,747,36.9,471,450,97,353,476,1209,961,12,18,fr Ligue 1,26,45.5,38.0,20574,1955,6173,9973,4670,519,20566,469,306,65.2,163,34.8,8601,58298,29429,598,429,70,634,463,11493,1521,18,fr Ligue 1,26,27.3,38,3420,90,100,38.0,418,84.0,320.0,95,25,170,1.0,27,52,-25,-0.66,42.8,48.0,-5.2,-0.14,18,fr Ligue 1,26,38.0,68,4.0,0,523,433,76,971,476,478,5,5,4,2371,814,770,51.4,18,fr Ligue 1,2,38,38,3418,38.0,52,1.37,151,103,68.9,10,8,20,13,34.2,5,5,0,0,18,fr Ligue 1,2,38.0,52,5,0,5,4,46.8,0.28,-1.2,-0.03,375,822,45.6,875,113,64.2,45.0,515,17,3.3,20,0.53,12.7
19,Cagliari,it Serie A,29,27.1,45.3,38,418,3420,38.0,33,21,54,29,4,7,96,,39.7,34.2,27.4,61.6,464,1348,1.32,1.77,19,it Serie A,29,38.0,33,374,113,30.2,9.84,2.97,0.08,0.26,18.3,16,4,7,39.7,34.2,0.09,-6.7,-5.2,19,it Serie A,29,38.0,12229,16722,73.1,234578,98391,21,27.4,29.3,-6.4,278,1094,268,94,1348,19,it Serie A,29,38.0,16722,14566,2072,552,21,145,732,867,179,77,77,1,12229,84,369,19,it Serie A,29,38.0,657,17.29,466,77,27,43,36,8,54,1.42,19,it Serie A,29,38.0,640,447,323,239,78,559,38.3,345,425,126,299,431,1071,1018,4,19,it Serie A,29,45.3,38.0,20681,2202,7056,9431,4398,618,20674,411,237,57.7,171,41.6,10201,53870,25957,464,359,84,536,350,12112,1326,19,it Serie A,29,27.1,38,3420,90,100,38.0,418,,,114,0,295,1.03,33,61,-28,-0.74,39.7,59.2,-19.5,-0.51,19,it Serie A,29,38.0,96,,4,611,458,84,732,431,447,5,12,1,1901,743,600,55.3,19,it Serie A,3,38,38,3420,38.0,61,1.61,172,110,69.2,11,6,21,8,21.1,12,8,2,2,19,it Serie A,3,38.0,61,8,4,4,1,58.3,0.29,-1.7,-0.05,285,651,43.8,698,155,47.9,38.6,625,30,4.8,18,0.47,10.6
20,Celta Vigo,es La Liga,23,25.7,55.7,38,418,3420,38.0,57,45,102,55,2,3,85,1.0,55.0,52.6,43.0,95.6,724,1595,2.63,2.58,20,es La Liga,23,38.0,57,444,157,35.4,11.68,4.13,0.12,0.35,17.9,33,2,3,55.0,52.6,0.12,2.0,2.4,20,es La Liga,23,38.0,16981,21071,80.6,315102,108746,45,43.0,36.8,2.0,332,1239,309,87,1595,20,es La Liga,23,38.0,21071,19136,1843,596,45,215,583,718,153,48,34,1,16981,92,323,20,es La Liga,23,38.0,802,21.11,580,56,49,40,56,21,103,2.71,20,es La Liga,23,38.0,589,420,304,232,53,556,39.2,338,327,101,226,497,1086,780,10,20,es La Liga,23,55.7,38.0,24751,2455,8023,11901,5073,708,24748,603,376,62.4,227,37.6,14630,76008,38089,724,568,165,501,428,16844,1576,20,es La Liga,23,25.7,38,3420,90,100,38.0,418,85.0,308.0,109,19,157,1.29,59,60,-1,-0.03,55.0,55.3,-0.3,-0.01,20,es La Liga,23,38.0,85,1.0,0,430,540,92,583,497,420,2,5,1,2148,545,524,51.0,20,es La Liga,3,38,38,3416,38.0,60,1.58,161,102,65.2,13,10,15,7,18.4,5,4,0,1,20,es La Liga,3,38.0,60,4,0,8,1,49.5,0.29,-9.5,-0.25,247,700,35.3,1154,124,43.4,36.3,539,14,2.6,38,1.0,14.1
21,Chelsea,eng Premier League,26,26.7,55.6,38,418,3420,38.0,60,42,102,57,3,3,46,,54.4,52.0,41.5,93.5,1045,1998,2.61,2.52,21,eng Premier League,26,38.0,60,603,210,34.8,15.87,5.53,0.09,0.27,17.9,20,3,3,54.4,52.0,0.09,5.6,5.0,21,eng Premier League,26,38.0,18967,23101,82.1,329238,111578,42,41.5,43.3,0.5,482,1431,398,74,1998,21,eng Premier League,26,38.0,23101,21232,1761,445,69,203,755,748,230,54,76,7,18967,108,405,21,eng Premier League,26,38.0,1114,29.32,838,83,81,54,46,12,110,2.89,21,eng Premier League,26,38.0,636,426,321,251,64,550,37.8,342,365,107,258,424,1060,842,24,21,eng Premier League,26,55.6,38.0,27165,2307,8084,12055,7334,988,27162,734,513,69.9,221,30.1,16479,93989,51657,1045,699,238,533,414,18823,1969,21,eng Premier League,26,26.7,38,3420,90,100,38.0,418,,,109,0,157,1.84,62,38,24,0.63,54.4,33.8,20.6,0.54,21,eng Premier League,26,38.0,46,,2,363,405,108,755,424,426,3,2,2,2233,602,506,54.3,21,eng Premier League,2,38,38,3420,38.0,38,1.0,117,81,69.2,21,7,10,16,42.1,2,2,0,0,21,eng Premier League,2,38.0,38,2,0,2,2,35.1,0.29,-0.9,-0.02,169,468,36.1,1034,226,32.0,33.8,479,27,5.6,29,0.76,13.2
22,Chievo,it Serie A,25,30.3,44.4,38,418,3420,38.0,36,20,56,35,1,2,75,,34.1,32.5,25.2,57.7,554,1358,1.45,1.56,22,it Serie A,25,38.0,36,389,131,33.7,10.24,3.45,0.09,0.27,18.7,10,1,2,34.1,32.5,0.08,1.9,2.5,22,it Serie A,25,38.0,12721,16994,74.9,235170,93428,20,25.2,24.6,-5.2,296,995,271,114,1358,22,it Serie A,25,38.0,16994,14945,1947,531,20,176,801,779,147,87,51,1,12721,102,340,22,it Serie A,25,38.0,700,18.42,542,53,34,25,32,14,65,1.71,22,it Serie A,25,38.0,543,367,273,199,71,566,36.7,358,443,158,285,444,987,1140,14,22,it Serie A,25,44.4,38.0,21019,2466,6956,9424,4854,583,21017,378,204,54.0,174,46.0,11050,56558,29062,554,440,90,498,342,12639,1348,22,it Serie A,25,30.3,38,3420,90,100,38.0,418,,,109,0,345,1.05,36,59,-23,-0.61,34.1,55.2,-21.2,-0.56,22,it Serie A,25,38.0,75,,1,478,460,102,801,444,367,2,7,4,1932,645,657,49.5,22,it Serie A,1,38,38,3420,38.0,59,1.55,187,129,70.6,10,10,18,7,18.4,7,4,3,0,22,it Serie A,1,38.0,59,4,2,11,4,56.3,0.27,1.3,0.03,249,620,40.2,799,176,45.3,36.8,651,16,2.5,14,0.37,10.3
23,Crotone,it Serie A,29,25.6,39.9,38,418,3420,38.0,38,21,59,36,2,3,65,,34.6,32.2,23.4,55.6,472,1250,1.5,1.53,23,it Serie A,29,38.0,38,378,129,34.1,9.95,3.39,0.1,0.28,20.0,12,2,3,34.6,32.2,0.09,3.4,3.8,23,it Serie A,29,38.0,10315,14929,69.1,196863,88263,21,23.4,22.9,-2.4,265,976,210,80,1250,23,it Serie A,29,38.0,14929,12922,1919,520,17,98,635,806,134,77,38,1,10315,88,398,23,it Serie A,29,38.0,651,17.13,442,76,34,33,46,20,64,1.68,23,it Serie A,29,38.0,697,440,365,255,77,613,36.2,391,449,119,330,578,1275,1233,10,23,it Serie A,29,39.9,38.0,19329,2356,6811,8657,4116,527,19326,419,251,59.9,167,39.9,9667,51549,26095,472,395,85,603,388,10234,1236,23,it Serie A,29,25.6,38,3420,90,100,38.0,418,,,114,0,318,0.92,40,66,-26,-0.68,34.6,58.6,-24.0,-0.63,23,it Serie A,29,38.0,65,,1,501,466,88,635,578,440,2,8,0,2102,620,744,45.5,23,it Serie A,1,38,38,3420,38.0,66,1.74,200,133,70.0,9,8,21,5,13.2,8,6,1,1,23,it Serie A,1,38.0,66,6,3,13,0,63.7,0.29,-2.3,-0.06,312,916,34.1,824,98,71.5,47.8,691,8,1.2,32,0.84,13.8
24,Crystal Palace,eng Premier League,28,27.1,45.2,38,418,3420,38.0,44,26,70,36,8,10,72,,53.5,45.9,33.3,79.2,727,1308,1.63,2.28,24,eng Premier League,28,38.0,44,466,134,28.8,12.26,3.53,0.08,0.27,17.8,20,8,10,53.5,45.9,0.1,-9.5,-9.9,24,eng Premier League,28,38.0,11809,16114,73.3,208774,89985,26,33.3,28.6,-7.3,331,1037,273,58,1308,24,eng Premier League,28,38.0,16114,14109,1949,456,30,83,703,874,210,85,37,68,11809,56,361,24,eng Premier League,28,38.0,834,21.95,528,83,90,56,60,17,78,2.05,24,eng Premier League,28,38.0,686,447,393,237,56,666,39.0,406,466,117,349,552,1238,1110,22,24,eng Premier League,28,45.2,38.0,20777,2192,6612,9120,5293,811,20767,718,479,66.7,239,33.3,11461,62001,31023,727,526,213,618,482,11715,1297,24,eng Premier League,28,27.1,38,3420,90,100,38.0,418,,,73,0,191,1.16,45,55,-10,-0.26,53.5,48.2,5.2,0.14,24,eng Premier League,28,38.0,72,,0,425,404,56,703,552,447,9,2,2,2156,752,708,51.5,24,eng Premier League,2,38,38,3420,38.0,55,1.45,170,117,68.8,11,11,16,9,23.7,2,2,0,0,24,eng Premier League,2,38.0,55,2,1,11,2,51.5,0.3,-1.5,-0.04,312,826,37.8,777,110,68.5,47.3,612,37,6.0,32,0.84,13.4
25,Dijon,fr Ligue 1,26,26.6,48.4,38,418,3420,38.0,52,36,88,47,5,5,70,5.0,41.6,37.8,29.2,67.0,659,1320,2.18,1.86,25,fr Ligue 1,26,38.0,52,435,154,35.4,11.45,4.05,0.11,0.31,19.6,26,5,5,41.6,37.8,0.09,10.4,9.2,25,fr Ligue 1,26,38.0,13255,17343,76.4,252900,98450,36,29.2,27.3,6.8,319,958,271,76,1320,25,fr Ligue 1,26,38.0,17343,15289,1981,540,59,190,567,857,153,61,47,3,13255,73,326,25,fr Ligue 1,26,38.0,779,20.5,547,74,67,31,52,8,89,2.34,25,fr Ligue 1,26,38.0,685,462,363,264,58,687,36.4,437,385,118,267,544,1229,977,20,25,fr Ligue 1,26,48.4,38.0,21535,2428,7256,10204,4355,596,21530,624,441,70.7,183,29.3,12293,69377,37697,659,507,121,571,444,13134,1311,25,fr Ligue 1,26,26.6,38,3420,90,100,38.0,418,84.0,302.0,111,20,154,1.26,55,73,-18,-0.47,41.6,63.8,-22.2,-0.58,25,fr Ligue 1,26,38.0,70,5.0,1,492,471,73,567,544,462,5,14,3,2120,603,665,47.6,25,fr Ligue 1,1,38,38,3420,38.0,73,1.92,201,128,69.2,13,9,16,5,13.2,14,11,3,0,25,fr Ligue 1,1,38.0,73,11,2,6,3,67.2,0.27,-2.8,-0.07,313,727,43.1,1322,227,41.4,36.2,643,48,7.5,83,2.18,16.8
26,Dortmund,de Bundesliga,30,25.9,59.1,34,374,3060,34.0,62,44,106,59,3,6,41,,66.0,61.4,48.9,110.3,733,1712,3.03,3.38,26,de Bundesliga,30,34.0,62,479,167,34.9,14.09,4.91,0.12,0.35,16.6,3,3,6,66.0,61.4,0.13,-4.0,-2.4,26,de Bundesliga,30,34.0,16710,20632,81.0,293803,101995,44,48.9,45.1,-4.9,365,1364,323,67,1712,26,de Bundesliga,30,34.0,20632,18736,1813,540,23,117,585,786,162,69,60,12,16710,83,369,26,de Bundesliga,30,34.0,857,25.21,658,53,39,60,28,19,102,3.0,26,de Bundesliga,30,34.0,695,510,305,307,83,602,57.5,256,390,73,317,336,1031,657,17,26,de Bundesliga,30,59.1,34.0,24162,1675,5898,12785,5697,870,24156,679,304,44.8,375,55.2,13212,76120,39596,733,570,209,405,321,16589,1698,26,de Bundesliga,30,25.9,34,3060,90,100,34.0,374,,,95,0,141,1.62,64,47,17,0.5,66.0,42.2,23.8,0.7,26,de Bundesliga,30,34.0,41,,1,403,422,83,585,336,510,4,3,0,1472,580,516,52.9,26,de Bundesliga,2,34,34,3060,34.0,47,1.38,152,105,71.1,15,10,9,12,35.3,3,3,0,0,26,de Bundesliga,2,34.0,47,3,2,4,0,47.0,0.3,0.0,0.0,166,506,32.8,1083,185,32.4,32.4,419,41,9.8,39,1.15,14.0
27,Eibar,es La Liga,27,27.4,52.0,38,418,3420,38.0,43,31,74,41,2,3,86,3.0,40.9,38.6,30.2,68.8,635,1468,1.89,1.87,27,es La Liga,27,38.0,43,467,131,28.1,12.29,3.45,0.09,0.31,18.6,23,2,3,40.9,38.6,0.08,2.1,2.4,27,es La Liga,27,38.0,12725,17961,70.8,260469,98595,31,30.2,29.0,0.8,333,1287,257,138,1468,27,es La Liga,27,38.0,17961,15706,2171,590,17,323,1055,1025,229,60,149,2,12725,84,396,27,es La Liga,27,38.0,809,21.29,537,106,46,34,71,15,72,1.89,27,es La Liga,27,38.0,643,436,271,282,90,613,42.1,355,349,53,296,554,1197,712,9,27,es La Liga,27,52.0,38.0,21928,1647,5339,10665,6169,709,21925,649,352,54.2,297,45.8,11543,61027,28436,635,532,129,621,374,12591,1450,27,es La Liga,27,27.4,38,3420,90,100,38.0,418,84.0,303.0,113,20,153,1.34,44,50,-6,-0.16,40.9,44.4,-3.5,-0.09,27,es La Liga,27,38.0,86,3.0,2,492,435,84,1055,554,436,3,4,3,2287,752,718,51.2,27,es La Liga,3,38,38,3420,38.0,50,1.32,134,87,65.7,14,9,15,11,28.9,4,4,0,0,27,es La Liga,3,38.0,50,4,2,3,3,47.8,0.34,0.8,0.02,359,957,37.5,992,96,73.5,52.4,379,23,6.1,100,2.63,21.4
