Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
11,Betis,es La Liga,25,26.7,61.8,38,418,3420,38.0,43,30,73,38,5,7,89,1,47.1,41.5,32.9,74.4,887,1631,1.79,2.1,11,es La Liga,25,38.0,43,436,156,35.8,11.47,4.11,0.09,0.24,18.6,31,5,7,47.1,41.5,0.1,-4.1,-3.5,11,es La Liga,25,38.0,19411,22871,84.9,330969,106399,30,32.9,35.9,-2.9,326,1279,304,61,1631,11,es La Liga,25,38.0,22871,20943,1849,640,50,234,590,658,186,58,57,17,19411,79,361,11,es La Liga,25,38.0,782,20.58,585,47,57,24,55,14,76,2.0,11,es La Liga,25,38.0,615,378,309,227,79,544,40.3,325,382,80,302,361,976,702,21,11,es La Liga,25,61.8,38.0,26762,2351,7748,12726,6515,826,26755,717,449,62.6,267,37.2,16024,89234,48124,887,705,218,569,392,19278,1622,11,es La Liga,25,26.7,38,3420,90,100,38.0,418,84,,113,21,153,1.32,44,52,-8,-0.21,47.1,49.4,-2.4,-0.06,11,es La Liga,25,38.0,89,1,0,435,548,79,590,361,378,5,5,0,1804,463,467,49.8,11,es La Liga,2,38,38,3420,38.0,52,1.37,155,102,69.0,14,8,16,11,28.9,5,4,1,0,11,es La Liga,2,38.0,52,4,2,8,0,51.5,0.31,-0.5,-0.01,128,337,38.0,1153,195,20.3,30.6,466,25,5.4,58,1.53,18.7
12,Bologna,it Serie A,29,27.0,44.9,38,418,3420,38.0,45,35,80,40,5,5,94,6,46.8,42.9,30.8,73.7,675,1328,1.97,2.04,12,it Serie A,29,38.0,45,495,158,31.9,13.03,4.16,0.08,0.25,18.7,25,5,5,46.8,42.9,0.09,-1.8,-2.9,12,it Serie A,29,38.0,12019,15954,75.3,221015,90163,35,30.8,27.4,4.2,352,1003,249,95,1328,12,it Serie A,29,38.0,15954,13825,2046,560,11,110,737,832,207,107,41,3,12019,83,369,12,it Serie A,29,38.0,879,23.13,615,101,40,54,53,16,79,2.08,12,it Serie A,29,38.0,689,430,365,252,72,631,41.5,369,463,142,321,372,1061,863,17,12,it Serie A,29,44.9,38.0,20309,2235,6440,9194,4926,721,20304,542,273,50.4,269,49.6,10638,62652,33445,675,499,142,557,360,11912,1312,12,it Serie A,29,27.0,38,3420,90,100,38.0,418,85,301.0,112,19,339,1.16,48,56,-8,-0.21,46.8,49.0,-2.2,-0.06,12,it Serie A,29,38.0,94,6,3,516,519,83,737,372,430,2,4,1,1877,748,716,51.1,12,it Serie A,1,38,38,3420,38.0,56,1.47,173,118,69.9,11,11,16,10,26.3,4,4,0,0,12,it Serie A,1,38.0,56,4,1,4,1,50.6,0.27,-4.4,-0.11,251,543,46.2,776,225,41.1,36.4,599,32,5.3,14,0.37,11.3
13,Bordeaux,fr Ligue 1,33,25.3,50.1,38,418,3420,38.0,34,26,60,29,5,6,74,5,39.7,35.0,29.5,64.5,742,1374,1.45,1.82,13,fr Ligue 1,33,38.0,34,421,131,31.1,11.08,3.45,0.07,0.22,20.2,22,5,6,39.7,35.0,0.09,-5.7,-6.0,13,fr Ligue 1,33,38.0,14526,18571,78.2,254178,98055,26,29.5,29.5,-3.5,330,1004,207,66,1374,13,fr Ligue 1,33,38.0,18571,16552,1959,539,47,154,658,834,168,99,52,2,14526,60,382,13,fr Ligue 1,33,38.0,750,19.74,564,57,44,29,42,14,59,1.55,13,fr Ligue 1,33,38.0,720,447,359,303,58,666,44.4,370,394,114,280,391,1111,966,20,13,fr Ligue 1,33,50.1,38.0,22991,2210,7383,11299,4566,556,22985,657,345,52.5,312,47.5,12741,69799,37229,742,532,140,606,427,14411,1364,13,fr Ligue 1,33,25.3,38,3420,90,100,38.0,418,84,303.0,110,22,156,1.08,34,42,-8,-0.21,39.7,53.5,-13.7,-0.36,13,fr Ligue 1,33,38.0,74,5,0,545,497,60,658,391,447,3,7,0,2158,660,721,47.8,13,fr Ligue 1,2,38,38,3420,38.0,42,1.11,153,110,76.5,10,11,17,10,26.3,7,6,1,0,13,fr Ligue 1,2,38.0,42,6,1,11,0,46.7,0.27,4.7,0.12,262,601,43.6,855,126,43.7,37.6,598,13,2.2,22,0.58,13.6
14,Bournemouth,eng Premier League,28,26.6,46.9,38,418,3420,38.0,55,43,98,48,7,9,60,1,53.3,46.2,38.8,85.0,738,1435,2.39,2.42,14,eng Premier League,28,38.0,55,437,153,35.0,11.5,4.03,0.11,0.31,17.4,16,7,9,53.3,46.2,0.11,1.7,1.8,14,eng Premier League,28,38.0,13505,17650,76.5,231203,91075,43,38.8,34.0,4.2,330,979,330,76,1435,14,eng Premier League,28,38.0,17650,15632,1961,512,57,84,613,832,191,74,58,2,13505,57,435,14,eng Premier League,28,38.0,788,20.74,558,83,46,39,47,15,99,2.61,14,eng Premier League,28,38.0,525,299,285,185,55,494,43.7,278,405,152,253,371,896,1098,21,14,eng Premier League,28,46.9,38.0,22079,2437,7561,9507,5257,847,22071,578,291,50.3,287,49.7,13210,69260,36536,738,532,172,565,356,13405,1422,14,eng Premier League,28,26.6,38,3420,90,100,38.0,418,86,,104,17,162,1.18,56,70,-14,-0.37,53.3,57.2,-3.9,-0.1,14,eng Premier League,28,38.0,60,1,0,340,441,57,613,371,299,8,5,3,1910,701,736,48.8,14,eng Premier League,3,38,38,3420,38.0,70,1.84,173,106,62.4,13,6,19,10,26.3,5,5,0,0,14,eng Premier League,3,38.0,70,5,2,6,3,55.2,0.3,-11.8,-0.31,191,512,37.3,744,203,40.9,36.6,596,28,4.7,30,0.79,14.3
15,Brighton,eng Premier League,21,27.4,42.4,38,418,3420,38.0,35,24,59,30,5,6,62,4,35.3,30.7,24.5,55.2,475,1150,1.42,1.57,15,eng Premier League,21,38.0,35,364,99,27.2,9.58,2.61,0.08,0.3,17.9,12,5,6,35.3,30.7,0.09,-0.3,-0.7,15,eng Premier League,21,38.0,11491,15824,72.6,217603,86066,24,24.5,23.1,-0.5,281,887,223,81,1150,15,eng Premier League,21,38.0,15824,13912,1822,330,15,188,636,880,156,90,44,4,11491,90,342,15,eng Premier League,21,38.0,647,17.03,427,87,40,35,45,13,55,1.45,15,eng Premier League,21,38.0,679,391,363,238,78,582,45.4,318,415,170,245,463,1142,1001,17,15,eng Premier League,21,42.4,38.0,20254,2464,7030,9055,4366,581,20249,516,269,52.1,247,47.9,10122,54122,26537,475,374,98,590,336,11393,1138,15,eng Premier League,21,27.4,38,3420,90,100,38.0,418,84,,99,22,167,0.95,35,60,-25,-0.66,35.3,59.1,-23.8,-0.63,15,eng Premier League,21,38.0,62,4,1,463,301,90,636,463,391,5,10,0,1979,824,780,51.4,15,eng Premier League,2,38,38,3420,38.0,60,1.58,170,110,70.6,9,9,20,7,18.4,10,10,0,0,15,eng Premier League,2,38.0,60,10,1,5,0,55.9,0.28,-4.1,-0.11,328,822,39.9,776,109,62.8,42.7,561,20,3.6,13,0.34,11.6
16,Burnley,eng Premier League,23,28.0,41.2,38,418,3420,38.0,43,32,75,41,2,2,75,1,44.4,42.8,31.2,74.0,421,1032,1.92,1.99,16,eng Premier League,23,38.0,43,358,112,31.3,9.42,2.95,0.11,0.37,15.8,14,2,2,44.4,42.8,0.12,-1.4,-1.8,16,eng Premier League,23,38.0,10134,14793,68.5,194079,85014,32,31.2,27.6,0.8,254,879,239,82,1032,16,eng Premier League,23,38.0,14793,12804,1883,395,35,108,692,891,139,98,22,9,10134,106,327,16,eng Premier League,23,38.0,624,16.42,417,81,14,55,52,5,69,1.82,16,eng Premier League,23,38.0,584,311,280,246,58,539,44.0,302,516,222,294,367,951,1156,19,16,eng Premier League,23,41.2,38.0,19189,2542,6104,8875,4395,634,19186,370,207,55.9,163,44.1,7936,43013,21370,421,336,72,525,314,10031,1020,16,eng Premier League,23,28.0,38,3420,90,100,38.0,418,86,,86,18,180,1.05,45,68,-23,-0.61,44.4,62.1,-17.7,-0.46,16,eng Premier League,23,38.0,75,1,0,360,356,106,692,367,311,1,3,4,1955,1016,1025,49.8,16,eng Premier League,2,38,38,3420,38.0,68,1.79,199,134,66.8,11,7,20,8,21.1,3,2,1,0,16,eng Premier League,2,38.0,68,2,2,8,4,58.0,0.28,-6.0,-0.16,381,957,39.8,848,95,74.6,48.2,643,14,2.2,43,1.13,16.4
17,Caen,fr Ligue 1,26,25.8,44.0,38,418,3420,38.0,29,17,46,25,4,4,83,6,31.0,27.9,20.6,48.5,500,1019,1.11,1.36,17,fr Ligue 1,26,38.0,29,331,90,27.2,8.71,2.37,0.08,0.28,20.5,17,4,4,31.0,27.9,0.09,-2.0,-2.9,17,fr Ligue 1,26,38.0,11472,15516,73.9,222111,90244,17,20.6,18.9,-3.6,218,745,146,64,1019,17,fr Ligue 1,26,38.0,15516,13480,1986,555,19,209,647,895,126,47,65,1,11472,50,311,17,fr Ligue 1,26,38.0,580,15.26,397,62,28,31,51,11,53,1.39,17,fr Ligue 1,26,38.0,709,435,373,271,65,621,46.9,330,403,141,262,489,1198,952,18,17,fr Ligue 1,26,44.0,38.0,20025,2201,6881,9794,3563,450,20021,535,268,50.1,267,49.9,9667,53957,26317,500,405,66,656,412,11381,1008,17,fr Ligue 1,26,25.8,38,3420,90,100,38.0,418,83,301.0,113,23,153,0.87,29,54,-25,-0.66,31.0,63.8,-32.8,-0.86,17,fr Ligue 1,26,38.0,83,6,4,559,500,50,647,489,435,3,8,2,1911,756,822,47.9,17,fr Ligue 1,1,38,38,3420,38.0,54,1.42,193,139,75.1,7,12,19,9,23.7,8,6,2,0,17,fr Ligue 1,1,38.0,54,6,4,5,2,65.9,0.31,13.9,0.37,356,772,46.1,910,178,56.6,41.3,606,37,6.1,16,0.42,11.7
18,Cagliari,it Serie A,30,27.9,49.8,38,418,3420,38.0,35,27,62,33,2,3,99,9,42.1,39.7,30.7,70.4,555,1288,1.58,1.91,18,it Serie A,30,38.0,35,433,124,28.6,11.39,3.26,0.08,0.27,17.9,13,2,3,42.1,39.7,0.09,-7.1,-6.7,18,it Serie A,30,38.0,14474,18871,76.7,259925,100117,27,30.7,33.2,-3.7,321,978,281,105,1288,18,it Serie A,30,38.0,18871,16789,2024,547,31,153,794,826,190,74,96,3,14474,58,369,18,it Serie A,30,38.0,757,19.92,541,96,24,48,34,14,64,1.68,18,it Serie A,30,38.0,603,388,259,249,95,524,40.3,313,449,126,323,344,947,837,4,18,it Serie A,30,49.8,38.0,22949,2387,6843,11161,5130,653,22946,346,180,52.0,166,48.0,11486,59374,30384,555,447,84,540,368,14386,1282,18,it Serie A,30,27.9,38,3420,90,100,38.0,418,84,296.0,113,21,310,1.08,36,54,-18,-0.47,42.1,62.1,-20.0,-0.53,18,it Serie A,30,38.0,99,9,5,573,454,58,794,344,388,3,10,2,1946,850,758,52.9,18,it Serie A,1,38,38,3420,38.0,54,1.42,205,151,77.6,10,11,17,7,18.4,10,8,2,0,18,it Serie A,1,38.0,54,8,2,4,2,61.5,0.26,9.5,0.25,337,722,46.7,884,175,48.6,36.9,646,25,3.9,31,0.82,12.8
19,Cardiff City,eng Premier League,25,27.7,35.4,38,418,3420,38.0,33,20,53,30,3,4,66,1,42.4,39.2,27.6,66.8,434,918,1.32,1.84,19,eng Premier League,25,38.0,33,413,113,27.4,10.87,2.97,0.07,0.27,17.7,13,3,4,42.4,39.2,0.1,-9.4,-9.2,19,eng Premier League,25,38.0,7170,11715,61.2,138500,66941,20,27.6,25.4,-7.6,294,768,175,57,918,19,eng Premier League,25,38.0,11715,9823,1815,423,39,60,562,799,168,102,35,19,7170,77,313,19,eng Premier League,25,38.0,693,18.24,457,96,32,57,47,4,50,1.32,19,eng Premier League,25,38.0,655,375,357,234,64,607,39.7,366,490,147,343,529,1184,1034,18,19,eng Premier League,25,35.4,38.0,16261,2228,5452,6544,4470,713,16257,475,260,54.7,214,45.1,6221,39405,19337,434,310,135,519,332,7078,902,19,eng Premier League,25,27.7,38,3420,90,100,38.0,418,85,,109,18,157,0.89,34,69,-35,-0.92,42.4,61.5,-19.1,-0.5,19,eng Premier League,25,38.0,66,1,0,374,390,77,562,529,375,2,7,0,1975,966,966,50.0,19,eng Premier League,1,38,38,3420,38.0,69,1.82,207,135,68.6,10,4,24,10,26.3,7,4,3,0,19,eng Premier League,1,38.0,69,4,1,12,0,68.2,0.3,-0.8,-0.02,337,1076,31.3,876,51,86.6,53.9,536,15,2.8,46,1.21,15.4
20,Celta Vigo,es La Liga,28,25.5,51.6,38,418,3420,38.0,52,37,89,45,7,7,84,6,46.5,41.2,33.6,74.8,673,1288,2.16,2.11,20,es La Liga,28,38.0,52,445,152,34.2,11.71,4.0,0.1,0.3,18.0,22,7,7,46.5,41.2,0.09,5.5,3.8,20,es La Liga,28,38.0,14955,18808,79.5,268380,94860,37,33.6,29.7,3.4,343,959,245,67,1288,20,es La Liga,28,38.0,18808,16862,1856,548,35,191,659,697,163,70,58,3,14955,90,314,20,es La Liga,28,38.0,814,21.42,588,56,63,44,55,8,89,2.34,20,es La Liga,28,38.0,634,377,364,213,57,562,45.9,304,380,105,275,382,1016,889,19,20,es La Liga,28,51.6,38.0,22889,2297,7252,10891,4967,670,22882,626,380,60.7,246,39.3,12743,68374,34962,673,588,141,499,371,14866,1278,20,es La Liga,28,25.5,38,3420,90,100,38.0,418,85,,110,18,156,1.08,53,62,-9,-0.24,46.5,60.9,-14.4,-0.38,20,es La Liga,28,38.0,84,6,5,458,484,90,659,382,377,3,7,1,1904,663,611,52.0,20,es La Liga,2,38,38,3420,38.0,62,1.63,167,106,66.5,10,11,17,8,21.1,7,6,0,1,20,es La Liga,2,38.0,62,6,4,5,1,59.7,0.32,-1.3,-0.03,257,669,38.4,925,161,44.3,38.0,581,20,3.4,37,0.97,15.6
21,Chelsea,eng Premier League,24,27.3,62.9,38,418,3420,38.0,61,52,113,56,5,5,49,0,58.6,54.6,44.9,99.6,1058,2155,2.84,2.72,21,eng Premier League,24,38.0,61,602,192,31.9,15.84,5.05,0.09,0.29,17.8,30,5,5,58.6,54.6,0.09,2.4,1.4,21,eng Premier League,24,38.0,22960,26774,85.8,357355,116569,52,44.9,45.9,7.1,482,1640,415,65,2155,21,eng Premier League,24,38.0,26774,24894,1797,471,146,216,692,762,215,74,86,19,22960,83,434,21,eng Premier League,24,38.0,1131,29.76,892,58,61,45,54,21,114,3.0,21,eng Premier League,24,38.0,618,365,280,245,93,541,44.5,300,357,73,284,353,971,645,16,21,eng Premier League,24,62.9,38.0,30774,2105,7613,14434,8968,1029,30769,703,449,63.9,253,36.0,18388,103404,58308,1058,897,251,512,458,22820,2135,21,eng Premier League,24,27.3,38,3420,90,100,38.0,418,85,,113,20,153,1.89,63,39,24,0.63,58.6,36.4,22.2,0.58,21,eng Premier League,24,38.0,49,0,0,339,424,83,692,353,365,5,2,0,2171,523,504,50.9,21,eng Premier League,2,38,38,3420,38.0,39,1.03,124,84,69.4,21,9,8,16,42.1,2,1,1,0,21,eng Premier League,2,38.0,39,1,0,6,0,36.8,0.28,-2.2,-0.06,123,250,49.2,950,165,15.9,25.9,395,16,4.1,35,0.92,18.1
22,Chievo,it Serie A,36,28.3,43.3,38,418,3420,38.0,25,17,42,21,4,6,116,7,36.0,31.7,25.6,57.3,500,1229,1.0,1.62,22,it Serie A,36,38.0,25,385,110,28.6,10.13,2.89,0.05,0.19,19.6,14,4,6,36.0,31.7,0.09,-11.0,-10.7,22,it Serie A,36,38.0,12531,16525,75.8,231944,92500,17,25.6,21.2,-8.6,288,938,237,89,1229,22,it Serie A,36,38.0,16525,14562,1885,528,17,169,677,760,131,51,48,3,12531,78,354,22,it Serie A,36,38.0,688,18.11,515,60,33,41,33,6,40,1.05,22,it Serie A,36,38.0,623,374,320,243,60,605,41.7,353,421,132,289,471,1094,988,18,22,it Serie A,36,43.3,38.0,20666,2374,7142,9621,4092,499,20660,365,201,55.1,164,44.9,10531,54119,26992,500,386,75,544,358,12447,1217,22,it Serie A,36,28.3,38,3420,90,100,38.0,418,83,300.0,113,23,327,0.53,25,75,-50,-1.32,36.0,60.3,-24.3,-0.64,22,it Serie A,36,38.0,116,7,6,588,476,78,677,471,374,3,4,2,1944,695,732,48.7,22,it Serie A,3,38,38,3420,38.0,75,1.97,211,136,65.4,2,14,22,7,18.4,4,2,2,0,22,it Serie A,3,38.0,75,2,2,8,2,62.5,0.28,-10.5,-0.28,251,590,42.5,765,123,46.3,37.1,660,19,2.9,13,0.34,19.7
23,Crystal Palace,eng Premier League,26,27.4,45.2,38,418,3420,38.0,48,33,81,38,10,11,59,2,47.6,39.2,29.5,68.7,771,1458,1.87,2.03,23,eng Premier League,26,38.0,48,482,135,28.0,12.68,3.55,0.08,0.28,18.4,16,10,11,47.6,39.2,0.08,0.4,-1.2,23,eng Premier League,26,38.0,12697,16870,75.3,222304,89991,33,29.5,27.1,3.5,358,1003,275,63,1458,23,eng Premier League,26,38.0,16870,14898,1894,435,26,101,577,816,205,89,30,62,12697,78,367,23,eng Premier League,26,38.0,860,22.63,606,72,55,63,50,14,86,2.26,23,eng Premier League,26,38.0,733,446,398,270,65,590,47.6,309,441,141,300,445,1178,1011,17,23,eng Premier League,26,45.2,38.0,21679,2323,7079,9743,5112,889,21668,667,377,56.5,290,43.5,10553,62673,32736,771,496,227,576,473,12599,1448,23,eng Premier League,26,27.4,38,3420,90,100,38.0,418,87,,92,14,174,1.29,51,53,-2,-0.05,47.6,50.1,-2.5,-0.07,23,eng Premier League,26,38.0,59,2,1,386,391,78,577,445,446,10,5,1,1996,680,706,49.1,23,eng Premier League,3,38,38,3420,38.0,53,1.39,163,110,69.9,14,7,17,12,31.6,5,4,1,0,23,eng Premier League,3,38.0,53,4,1,7,1,46.7,0.26,-5.3,-0.14,245,769,31.9,793,159,58.6,43.6,635,27,4.3,25,0.66,13.6
24,Dijon,fr Ligue 1,26,27.1,47.9,38,418,3420,38.0,29,21,50,26,3,4,79,7,39.8,36.6,28.1,64.8,677,1334,1.24,1.79,24,fr Ligue 1,26,38.0,29,451,138,30.6,11.87,3.63,0.06,0.19,19.9,25,3,4,39.8,36.6,0.08,-10.8,-10.6,24,fr Ligue 1,26,38.0,13027,17019,76.5,247662,95270,21,28.1,26.8,-7.1,330,1023,250,75,1334,24,fr Ligue 1,26,38.0,17019,15043,1917,487,33,171,606,828,167,70,63,2,13027,59,327,24,fr Ligue 1,26,38.0,805,21.18,551,85,59,48,48,14,50,1.32,24,fr Ligue 1,26,38.0,674,408,339,254,81,645,40.5,384,417,119,298,482,1156,826,14,24,fr Ligue 1,26,47.9,38.0,21354,2162,6625,10126,4857,598,21350,602,350,58.1,252,41.9,11125,67253,35482,677,515,115,603,383,12929,1328,24,fr Ligue 1,26,27.1,38,3420,90,100,38.0,418,84,299.0,112,20,154,0.89,31,60,-29,-0.76,39.8,58.2,-18.5,-0.49,24,fr Ligue 1,26,38.0,79,7,4,573,443,59,606,482,408,1,3,1,1963,694,800,46.5,24,fr Ligue 1,2,38,38,3420,38.0,60,1.58,171,112,66.7,9,7,22,6,15.8,3,3,0,0,24,fr Ligue 1,2,38.0,60,3,2,7,1,50.9,0.28,-8.1,-0.21,298,671,44.4,987,194,42.2,33.7,556,34,6.1,63,1.66,18.6
25,Dortmund,de Bundesliga,23,24.8,58.1,34,374,3060,34.0,80,60,140,76,4,4,40,3,61.5,58.4,46.0,104.4,784,1637,4.0,3.16,25,de Bundesliga,23,34.0,80,444,176,39.6,13.06,5.18,0.17,0.43,16.9,17,4,4,61.5,58.4,0.14,18.5,17.6,25,de Bundesliga,23,34.0,18779,22172,84.7,321433,102680,60,46.0,47.6,14.0,336,1358,268,41,1637,25,de Bundesliga,23,34.0,22172,20416,1690,457,63,139,458,752,168,54,77,1,18779,66,390,25,de Bundesliga,23,34.0,796,23.41,583,57,50,46,48,12,142,4.18,25,de Bundesliga,23,34.0,497,319,242,194,61,402,45.0,221,334,79,255,384,881,659,17,25,de Bundesliga,23,58.1,34.0,25919,1845,6539,13672,5943,829,25915,737,440,59.7,297,40.3,15941,85698,43630,784,610,207,530,381,18684,1626,25,de Bundesliga,23,24.8,34,3060,90,100,34.0,374,85,,100,17,137,2.24,81,44,37,1.09,61.5,39.9,21.5,0.63,25,de Bundesliga,23,34.0,40,3,0,292,385,66,458,384,319,3,5,0,1784,461,472,49.4,25,de Bundesliga,2,34,34,3060,34.0,44,1.29,134,90,70.1,23,7,4,10,29.4,5,4,0,1,25,de Bundesliga,2,34.0,44,4,1,7,0,41.5,0.29,-2.5,-0.07,146,447,32.7,903,177,32.9,31.0,458,19,4.1,38,1.12,12.0
26,Düsseldorf,de Bundesliga,24,26.9,43.2,34,374,3060,34.0,48,35,83,43,5,7,67,1,47.1,41.6,32.2,73.8,553,1202,2.29,2.33,26,de Bundesliga,24,34.0,48,410,153,37.3,12.06,4.5,0.1,0.28,18.4,15,5,7,47.1,41.6,0.1,0.9,1.4,26,de Bundesliga,24,34.0,11056,14623,75.6,215151,84981,35,32.2,31.6,2.8,306,875,218,68,1202,26,de Bundesliga,24,34.0,14623,12897,1677,457,26,218,544,649,144,34,91,3,11056,49,301,26,de Bundesliga,24,34.0,731,21.5,511,78,38,50,39,15,85,2.5,26,de Bundesliga,24,34.0,625,384,345,233,47,621,40.3,371,374,107,267,419,1044,760,14,26,de Bundesliga,24,43.2,34.0,18363,2081,6608,8212,3744,572,18356,435,232,53.3,203,46.7,9580,52985,27987,553,346,125,466,257,10988,1199,26,de Bundesliga,24,26.9,34,3060,90,100,34.0,374,85,,97,19,140,1.29,49,65,-16,-0.47,47.1,62.4,-15.3,-0.45,26,de Bundesliga,24,34.0,67,1,0,432,404,49,544,419,384,3,7,0,1725,609,608,50.0,26,de Bundesliga,2,34,34,3060,34.0,65,1.91,179,114,67.6,13,5,16,5,14.7,7,7,0,0,26,de Bundesliga,2,34.0,65,7,1,7,0,56.9,0.3,-8.1,-0.24,233,582,40.0,715,152,43.5,36.7,553,30,5.4,6,0.18,9.2
27,Eibar,es La Liga,25,28.5,54.0,38,418,3420,38.0,46,26,72,39,7,8,82,2,54.8,48.6,36.7,85.3,565,1619,1.71,2.41,27,es La Liga,25,38.0,46,524,147,28.1,13.79,3.87,0.07,0.27,17.4,20,7,8,54.8,48.6,0.1,-8.8,-9.6,27,es La Liga,25,38.0,12976,18501,70.1,257830,97741,26,36.7,38.9,-10.7,374,1359,353,152,1619,27,es La Liga,25,38.0,18501,16274,2135,547,20,287,1057,1042,223,36,152,4,12976,92,463,27,es La Liga,25,38.0,935,24.61,639,112,57,48,61,18,73,1.92,27,es La Liga,25,38.0,637,424,238,289,110,563,42.6,323,357,53,304,368,1005,683,10,27,es La Liga,25,54.0,38.0,22528,1611,4998,10759,6998,907,22520,592,344,58.1,248,41.9,11159,58787,28489,565,523,135,576,387,12814,1596,27,es La Liga,25,28.5,38,3420,90,100,38.0,418,85,,111,19,154,1.24,46,50,-4,-0.11,54.8,45.9,9.0,0.24,27,es La Liga,25,38.0,82,2,1,521,390,92,1057,368,424,5,4,1,2272,996,1018,49.5,27,es La Liga,2,38,38,3420,38.0,50,1.32,132,82,64.4,11,14,13,9,23.7,4,3,1,0,27,es La Liga,2,38.0,50,3,2,3,1,44.1,0.31,-4.9,-0.13,325,855,38.0,912,108,69.4,44.6,403,20,5.0,84,2.21,18.1
