Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,IntensityScore_abs,IntensityBand,GKScore_abs,GKBand
Morgan Poaty,FC Lausanne-Sport,ch Super League,DF,29.5,270,3.0,,,,,,,,,,
Gregory Wüthrich,BSC Young Boys,ch Super League,DF,,150,1.7,,,,,,,,,,
Martim Marques,FC Lugano,ch Super League,DF,,10,0.1,,,,,,,,,,
Damian Kelvin,FC Lugano,ch Super League,DF,,10,0.1,,,,,,,,,,
Abdoulaye Diaby,Grasshopper Club Zürich,ch Super League,DF,,167,1.9,,,,,,,,,,
Theo Bergvall,FC Lausanne-Sport,ch Super League,DF,,64,0.7,,,,,,,,,,
Rúben Dantas,FC Luzern,ch Super League,DF,,195,2.2,,,,,,,,,,
Lindrit Kamberi,FC Zürich,ch Super League,DF,,270,3.0,,,,,,,,,,
Luka Mikulic,Grasshopper Club Zürich,ch Super League,DF,,266,3.0,,,,,,,,,,
Loris Giandomenico,Grasshopper Club Zürich,ch Super League,DF,,11,0.1,,,,,,,,,,
Sebastian Walker,FC Zürich,ch Super League,DF,,28,0.3,,,,,,,,,,
Moussa Cissé,Basel,ch Super League,DF,,112,1.2,,,,,,,,,,
Loris Benito,BSC Young Boys,ch Super League,DF,35.0,39,0.4,,,,,,,,,,
Jaouen Hadjam,BSC Young Boys,ch Super League,DF,23.8,189,2.1,,,,,,,,,,
Isaac Schmidt,BSC Young Boys,ch Super League,DF,27.1,59,0.7,,,,,,,,,,
Malik Sawadogo,FC Vaduz,ch Super League,DF,,260,2.9,,,,,,,,,,
Dominik Schwizer,FC Vaduz,ch Super League,DF,,10,0.1,,,,,,,,,,
Bung Hua Freimann,FC Luzern,ch Super League,DF,,98,1.1,,,,,,,,,,
Nico Rissi,Grasshopper Club Zürich,ch Super League,DF,,266,3.0,,,,,,,,,,
Michael Heule,FC Thun,ch Super League,DF,,89,1.0,,,,,,,,,,
Houboulang Mendes,Servette FC,ch Super League,DF,28.7,116,1.3,,,,,,,,,,
Andrejs Cigaņiks,FC Luzern,ch Super League,DF,,120,1.3,,,,,,,,,,
Colin Noah Kleine-Bekel,FC St. Gallen 1879,ch Super League,DF,23.9,10,0.1,,,,,,,,,,
Loïc Lüthi,FC Luzern,ch Super League,DF,,172,1.9,,,,,,,,,,
Nias Hefti,FC Sion,ch Super League,DF,,168,1.9,,,,,,,,,,
Lucien Dähler,FC Thun,ch Super League,DF,,270,3.0,,,,,,,,,,
Dorian Paloschi,Grasshopper Club Zürich,ch Super League,DF,,103,1.1,,,,,,,,,,
Livano Comenencia,FC Zürich,ch Super League,DF,,243,2.7,,,,,,,,,,
Jan Bamert,FC Thun,ch Super League,DF,,270,3.0,,,,,,,,,,
Tom Gaal,FC St. Gallen 1879,ch Super League,DF,25.8,90,1.0,,,,,,,,,,
Jesper Lofgren,FC Luzern,ch Super League,DF,,19,0.2,,,,,,,,,,
Noé Sow,FC Sion,ch Super League,DF,,270,3.0,,,,,,,,,,
Ashvin Balaruban,FC Thun,ch Super League,DF,,105,1.2,,,,,,,,,,
Selmin Hodza,FC Zürich,ch Super League,DF,,270,3.0,,,,,,,,,,
Ilan Sauter,FC Zürich,ch Super League,DF,,261,2.9,,,,,,,,,,
Neil Volken,FC Zürich,ch Super League,DF,,242,2.7,,,,,,,,,,
Joel Ruiz,FC St. Gallen 1879,ch Super League,DF,,157,1.7,,,,,,,,,,
Stefan Knežević,FC Luzern,ch Super League,DF,,263,2.9,,,,,,,,,,
Mischa Beeli,FC Vaduz,ch Super League,DF,,57,0.6,,,,,,,,,,
Pius Dorn,FC Luzern,ch Super League,DF,,270,3.0,,,,,,,,,,
Fabio Fehr,FC Thun,ch Super League,DF,,67,0.7,,,,,,,,,,
Carbone,FC Lugano,ch Super League,DF,,1,0.0,,,,,,,,,,
Lukas Görtler,FC St. Gallen 1879,ch Super League,MF,32.5,259,2.9,,,,,,,,,,
Yanis Cimignani,FC Lugano,ch Super League,MF,24.9,205,2.3,,,,,,,,,,
Donat Rrudhani,FC Sion,ch Super League,MF,,146,1.6,,,,,,,,,,
Anto Grgić,FC Lugano,ch Super League,MF,30.1,261,2.9,,,,,,,,,,
Asane Sow,Basel,ch Super League,MF,,225,2.5,,,,,,,,,,
Alvyn Sanches,BSC Young Boys,ch Super League,MF,,248,2.8,,,,,,,,,,
Timothé Cognat,Servette FC,ch Super League,MF,,270,3.0,,,,,,,,,,
Beyatt Lekoueiry,FC Lausanne-Sport,ch Super League,MF,,171,1.9,,,,,,,,,,
Ali Kabacalman,FC Sion,ch Super League,MF,,198,2.2,,,,,,,,,,
Baltazar,FC Sion,ch Super League,MF,,270,3.0,,,,,,,,,,
Lukas Daschner,FC St. Gallen 1879,ch Super League,MF,28.3,235,2.6,,,,,,,,,,
Florent Mollet,FC Lausanne-Sport,ch Super League,Off_MF,35.1,125,1.4,,,,,,,,,,
Pedro Naressi,Servette FC,ch Super League,MF,,249,2.8,,,,,,,,,,
Uran Bislimi,FC Lugano,ch Super League,MF,,250,2.8,,,,,,,,,,
Ylyas Chouaref,FC Sion,ch Super League,MF,,180,2.0,,,,,,,,,,
Dereck Moncada,FC Lugano,ch Super League,MF,,118,1.3,,,,,,,,,,
Tim Meyer,Grasshopper Club Zürich,ch Super League,MF,,270,3.0,,,,,,,,,,
Kastriot Imeri,BSC Young Boys,ch Super League,MF,,192,2.1,,,,,,,,,,
Xherdan Shaqiri,Basel,ch Super League,Off_MF,35.2,175,1.9,,,,,,,,,,
Edimilson Fernandes,BSC Young Boys,ch Super League,MF,30.7,238,2.6,,,,,,,,,,
Jamie Roche,FC Lausanne-Sport,ch Super League,MF,,270,3.0,,,,,,,,,,
Simone Stroscio,Grasshopper Club Zürich,ch Super League,MF,,270,3.0,,,,,,,,,,
Lutfi Dalipi,FC Vaduz,ch Super League,MF,,269,3.0,,,,,,,,,,
Théo Berdayes,FC Sion,ch Super League,MF,,128,1.4,,,,,,,,,,
Dominik Pech,BSC Young Boys,ch Super League,MF,,85,0.9,,,,,,,,,,
Matteo Di Giusto,FC Luzern,ch Super League,MF,,265,2.9,,,,,,,,,,
Elias Pihlström,FC Lugano,ch Super League,MF,,155,1.7,,,,,,,,,,
Luca Mack,FC Vaduz,ch Super League,MF,26.6,269,3.0,,,,,,,,,,
Mihailo Stevanović,FC St. Gallen 1879,ch Super League,MF,,196,2.2,,,,,,,,,,
Josias Lukembila,FC Sion,ch Super League,MF,,128,1.4,,,,,,,,,,
Julian Stark,FC Vaduz,ch Super League,MF,,199,2.2,,,,,,,,,,
Miroslav Stevanović,Servette FC,ch Super League,MF,,264,2.9,,,,,,,,,,
Joël Monteiro,BSC Young Boys,ch Super League,MF,,223,2.5,,,,,,,,,,
Samuel Krasniqi,Grasshopper Club Zürich,ch Super League,MF,,270,3.0,,,,,,,,,,
Aurelio Oehlers,FC Luzern,ch Super League,MF,,51,0.6,,,,,,,,,,
Lucas Silva,FC Luzern,ch Super League,MF,,201,2.2,,,,,,,,,,
Armin Gigovic,BSC Young Boys,ch Super League,MF,24.7,233,2.6,,,,,,,,,,
Valon Berisha,FC Zürich,ch Super League,MF,33.9,209,2.3,,,,,,,,,,
Kazeem Olaigbe,Basel,ch Super League,MF,24.0,126,1.4,,,,,,,,,,
Olivier Custodio,FC Lausanne-Sport,ch Super League,MF,,203,2.3,,,,,,,,,,
Ahmed Kendouci,FC Lugano,ch Super League,MF,,89,1.0,,,,,,,,,,
Denis Sahin,Grasshopper Club Zürich,ch Super League,MF,,32,0.4,,,,,,,,,,
Mats Hammerich,FC Vaduz,ch Super League,MF,,47,0.5,,,,,,,,,,
Juan Cabrera,FC Vaduz,ch Super League,MF,23.8,197,2.2,,,,,,,,,,
Daniel Dos Santos,FC Lugano,ch Super League,MF,,139,1.5,,,,,,,,,,
Sekou Kone,FC Lausanne-Sport,ch Super League,MF,,128,1.4,,,,,,,,,,
Ludwig Thorell,Basel,ch Super League,MF,,174,1.9,,,,,,,,,,
Fodé Sylla,FC Sion,ch Super League,MF,20.7,120,1.3,,,,,,,,,,
Nassim Zoukit,FC Thun,ch Super League,MF,,122,1.4,,,,,,,,,,
Amir Abrashi,Grasshopper Club Zürich,ch Super League,MF,36.8,199,2.2,,,,,,,,,,
Philip Otele,Basel,ch Super League,MF,27.7,166,1.8,,,,,,,,,,
Alan Virginius,BSC Young Boys,ch Super League,MF,24.0,25,0.3,,,,,,,,,,
Corsin Konietzke,FC St. Gallen 1879,ch Super League,MF,,21,0.2,,,,,,,,,,
Leandro Schödler,FC Zürich,ch Super League,MF,,212,2.4,,,,,,,,,,
Betim Fazliji,FC St. Gallen 1879,ch Super League,MF,27.7,45,0.5,,,,,,,,,,
Leon Frokaj,FC St. Gallen 1879,ch Super League,MF,,249,2.8,,,,,,,,,,
Hugo Vandermersch,FC St. Gallen 1879,ch Super League,MF,27.7,161,1.8,,,,,,,,,,
Miguel Reichmuth,FC Zürich,ch Super League,MF,,43,0.5,,,,,,,,,,
Mattia Walker,FC Vaduz,ch Super League,MF,,9,0.1,,,,,,,,,,
Mischa Eberhard,FC Vaduz,ch Super League,MF,,32,0.4,,,,,,,,,,
Leonardo Bertone,FC Luzern,ch Super League,MF,,270,3.0,,,,,,,,,,
Chima Okoroji,FC St. Gallen 1879,ch Super League,DF,29.7,270,3.0,,,,,,,,,,
David Douline,Servette FC,ch Super League,MF,,31,0.3,,,,,,,,,,
Mohamed Bangoura,FC Zürich,ch Super League,MF,,50,0.6,,,,,,,,,,
Léo Leroy,Basel,ch Super League,MF,26.9,156,1.7,,,,,,,,,,
Justin Roth,FC Thun,ch Super League,MF,,148,1.6,,,,,,,,,,
Fabio Saiz,FC Thun,ch Super League,MF,,270,3.0,,,,,,,,,,
Liam Scott Chipperfield,FC Sion,ch Super League,MF,,68,0.8,,,,,,,,,,
Metinho,Basel,ch Super League,MF,,180,2.0,,,,,,,,,,
Kevin Spadanuda,FC Zürich,ch Super League,MF,30.0,73,0.8,,,,,,,,,,
Bledian Krasniqi,FC Zürich,ch Super League,MF,,208,2.3,,,,,,,,,,
Aaron Malouda,Basel,ch Super League,MF,21.1,23,0.3,,,,,,,,,,
Valmir Matoshi,FC Thun,ch Super League,MF,,74,0.8,,,,,,,,,,
Mio Zimmermann,FC Luzern,ch Super League,MF,,59,0.7,,,,,,,,,,
Christian Witzig,FC St. Gallen 1879,ch Super League,MF,,259,2.9,,,,,,,,,,
Dorian Derbaci,FC Thun,ch Super League,MF,,209,2.3,,,,,,,,,,
Christian Fassnacht,BSC Young Boys,ch Super League,MF,,53,0.6,,,,,,,,,,
Carlo Boukhalfa,FC St. Gallen 1879,ch Super League,MF,27.7,45,0.5,,,,,,,,,,
Nils Reichmuth,FC Thun,ch Super League,MF,,115,1.3,,,,,,,,,,
Nevio Di Giusto,FC Zürich,ch Super League,MF,,23,0.3,,,,,,,,,,
Samuel Marques,Grasshopper Club Zürich,ch Super League,MF,,59,0.7,,,,,,,,,,
Hassane Imourane,Grasshopper Club Zürich,ch Super League,MF,,196,2.2,,,,,,,,,,
Tyron Owusu,FC Luzern,ch Super League,MF,,88,1.0,,,,,,,,,,
Jonas Harder,Basel,ch Super League,MF,,1,0.0,,,,,,,,,,
Samuel Essende,BSC Young Boys,ch Super League,FW,28.9,270,3.0,,,,,,,,,,
Daniel Mikołajewski,FC Luzern,ch Super League,FW,20.9,45,0.5,,,,,,,,,,
Renato Steffen,FC Lugano,ch Super League,FW,35.2,184,2.0,,,,,,,,,,
Enoch Owusu,FC St. Gallen 1879,ch Super League,FW,,82,0.9,,,,,,,,,,
Mathis Lambourde,Servette FC,ch Super League,FW,21.0,175,1.9,,,,,,,,,,
Kevin Behrens,FC Lugano,ch Super League,FW,35.9,135,1.5,,,,,,,,,,
Aliou Badara Baldé,FC St. Gallen 1879,ch Super League,FW,24.1,216,2.4,,,,,,,,,,
Winsley Boteli Mokango,FC Sion,ch Super League,FW,,142,1.6,,,,,,,,,,
Nathan Butler-Oyedeji,FC Lausanne-Sport,ch Super League,FW,24.0,167,1.9,,,,,,,,,,
Nico Maier,FC Thun,ch Super League,FW,,142,1.6,,,,,,,,,,
Tiemoko Ouattara,Servette FC,ch Super League,FW,,106,1.2,,,,,,,,,,
Franck Surdez,FC Sion,ch Super League,FW,,106,1.2,,,,,,,,,,
Marcel Monsberger,FC Vaduz,ch Super League,FW,,270,3.0,,,,,,,,,,
Brighton Labeau,FC Thun,ch Super League,FW,31.0,89,1.0,,,,,,,,,,
Lars Villiger,FC Luzern,ch Super League,FW,,106,1.2,,,,,,,,,,
Andrin Hunziker,FC St. Gallen 1879,ch Super League,FW,23.9,137,1.5,,,,,,,,,,
Umeh Emmanuel,FC Zürich,ch Super League,FW,,235,2.6,,,,,,,,,,
Ibrahim Bah Mendes,FC Lausanne-Sport,ch Super League,FW,,163,1.8,,,,,,,,,,
Diego Besio,FC St. Gallen 1879,ch Super League,FW,,53,0.6,,,,,,,,,,
Žan Celar,Basel,ch Super League,FW,27.8,255,2.8,,,,,,,,,,
Layton Stewart,FC Thun,ch Super League,FW,,244,2.7,,,,,,,,,,
Philippe Keny,FC Zürich,ch Super League,FW,,270,3.0,,,,,,,,,,
Giacomo Koloto,Basel,ch Super League,FW,,15,0.2,,,,,,,,,,
Sandro Wyss,FC Luzern,ch Super League,FW,,11,0.1,,,,,,,,,,
Dejan Sorgić,FC Vaduz,ch Super League,FW,,118,1.3,,,,,,,,,,
Marc Gutbub,FC Thun,ch Super League,FW,,162,1.8,,,,,,,,,,
Ilija Despotovic,FC Lausanne-Sport,ch Super League,FW,,27,0.3,,,,,,,,,,
Seydou Traore,FC Lausanne-Sport,ch Super League,FW,,10,0.1,,,,,,,,,,
Juan Perea,FC Zürich,ch Super League,FW,26.9,46,0.5,,,,,,,,,,
Samuele Bengondo,Grasshopper Club Zürich,ch Super League,FW,,116,1.3,,,,,,,,,,
Alban Ajdini,FC Lausanne-Sport,ch Super League,FW,,34,0.4,,,,,,,,,,
Alieu Conateh,Grasshopper Club Zürich,ch Super League,FW,,53,0.6,,,,,,,,,,
Nando Toggenburger,FC Luzern,ch Super League,FW,,26,0.3,,,,,,,,,,
Tristan Nunez,Servette FC,ch Super League,FW,,24,0.3,,,,,,,,,,
Florian Ayé,Servette FC,ch Super League,FW,29.9,230,2.6,,,,,,,,,,
Albian Ajeti,Basel,ch Super League,FW,29.8,35,0.4,,,,,,,,,,
Miloš Cocić,FC Vaduz,ch Super League,FW,,65,0.7,,,,,,,,,,
Samuel Mráz,Servette FC,ch Super League,FW,29.6,154,1.7,,,,,,,,,,
Omar Janneh,FC Lausanne-Sport,ch Super League,FW,,261,2.9,,,,,,,,,,
Julian Von Moos,Servette FC,ch Super League,FW,,8,0.1,,,,,,,,,,
Dejan Đokić,FC Vaduz,ch Super League,FW,,137,1.5,,,,,,,,,,
Óscar Clemente,Grasshopper Club Zürich,ch Super League,FW,27.8,125,1.4,,,,,,,,,,
Sascha Meyer,FC Luzern,ch Super League,FW,,133,1.5,,,,,,,,,,
Luke Plange,Grasshopper Club Zürich,ch Super League,FW,,90,1.0,,,,,,,,,,
Din Ramic,FC Zürich,ch Super League,FW,,13,0.1,,,,,,,,,,
Nikolas Muci,Grasshopper Club Zürich,ch Super League,FW,,190,2.1,,,,,,,,,,
Konrad De La Fuente,FC Lausanne-Sport,ch Super League,FW,25.5,31,0.3,,,,,,,,,,
Daniel Kasper,FC Vaduz,ch Super League,FW,,15,0.2,,,,,,,,,,
Rilind Nivokazi,FC Sion,ch Super League,FW,,134,1.5,,,,,,,,,,
Oscar Kabwit,FC Luzern,ch Super League,FW,,245,2.7,,,,,,,,,,
Simon Lengen,FC Thun,ch Super League,FW,,45,0.5,,,,,,,,,,
Anthony Moris,Al-Khaleej,sa Pro League,GK,,90,1.0,,,,,,,,,,
Marcin Bułka,Neom SC,sa Pro League,GK,27.2,90,1.0,,,,,,,,,,
Abdulrahman Al Sanbi,Al-Ahli,sa Pro League,GK,,90,1.0,,,,,,,,,,
Predrag Rajković,Al-Ittihad,sa Pro League,GK,31.2,90,1.0,,,,,,,,,,
Mailson,Al-Taawoun,sa Pro League,GK,,90,1.0,,,,,,,,,,
Nikola Vasilj,Al Diriyah,sa Pro League,GK,31.1,90,1.0,,,,,,,,,,
Hamed Al-Shanqity,Al-Kholood,sa Pro League,GK,,90,1.0,,,,,,,,,,
Yassine Bounou,Al-Hilal,sa Pro League,GK,35.7,180,2.0,,,,,,,,,,
Milan Borjan,Al-Riyadh,sa Pro League,GK,,90,1.0,,,,,,,,,,
Bento,Al-Nassr,sa Pro League,GK,,90,1.0,,,,,,,,,,
Ibrahim Zaied,Al-Hazem,sa Pro League,GK,,90,1.0,,,,,,,,,,
Orlando Mosquera,Al-Fayha,sa Pro League,GK,,180,2.0,,,,,,,,,,
Ahmed Al-Kassar,Al-Qadsiah,sa Pro League,GK,,90,1.0,,,,,,,,,,
Fernando Pacheco,Al Faisaly,sa Pro League,GK,34.6,90,1.0,,,,,,,,,,
Donovan Léon,Abha,sa Pro League,GK,34.2,90,1.0,,,,,,,,,,
Waled Al Enazi,Al-Fateh,sa Pro League,GK,,90,1.0,,,,,,,,,,
Turki Ba Al-Jawsh,Al-Ettifaq,sa Pro League,GK,,90,1.0,,,,,,,,,,
Mohammed Al-Mahasneh,Al-Shabab,sa Pro League,GK,,90,1.0,,,,,,,,,,
Shaquille Riley Pinas,Al-Kholood,sa Pro League,DF,,86,1.0,,,,,,,,,,
Edgaras Utkus,Al-Kholood,sa Pro League,DF,,90,1.0,,,,,,,,,,
Mohammed Al-Dosari,Abha,sa Pro League,DF,,90,1.0,,,,,,,,,,
Salem Alnajdi,Al-Nassr,sa Pro League,DF,,72,0.8,,,,,,,,,,
Mohammed Al-Khabrani,Al-Khaleej,sa Pro League,DF,,90,1.0,,,,,,,,,,
Mohamed Simakan,Al-Nassr,sa Pro League,DF,26.7,90,1.0,,,,,,,,,,
Muteb Al-Mufarrij,Al-Taawoun,sa Pro League,DF,,90,1.0,,,,,,,,,,
Merih Demiral,Al-Ahli,sa Pro League,DF,28.8,90,1.0,,,,,,,,,,
Stephane Keller,Al-Ittihad,sa Pro League,DF,25.4,90,1.0,,,,,,,,,,
Nathan Zeze,Neom SC,sa Pro League,DF,21.5,90,1.0,,,,,,,,,,
Zakaria Hawsawi,Al-Ahli,sa Pro League,DF,,90,1.0,,,,,,,,,,
Abdou Diallo,Abha,sa Pro League,DF,30.7,90,1.0,,,,,,,,,,
Pedro Rebocho,Al-Khaleej,sa Pro League,DF,31.9,90,1.0,,,,,,,,,,
Malang Sarr,Neom SC,sa Pro League,DF,27.9,90,1.0,,,,,,,,,,
Khalifah Al-Dawsari,Neom SC,sa Pro League,DF,,9,0.1,,,,,,,,,,
Abdul Rahman Al Khaibari,Al-Fateh,sa Pro League,DF,,64,0.7,,,,,,,,,,
Roger Ibanez,Al-Ahli,sa Pro League,DF,28.1,90,1.0,,,,,,,,,,
Nacho,Al-Qadsiah,sa Pro League,DF,37.0,90,1.0,,,,,,,,,,
Theo Hernández,Al-Hilal,sa Pro League,DF,29.2,21,0.2,,,,,,,,,,
Gastón Álvarez,Al-Qadsiah,sa Pro League,DF,26.8,90,1.0,,,,,,,,,,
Jack Hendry,Al-Ettifaq,sa Pro League,DF,31.7,90,1.0,,,,,,,,,,
Rayan Hamed,Al-Ahli,sa Pro League,DF,,89,1.0,,,,,,,,,,
Ahmad Asiri,Al-Khaleej,sa Pro League,DF,,80,0.9,,,,,,,,,,
Abdulmalik Al Oyayari,Neom SC,sa Pro League,DF,,90,1.0,,,,,,,,,,
Iñigo Martínez,Al-Nassr,sa Pro League,DF,35.6,90,1.0,,,,,,,,,,
Hassan Kadesh,Al-Ittihad,sa Pro League,DF,,28,0.3,,,,,,,,,,
Mohammed Alburayk,Neom SC,sa Pro League,DF,,81,0.9,,,,,,,,,,
Abdullah Khateeb,Al-Ettifaq,sa Pro League,DF,,90,1.0,,,,,,,,,,
Mohamed Hameran,Al Diriyah,sa Pro League,DF,,13,0.1,,,,,,,,,,
Ali Lajami,Al-Hilal,sa Pro League,DF,,169,1.9,,,,,,,,,,
Meshal Alaeli,Al-Ettifaq,sa Pro League,DF,,26,0.3,,,,,,,,,,
Kalidou Koulibaly,Al-Hilal,sa Pro League,DF,35.5,180,2.0,,,,,,,,,,
Moteb Al-Harbi,Al-Hilal,sa Pro League,DF,,158,1.8,,,,,,,,,,
Zineddine Belaid,Al-Taawoun,sa Pro League,DF,,90,1.0,,,,,,,,,,
Saad Al-Nasser,Al-Nassr,sa Pro League,DF,,18,0.2,,,,,,,,,,
Yasser Al-Shahrani,Al-Qadsiah,sa Pro League,DF,,17,0.2,,,,,,,,,,
Andrei Girotto,Al Faisaly,sa Pro League,DF,34.9,90,1.0,,,,,,,,,,
Abdulrahman Al Obaid,Al-Kholood,sa Pro League,DF,,26,0.3,,,,,,,,,,
Sultan Tanker,Al-Hazem,sa Pro League,DF,,8,0.1,,,,,,,,,,
Mohammed Mahzari,Al-Hilal,sa Pro League,DF,,180,2.0,,,,,,,,,,
Jehad Thakri,Al-Qadsiah,sa Pro League,DF,,90,1.0,,,,,,,,,,
Nawaf Boushal,Al-Nassr,sa Pro League,DF,,90,1.0,,,,,,,,,,
Abdulbaset Hindi,Abha,sa Pro League,DF,,12,0.1,,,,,,,,,,
Abdullah Madu,Al-Ettifaq,sa Pro League,DF,,15,0.2,,,,,,,,,,
Qasim Lajami,Al Diriyah,sa Pro League,DF,,90,1.0,,,,,,,,,,
Abdullah Al-Hafith,Al-Khaleej,sa Pro League,DF,,11,0.1,,,,,,,,,,
Sattam Al Tumbukti,Al-Fateh,sa Pro League,DF,,9,0.1,,,,,,,,,,
Meshal Al Dawood,Al-Hilal,sa Pro League,DF,,22,0.2,,,,,,,,,,
Mokher Al-Rashidi,Al-Fayha,sa Pro League,DF,,180,2.0,,,,,,,,,,
Tin Jedvaj,Al-Shabab,sa Pro League,DF,31.1,90,1.0,,,,,,,,,,
Safwan Aljohani,Abha,sa Pro League,DF,,78,0.9,,,,,,,,,,
Islam Ahmed Hawsawi,Neom SC,sa Pro League,DF,,90,1.0,,,,,,,,,,
Ahmed Al-Julaydan,Al-Ittihad,sa Pro League,DF,,62,0.7,,,,,,,,,,
Chancel Mbemba,Al Diriyah,sa Pro League,DF,32.4,77,0.9,,,,,,,,,,
Amine Ben Hmida,Al-Hazem,sa Pro League,DF,,90,1.0,,,,,,,,,,
Mansour Camara,Al-Kholood,sa Pro League,DF,,90,1.0,,,,,,,,,,
Ali Makki,Al-Shabab,sa Pro League,DF,,13,0.1,,,,,,,,,,
Saeed Al Hamsal,Al-Khaleej,sa Pro League,DF,,64,0.7,,,,,,,,,,
Sultan Al Shehri,Al-Kholood,sa Pro League,DF,,13,0.1,,,,,,,,,,
Ahmed Bamasud,Al-Fayha,sa Pro League,DF,,77,0.9,,,,,,,,,,
Faris Abdi,Al-Ittihad,sa Pro League,DF,,90,1.0,,,,,,,,,,
Madallah Al-Olayan,Al-Ettifaq,sa Pro League,DF,,88,1.0,,,,,,,,,,
Abdulaziz Al-Faraj,Al Diriyah,sa Pro League,DF,,89,1.0,,,,,,,,,,
Marwane Saadane,Al-Fateh,sa Pro League,DF,,90,1.0,,,,,,,,,,
Bassam Al-Hurayji,Al-Taawoun,sa Pro League,DF,,89,1.0,,,,,,,,,,
Mohammed Al-Thani,Al-Shabab,sa Pro League,DF,,88,1.0,,,,,,,,,,
Abdurahman Al-Dakheel,Al-Hazem,sa Pro League,DF,,90,1.0,,,,,,,,,,
Hamad Al-Jayzani,Al-Khaleej,sa Pro League,DF,,26,0.3,,,,,,,,,,
Mamadou Barry,Al-Shabab,sa Pro League,DF,,84,0.9,,,,,,,,,,
Mory Konate,Al-Hazem,sa Pro League,DF,,90,1.0,,,,,,,,,,
Mohammed Al Shwirekh,Al-Shabab,sa Pro League,DF,,13,0.1,,,,,,,,,,
Saud Al Rashed,Al-Hazem,sa Pro League,DF,,75,0.8,,,,,,,,,,
Omar Colley,Al Diriyah,sa Pro League,DF,34.2,90,1.0,,,,,,,,,,
Muhannad Shanqeeti,Al-Ittihad,sa Pro League,DF,,28,0.3,,,,,,,,,,
Saeed Baattia,Al-Fateh,sa Pro League,DF,,81,0.9,,,,,,,,,,
Ramzi Sawlan,Al-Kholood,sa Pro League,DF,,64,0.7,,,,,,,,,,
Ahmad Al Mhemaid,Al Faisaly,sa Pro League,DF,,25,0.3,,,,,,,,,,
Saud Haddad,Al Faisaly,sa Pro League,DF,,14,0.2,,,,,,,,,,
Jurien Gaari,Abha,sa Pro League,DF,,90,1.0,,,,,,,,,,
Hussain Al-Sebyani,Al-Shabab,sa Pro League,DF,,84,0.9,,,,,,,,,,
Yazeed Al-Dosari,Al-Shabab,sa Pro League,DF,,13,0.1,,,,,,,,,,
Paulo Oliveira,Al-Fayha,sa Pro League,DF,35.0,180,2.0,,,,,,,,,,
Mohammed Al Baqawi,Al-Fayha,sa Pro League,DF,,175,1.9,,,,,,,,,,
Kennedy Boateng,Al-Fateh,sa Pro League,DF,,90,1.0,,,,,,,,,,
Abdulelah Al Khaibari,Al-Fateh,sa Pro League,DF,,26,0.3,,,,,,,,,,
Radhi Al-Oteibi,Al-Ettifaq,sa Pro League,DF,,64,0.7,,,,,,,,,,
Abdoulaye Seck,Al Faisaly,sa Pro League,DF,,90,1.0,,,,,,,,,,
Danilo Pereira,Al-Ittihad,sa Pro League,DF,35.3,58,0.6,,,,,,,,,,
Mohammed Al-Shanqiti,Al Faisaly,sa Pro League,DF,,90,1.0,,,,,,,,,,
Sultan Alessa,Al-Riyadh,sa Pro League,DF,,90,1.0,,,,,,,,,,
Sulaiman Hahya Hazazi,Al-Riyadh,sa Pro League,DF,,90,1.0,,,,,,,,,,
Mohammed Al-Khaibari,Al-Riyadh,sa Pro League,DF,,90,1.0,,,,,,,,,,
Khalid Al-Harbi,Al Faisaly,sa Pro League,DF,,90,1.0,,,,,,,,,,
Rodrigo Abascal,Al-Riyadh,sa Pro League,DF,,6,0.1,,,,,,,,,,
Mohammed Sulaiman Bakor,Al-Ahli,sa Pro League,DF,,1,0.0,,,,,,,,,,
Adeeb Al Hassan,Al-Taawoun,sa Pro League,DF,,1,0.0,,,,,,,,,,
Taher Wadi,Al Diriyah,sa Pro League,DF,,1,0.0,,,,,,,,,,
Ângelo,Al-Nassr,sa Pro League,MF,,90,1.0,,,,,,,,,,
Ahmed Al-Shamrani,Al-Hazem,sa Pro League,MF,,75,0.8,,,,,,,,,,
Rúben Neves,Al-Hilal,sa Pro League,MF,29.8,168,1.9,,,,,,,,,,
Bernard Mensah,Al-Riyadh,sa Pro League,Off_MF,32.2,90,1.0,,,,,,,,,,
Eduard Spertsyan,Al-Ahli,sa Pro League,MF,,89,1.0,,,,,,,,,,
Mohammed Abu Al-Shamat,Al-Qadsiah,sa Pro League,MF,,73,0.8,,,,,,,,,,
Saïd Benrahma,Neom SC,sa Pro League,FW,31.4,60,0.7,,,,,,,,,,
Samu Costa,Al-Nassr,sa Pro League,MF,26.1,24,0.3,,,,,,,,,,
Ashraf El Mahdioui,Al-Taawoun,sa Pro League,MF,,90,1.0,,,,,,,,,,
Amadou Koné,Neom SC,sa Pro League,MF,21.6,87,1.0,,,,,,,,,,
Yacine Adli,Al-Shabab,sa Pro League,MF,26.4,84,0.9,,,,,,,,,,
Loreintz Rosier,Abha,sa Pro League,MF,,90,1.0,,,,,,,,,,
Abdulaziz Al-Dwehe,Al-Hazem,sa Pro League,MF,,82,0.9,,,,,,,,,,
Álvaro Medrán,Al-Ettifaq,sa Pro League,MF,32.8,90,1.0,,,,,,,,,,
