PlayerId,X,Y,GMY,GMZ,Result,xGOT,Minute,Share
827362,10.2,55.0,48.5,24.1,save,0.047,64,0.97
827362,9.0,66.3,47.4,15.8,save,0.157,53,0.97
827362,19.3,52.3,47.8,25.9,goal,0.154,44,0.97
827362,15.9,19.2,53.2,3.8,save,0.034,89,0.97
827362,26.6,47.7,50.1,26.6,save,0.009,55,0.97
827362,25.9,34.2,51.9,7.0,save,0.034,35,0.97
827362,2.4,58.1,47.0,29.1,save,0.646,19,0.97
827362,5.0,35.2,52.9,10.1,goal,0.205,90,0.97
827362,16.3,55.8,53.7,19.0,save,0.0,90,0.97
827362,11.8,28.6,53.0,18.4,save,0.169,88,0.97
827362,13.5,54.8,48.4,8.2,save,0.336,73,0.97
827362,14.8,39.3,52.8,4.4,save,0.373,65,0.97
827362,3.8,48.2,54.1,18.4,goal,0.987,26,0.97
827362,15.0,50.5,51.3,5.7,save,0.116,22,0.97
827362,18.0,46.8,50.3,25.3,save,0.056,58,0.97
827362,5.4,49.0,51.7,20.9,goal,0.49,45,0.97
827362,10.8,62.2,51.6,3.2,goal,0.313,30,0.97
827362,11.6,37.7,51.9,0.6,save,0.173,25,0.97
827362,7.4,37.4,51.6,1.3,save,0.189,20,0.97
827362,23.4,63.0,50.9,21.5,save,0.035,16,0.97
827362,11.5,46.4,51.0,8.9,save,0.077,6,0.97
827362,7.9,55.1,45.9,7.0,goal,0.707,60,0.97
827362,11.1,41.5,51.3,16.5,goal,0.364,47,0.97
827362,3.2,51.1,51.3,7.0,goal,,45,0.97
827362,14.5,66.4,48.6,25.3,save,0.094,21,0.97
827362,20.4,32.1,50.1,24.7,save,0.019,86,0.97
827362,4.9,33.9,53.4,3.2,save,0.429,45,0.97
827362,14.4,36.5,52.9,1.9,save,0.11,88,0.97
827362,21.3,50.6,54.1,3.8,save,0.314,75,0.97
827362,15.0,55.9,49.1,29.7,save,0.192,66,0.97
827362,2.6,38.0,49.9,11.4,save,0.126,58,0.97
827362,14.9,43.3,50.2,4.4,save,0.238,15,0.97
827362,11.5,50.0,46.2,5.7,goal,0.819,79,0.97
827362,19.7,66.9,51.5,19.6,save,0.069,67,0.97
827362,4.2,49.3,47.0,19.0,save,0.0,28,0.97
827362,4.2,51.6,47.1,26.6,goal,0.859,24,0.97
827362,10.0,36.6,51.8,2.5,save,0.175,90,0.97
827362,6.5,53.6,53.3,13.3,goal,0.785,61,0.97
827362,13.3,40.5,49.7,16.5,save,0.043,89,0.97
827362,11.5,50.0,50.3,15.2,save,0.816,60,0.97
827362,24.5,62.2,47.4,0.6,save,0.062,10,0.97
827362,11.5,50.0,45.8,13.9,goal,0.879,76,0.97
827362,13.5,37.6,52.3,27.2,goal,0.364,26,0.97
827362,4.0,58.9,51.0,0.6,goal,0.512,80,0.97
827362,4.1,65.2,51.8,13.3,goal,0.079,12,0.97
827362,22.3,56.0,52.6,20.3,save,0.104,90,0.97
827362,11.0,27.0,53.3,3.8,save,0.079,90,0.97
827362,22.6,69.4,51.4,10.8,save,0.029,87,0.97
827362,12.2,57.6,51.5,22.8,save,0.121,81,0.97
827362,8.0,29.9,51.3,19.0,save,0.0,78,0.97
827362,2.1,49.5,49.2,5.7,goal,0.306,75,0.97
827362,23.8,41.9,50.0,4.4,save,0.011,73,0.97
827362,3.0,61.6,48.6,5.1,save,0.272,53,0.97
827362,17.6,44.7,50.6,5.7,save,0.047,53,0.97
827362,19.3,30.1,53.6,6.3,save,0.215,1,0.97
827362,15.3,52.9,46.2,5.1,save,0.615,90,0.97
827362,2.9,57.7,47.4,5.1,save,0.278,52,0.97
827362,7.8,50.2,46.7,19.0,save,0.0,32,0.97
827362,1.7,41.3,52.8,18.4,goal,0.174,90,0.97
827362,9.8,43.7,46.6,10.1,goal,0.387,66,0.97
827362,8.8,48.3,51.5,34.8,save,0.275,61,0.97
827362,14.2,47.7,51.3,4.4,save,0.024,30,0.97
827362,3.2,46.4,45.6,19.0,save,0.0,5,0.97
827362,17.6,36.8,46.8,1.9,save,0.304,4,0.97
827362,8.5,53.8,49.6,6.3,save,0.225,83,0.97
827362,18.8,64.4,46.4,24.7,save,0.287,62,0.97
827362,19.3,57.1,46.7,3.2,save,0.23,54,0.97
827362,6.8,36.3,51.8,13.9,save,0.224,51,0.97
827362,13.8,58.3,54.4,1.3,goal,0.257,43,0.97
827362,3.5,42.1,53.0,21.5,save,0.671,40,0.97
827362,4.3,47.1,53.0,15.2,goal,0.995,25,0.97
827362,5.2,50.0,53.9,18.4,goal,0.906,82,0.97
827362,11.0,39.3,54.6,24.7,save,0.651,75,0.97
827362,12.9,48.5,50.3,19.6,save,0.011,49,0.97
827362,3.9,35.4,51.4,13.3,save,0.101,28,0.97
827362,11.5,50.0,46.4,12.7,save,0.689,88,0.97
827362,12.1,55.0,48.7,20.9,save,0.301,55,0.97
827362,18.1,50.8,46.4,12.0,goal,0.244,84,0.97
827362,8.9,49.7,45.8,0.6,goal,0.901,71,0.97
827362,2.7,34.0,48.5,32.9,save,0.289,68,0.97
827362,20.4,35.8,48.7,3.2,save,0.019,25,0.97
827362,12.5,70.3,46.8,8.2,save,0.151,9,0.97
827362,11.5,50.0,46.1,2.5,goal,0.87,85,0.97
827362,19.1,35.4,48.6,27.8,save,0.086,42,0.97
827362,13.4,59.1,49.0,12.0,goal,0.113,90,0.97
827362,7.7,53.8,46.3,3.2,save,0.617,89,0.97
827362,14.1,41.9,49.1,15.2,save,0.066,89,0.97
827362,23.3,41.5,46.7,5.7,save,0.07,69,0.97
827362,19.2,52.1,53.0,8.2,save,0.171,66,0.97
827362,8.6,66.7,50.3,15.2,save,0.032,17,0.97
827362,7.0,55.5,50.3,18.4,goal,0.211,11,0.97
827362,24.8,54.6,45.8,12.0,save,0.232,90,0.97
827362,12.5,60.8,46.1,32.3,goal,0.715,89,0.97
827362,3.9,46.0,48.2,19.6,goal,0.861,45,0.97
827362,19.2,30.9,50.2,19.6,save,0.013,41,0.97
827362,8.6,53.0,51.3,4.4,save,0.239,10,0.97
827362,20.2,87.1,47.7,7.0,save,0.163,76,0.97
827362,8.0,39.7,46.4,16.5,goal,,51,0.97
827362,11.7,56.2,54.0,24.1,goal,0.508,30,0.97
827362,7.7,54.2,48.2,24.7,save,0.148,26,0.97
827362,9.2,40.9,51.9,8.2,goal,0.216,27,0.97
827362,10.1,62.0,49.8,26.6,save,0.091,39,0.97
827362,18.5,61.1,47.4,5.1,save,0.075,19,0.97
827362,9.9,40.5,52.3,11.4,goal,0.316,9,0.97
827362,8.8,47.8,50.1,19.6,save,0.041,8,0.97
827362,21.3,57.3,53.6,11.4,save,0.423,45,0.97
827362,8.0,44.9,52.3,4.4,goal,0.338,90,0.97
827362,11.5,50.0,47.2,13.9,goal,0.598,82,0.97
827362,7.1,43.3,51.5,17.1,save,0.148,75,0.97
827362,18.8,49.7,54.0,17.7,goal,0.4,85,0.97
827362,10.4,48.1,51.9,0.6,save,0.446,75,0.97
827362,9.9,51.3,53.8,3.8,goal,0.871,61,0.97
827362,14.4,36.2,51.5,3.8,save,0.048,54,0.97
827362,8.3,71.6,54.1,5.7,save,0.42,51,0.97
827362,23.5,32.7,47.8,20.3,save,0.045,43,0.97
827362,4.8,52.1,54.2,25.3,goal,,50,0.97
827362,13.0,60.9,52.9,3.8,goal,0.657,40,0.97
827362,9.5,42.3,51.4,5.7,goal,0.166,38,0.97
827362,14.4,29.7,50.5,4.4,save,0.023,31,0.97
827362,11.5,50.0,47.7,3.8,save,0.757,76,0.97
827362,21.1,62.8,51.7,0.6,save,0.029,52,0.97
827362,3.6,48.2,51.6,22.8,goal,0.911,26,0.97
827362,4.8,51.7,49.7,7.6,save,0.215,26,0.97
827362,4.2,52.1,48.4,21.5,save,0.467,26,0.97
827362,23.7,53.2,47.4,16.5,save,0.046,23,0.97
827362,27.2,33.6,48.7,27.8,save,0.041,61,0.97
827362,3.9,39.5,53.2,2.5,goal,0.995,45,0.97
827362,9.2,54.0,53.8,29.1,goal,0.691,42,0.97
827362,22.1,66.1,47.7,2.5,save,0.151,18,0.97
827362,9.4,58.5,52.6,22.2,goal,0.553,6,0.97
827362,26.9,54.9,47.9,7.0,save,0.037,60,0.97
827362,19.1,58.3,50.4,3.2,save,0.095,31,0.97
994363,11.3,34.6,51.1,7.0,save,0.09,66,1.0
994363,11.4,30.9,51.0,3.8,goal,0.829,90,1.0
994363,16.0,57.6,50.3,18.4,save,0.028,60,1.0
994363,7.0,29.5,51.3,12.0,save,0.06,56,1.0
994363,18.6,65.1,46.1,19.6,save,0.403,53,1.0
994363,8.2,33.8,51.1,7.0,save,0.099,52,1.0
994363,8.9,69.2,53.1,1.3,goal,0.18,48,1.0
994363,2.6,47.8,52.6,3.8,goal,0.995,44,1.0
994363,6.1,53.6,50.0,30.4,goal,0.413,33,1.0
994363,11.1,65.4,51.4,4.4,save,0.113,90,1.0
994363,18.1,34.6,45.5,25.9,goal,0.845,77,1.0
994363,15.4,47.2,51.7,5.7,save,0.196,68,1.0
994363,12.6,71.6,49.4,13.3,save,0.009,54,1.0
994363,10.2,61.1,50.3,24.7,save,0.146,41,1.0
994363,8.6,51.1,50.0,13.3,goal,0.294,39,1.0
994363,9.9,36.0,51.2,29.1,goal,0.96,90,1.0
994363,9.2,34.6,48.1,1.3,save,0.362,38,1.0
994363,3.2,50.4,51.1,5.7,save,0.712,31,1.0
994363,4.3,57.5,46.3,16.5,save,0.341,29,1.0
994363,5.5,48.1,46.9,21.5,goal,0.878,24,1.0
994363,7.2,50.1,49.7,16.5,goal,0.958,12,1.0
994363,8.3,52.6,46.8,13.3,save,0.534,74,1.0
994363,14.6,69.2,46.7,16.5,save,0.151,42,1.0
994363,31.2,67.5,47.2,6.3,save,0.035,16,1.0
994363,8.3,38.3,48.1,19.0,save,0.0,12,1.0
994363,9.8,28.4,48.7,6.3,save,0.057,86,1.0
994363,12.0,64.9,52.6,2.5,save,0.193,64,1.0
994363,12.5,69.5,48.4,5.7,save,0.031,45,1.0
994363,13.6,46.8,50.6,10.8,goal,0.199,30,1.0
994363,10.4,54.0,46.4,1.9,save,0.395,22,1.0
994363,10.2,76.1,53.5,7.6,save,0.088,80,1.0
994363,9.2,63.6,51.6,5.1,save,0.157,60,1.0
994363,8.3,70.5,53.6,27.8,save,0.437,57,1.0
994363,4.3,48.5,51.1,19.0,save,0.0,28,1.0
994363,2.2,56.8,46.6,1.9,save,0.457,10,1.0
994363,15.0,53.4,49.0,25.9,save,0.47,87,1.0
994363,22.8,28.2,49.0,13.3,save,0.02,13,1.0
994363,32.5,61.7,46.0,10.1,save,0.105,7,1.0
994363,7.6,54.0,49.3,19.6,save,0.084,73,1.0
994363,19.1,52.3,52.0,24.1,save,0.249,60,1.0
994363,23.5,47.7,47.5,23.4,goal,0.231,13,1.0
994363,13.0,75.8,50.3,3.2,save,0.017,2,1.0
994363,7.7,29.9,53.3,18.4,save,0.098,88,1.0
994363,16.4,74.1,49.3,1.9,goal,0.042,9,1.0
994363,4.8,48.2,47.4,12.0,goal,0.942,90,1.0
994363,12.5,40.0,50.3,5.7,save,0.06,90,1.0
994363,11.0,58.7,51.8,9.5,save,0.273,90,1.0
994363,8.0,42.1,50.6,1.3,save,0.277,67,1.0
994363,11.6,55.2,50.5,1.3,save,0.211,90,1.0
994363,9.1,69.9,48.5,4.4,save,0.049,73,1.0
994363,3.5,49.4,50.0,27.8,save,0.203,67,1.0
994363,10.0,48.2,51.7,22.8,goal,0.403,61,1.0
994363,5.5,52.8,51.2,3.8,goal,0.0,86,1.0
994363,3.3,63.0,46.8,9.5,save,0.161,20,1.0
994363,9.7,53.6,52.9,3.8,save,0.76,81,1.0
994363,4.0,40.5,49.1,19.0,save,0.0,75,1.0
994363,21.2,64.4,50.6,11.4,save,0.021,74,1.0
994363,11.4,64.2,53.1,19.0,save,0.0,45,1.0
994363,11.5,50.0,46.1,1.3,goal,0.883,41,1.0
994363,15.1,45.4,49.4,5.7,save,0.043,15,1.0
994363,11.5,50.0,54.2,1.9,goal,0.924,32,1.0
994363,11.2,33.9,48.3,16.5,save,0.105,14,1.0
994363,26.6,66.0,53.7,25.9,goal,0.071,90,1.0
994363,5.1,65.4,51.7,1.3,goal,0.418,72,1.0
994363,25.1,72.0,47.7,9.5,save,0.1,47,1.0
994363,4.4,59.6,46.5,14.6,save,0.472,24,1.0
994363,3.9,68.3,48.0,20.3,save,0.074,61,1.0
994363,2.9,40.7,48.1,20.9,goal,,52,1.0
994363,7.0,48.6,54.2,1.9,save,0.941,44,1.0
994363,13.8,62.0,50.5,18.4,save,0.147,32,1.0
994363,19.0,64.0,47.0,7.6,goal,0.158,14,1.0
994363,3.6,66.3,48.1,8.9,save,0.122,4,1.0
994363,17.6,53.6,48.9,10.1,save,0.243,2,1.0
994363,9.9,35.6,52.2,18.4,save,0.104,78,1.0
994363,8.4,54.0,49.2,20.9,save,0.1,64,1.0
994363,11.5,50.0,46.8,2.5,goal,0.787,45,1.0
994363,12.2,46.4,46.0,2.5,goal,0.853,10,1.0
994363,30.6,60.3,46.9,5.7,save,0.082,90,1.0
994363,4.2,35.0,51.5,19.0,save,0.0,67,1.0
994363,8.5,32.3,48.7,3.8,save,0.142,45,1.0
994363,7.5,32.4,45.9,4.4,goal,0.188,73,1.0
994363,6.4,43.0,51.0,18.4,save,0.272,59,1.0
994363,12.6,64.2,53.3,5.7,save,0.545,58,1.0
994363,8.2,63.8,52.3,29.7,save,0.036,55,1.0
994363,28.1,67.6,46.1,17.1,save,0.094,39,1.0
994363,3.0,45.2,52.4,19.6,goal,0.76,60,1.0
994363,18.7,47.0,50.0,24.7,save,0.045,60,1.0
994363,18.7,56.6,47.7,19.0,save,0.064,42,1.0
994363,12.0,53.4,49.0,31.6,goal,0.345,1,1.0
994363,17.4,46.5,51.6,1.3,save,0.055,66,1.0
994363,5.6,50.0,50.0,31.6,save,0.146,47,1.0
994363,11.7,66.8,51.2,13.9,save,0.122,44,1.0
994363,9.5,48.5,49.8,1.3,save,0.172,43,1.0
994363,10.2,45.6,52.3,18.4,save,0.124,32,1.0
994363,20.1,33.0,50.0,7.6,save,0.01,14,1.0
994363,11.5,50.0,52.5,4.4,save,0.737,90,1.0
994363,15.5,64.6,50.8,16.5,save,0.036,75,1.0
994363,23.1,28.6,47.1,12.7,save,0.057,65,1.0
994363,11.5,50.0,53.2,3.2,goal,0.76,29,1.0
994363,4.1,71.5,46.2,19.0,save,0.16,80,1.0
994363,10.8,64.9,46.4,8.9,save,0.18,69,1.0
994363,8.5,50.1,49.7,10.8,save,0.06,22,1.0
994363,31.9,87.7,46.4,8.9,save,0.046,90,1.0
994363,3.3,46.6,52.3,5.7,goal,0.772,78,1.0
994363,4.3,49.5,52.2,7.0,save,0.532,78,1.0
994363,3.2,56.2,46.4,8.2,goal,0.69,60,1.0
994363,9.5,32.5,53.9,18.4,save,0.31,59,1.0
994363,15.0,49.1,47.2,4.4,goal,0.568,45,1.0
994363,4.5,50.8,51.1,2.5,goal,0.795,37,1.0
994363,4.5,53.1,49.9,6.9,save,0.0,37,1.0
994363,10.1,31.7,48.8,3.8,save,0.122,28,1.0
994363,8.0,54.8,45.9,2.5,save,0.609,14,1.0
994363,10.2,41.6,48.9,29.1,goal,0.664,90,1.0
994363,3.8,66.6,45.5,19.0,save,0.174,90,1.0
994363,13.2,46.0,53.9,5.7,save,0.665,71,1.0
994363,13.9,59.5,46.9,2.5,goal,0.381,61,1.0
994363,23.6,48.4,50.6,19.0,save,0.026,56,1.0
994363,7.4,56.4,47.1,17.7,save,0.557,48,1.0
994363,26.8,52.6,52.3,3.8,goal,0.104,34,1.0
994363,20.5,41.8,45.8,8.9,goal,0.708,24,1.0
994363,23.0,57.9,46.4,4.4,save,0.125,16,1.0
994363,8.3,34.0,54.2,29.7,save,0.62,85,1.0
994363,8.2,68.3,52.8,2.5,save,0.264,85,1.0
994363,9.8,30.3,54.1,2.5,save,0.183,90,1.0
994363,18.5,48.1,45.7,12.0,save,0.74,9,1.0
994363,1.9,48.8,53.1,24.7,goal,0.995,24,1.0
994363,24.1,31.0,45.8,21.5,save,0.537,10,1.0
994363,25.8,46.6,54.2,13.9,save,0.591,3,1.0
994363,6.3,10.7,54.2,29.7,save,0.234,44,1.0
994363,10.7,56.6,50.6,27.2,save,0.086,24,1.0
994363,1.5,49.1,51.8,12.0,goal,,21,1.0
994363,15.2,54.1,52.2,29.1,save,0.299,21,1.0
994363,8.2,26.8,53.0,0.6,save,0.06,90,1.0
994363,8.6,52.4,54.0,1.9,goal,0.891,76,1.0
994363,8.9,70.5,51.5,19.0,save,0.105,74,1.0
994363,4.8,49.9,47.1,8.9,goal,0.65,34,1.0
994363,3.1,56.7,49.5,24.7,save,0.379,25,1.0
994363,14.4,37.5,49.7,2.5,save,0.067,9,1.0
994363,4.6,55.7,50.8,13.9,save,0.248,85,1.0
994363,25.8,64.0,46.9,23.4,save,0.199,75,1.0
994363,11.5,50.0,48.6,1.9,goal,0.798,61,1.0
994363,12.0,54.4,48.7,19.0,save,0.026,45,1.0
994363,18.8,56.2,46.8,13.9,goal,0.223,18,1.0
994363,7.3,49.8,46.3,21.5,goal,,82,1.0
994363,12.2,32.7,48.7,0.6,save,0.089,81,1.0
994363,15.4,34.8,45.8,4.4,save,0.735,68,1.0
994363,4.3,51.3,48.3,3.2,goal,0.61,43,1.0
994363,5.1,42.1,47.7,2.5,goal,0.501,90,1.0
994363,3.9,35.6,52.4,2.5,save,0.23,48,1.0
994363,23.1,31.6,54.2,10.8,goal,0.061,52,1.0
994363,3.9,53.0,48.0,6.3,goal,0.992,23,1.0
994363,20.5,46.0,53.1,2.5,save,0.157,4,1.0
123689,18.4,36.4,45.8,23.4,goal,0.311,50,0.58
123689,14.4,65.2,53.3,19.0,save,0.0,33,0.58
123689,8.9,47.6,51.7,10.8,save,0.655,32,0.58
123689,11.9,53.0,51.0,17.7,save,0.034,86,0.58
123689,9.4,51.9,50.3,12.7,save,0.143,81,0.58
123689,14.1,68.3,48.1,3.8,save,0.033,79,0.58
123689,6.3,68.5,45.3,9.5,save,0.169,55,0.58
123689,11.0,51.0,52.9,19.0,save,0.0,51,0.58
123689,21.2,26.6,48.5,14.6,save,0.028,43,0.58
123689,21.2,67.7,47.2,17.7,save,0.054,20,0.58
123689,22.6,42.5,46.9,14.6,save,0.171,7,0.58
123689,22.5,43.3,46.9,14.6,goal,0.239,90,0.58
123689,5.8,52.8,51.0,22.8,save,0.526,90,0.58
123689,5.7,67.1,53.8,3.2,goal,0.341,79,0.58
123689,4.4,46.6,51.9,23.4,goal,0.854,67,0.58
123689,8.4,49.6,47.8,3.8,save,0.093,47,0.58
123689,3.9,45.6,52.4,3.8,save,0.316,45,0.58
123689,4.8,46.9,52.9,1.3,save,0.85,45,0.58
123689,30.7,30.5,53.6,11.4,save,0.047,23,0.58
123689,12.2,36.6,47.2,23.6,save,0.0,16,0.58
123689,4.5,58.3,50.8,20.3,save,0.206,62,0.58
123689,4.9,58.6,52.2,19.0,save,0.0,39,0.58
123689,9.1,52.8,54.5,5.1,goal,0.919,86,0.58
123689,17.5,54.6,50.4,0.6,save,0.033,77,0.58
123689,11.9,26.6,49.1,5.7,save,0.034,75,0.58
123689,11.1,47.2,50.6,22.2,goal,0.647,60,0.58
123689,8.2,66.9,48.5,1.9,save,0.189,57,0.58
123689,3.9,61.3,49.4,1.3,save,0.179,43,0.58
123689,19.8,40.1,50.8,8.2,save,0.023,32,0.58
123689,10.5,61.9,52.8,15.2,goal,0.185,71,0.58
123689,11.7,32.7,47.9,4.4,save,0.123,68,0.58
123689,26.3,44.8,50.3,20.9,save,0.057,47,0.58
123689,14.9,54.9,53.3,18.4,save,0.101,39,0.58
123689,8.0,39.3,50.0,28.5,save,0.067,18,0.58
123689,5.1,52.5,52.4,19.0,save,0.0,85,0.58
123689,6.9,48.3,51.3,25.9,save,0.432,85,0.58
123689,11.2,66.4,47.5,13.3,save,0.067,80,0.58
123689,5.5,38.7,48.3,16.5,goal,0.137,69,0.58
123689,6.4,50.9,45.8,26.6,save,0.914,65,0.58
123689,8.6,35.4,52.2,20.9,save,0.131,65,0.58
123689,10.4,43.2,50.6,19.0,save,0.0,48,0.58
123689,15.8,43.4,49.0,2.5,save,0.07,17,0.58
123689,22.5,59.9,52.3,8.2,save,0.049,12,0.58
123689,4.5,48.0,53.8,28.5,goal,0.96,88,0.58
123689,4.3,55.2,48.4,5.1,save,0.506,45,0.58
123689,17.0,50.3,52.5,3.2,save,0.257,44,0.58
123689,18.7,64.4,52.8,7.0,save,0.108,43,0.58
123689,4.1,52.7,45.9,16.5,save,0.944,72,0.58
123689,4.8,48.9,49.6,5.7,goal,0.897,45,0.58
123689,3.6,43.5,53.6,21.5,save,0.483,40,0.58
123689,6.9,48.7,49.5,25.9,save,0.241,40,0.58
123689,9.8,31.1,48.0,3.2,save,0.061,40,0.58
123689,11.5,50.0,49.1,13.3,goal,0.647,70,0.58
123689,10.8,58.4,49.4,23.4,save,0.019,89,0.58
123689,2.4,59.1,52.6,19.0,save,0.0,89,0.58
123689,13.2,37.3,49.2,2.5,save,0.099,88,0.58
123689,13.2,46.0,46.4,8.9,goal,0.557,86,0.58
123689,6.8,49.7,49.7,27.2,save,0.274,79,0.58
123689,5.2,50.2,49.1,17.7,goal,0.181,69,0.58
123689,0.4,99.1,45.4,19.0,goal,0.109,38,0.58
123689,7.3,54.0,48.7,30.4,goal,0.251,27,0.58
123689,23.2,48.3,49.5,3.2,save,0.023,15,0.58
123689,16.0,46.0,49.1,32.9,save,0.08,90,0.58
123689,6.8,51.2,48.7,14.6,goal,0.238,86,0.58
123689,19.8,54.9,46.4,13.9,save,0.554,44,0.58
123689,11.4,47.0,50.6,3.2,save,0.014,13,0.58
123689,7.9,62.3,52.6,22.2,save,0.445,11,0.58
123689,9.4,34.1,52.3,3.8,save,0.163,10,0.58
123689,11.5,50.0,45.9,4.4,goal,0.896,58,0.58
123689,23.8,51.9,50.1,9.5,save,0.063,27,0.58
123689,9.1,41.3,51.3,23.4,goal,0.369,24,0.58
123689,24.1,43.4,52.0,1.9,save,0.126,23,0.58
123689,13.3,48.0,54.0,0.6,goal,0.193,90,0.58
123689,11.5,50.0,46.1,0.6,goal,0.897,90,0.58
123689,4.2,45.0,47.1,19.0,save,0.0,84,0.58
123689,20.7,46.4,46.5,3.2,save,0.284,83,0.58
123689,9.9,53.4,46.1,5.1,save,0.312,64,0.58
123689,10.7,49.5,54.2,4.4,goal,0.65,54,0.58
123689,9.8,51.7,51.9,1.9,goal,0.492,36,0.58
123689,9.3,29.8,50.2,1.3,save,0.044,31,0.58
123689,8.0,44.0,50.4,20.9,save,0.06,35,0.58
123689,6.0,56.0,49.2,32.3,goal,0.679,76,0.58
123689,26.0,30.5,53.5,13.3,save,0.065,63,0.58
123689,13.0,62.2,53.5,14.6,save,0.469,63,0.58
123689,6.9,67.5,53.6,1.3,save,0.225,71,0.58
123689,8.1,31.4,46.8,17.7,goal,0.244,28,0.58
123689,10.8,36.3,47.4,18.4,save,0.041,4,0.58
123689,29.6,50.2,53.0,16.5,save,0.097,60,0.58
123689,24.1,32.5,52.5,3.2,save,0.097,21,0.58
123689,3.8,51.5,48.9,1.3,save,0.509,10,0.58
123689,7.7,66.1,46.9,5.7,save,0.06,10,0.58
123689,11.9,69.6,52.1,5.1,goal,0.194,65,0.58
123689,3.6,50.1,50.0,27.8,save,0.198,40,0.58
123689,10.7,57.7,53.5,2.5,goal,0.802,80,0.58
123689,10.7,47.9,52.7,25.9,save,0.236,78,0.58
123689,9.4,51.0,51.9,24.1,save,0.242,68,0.58
123689,12.3,33.3,48.2,5.1,save,0.089,67,0.58
123689,4.6,53.4,51.9,3.8,goal,0.754,50,0.58
123689,5.4,53.2,52.3,1.3,save,0.821,50,0.58
123689,14.8,46.2,53.7,2.5,goal,0.748,48,0.58
123689,9.2,42.9,52.7,8.2,goal,0.433,70,0.58
123689,13.0,35.6,49.7,17.7,save,0.081,42,0.58
123689,11.5,50.0,52.9,2.5,goal,0.762,90,0.58
123689,16.3,50.5,48.7,24.1,save,0.055,73,0.58
123689,17.5,50.5,51.3,3.8,save,0.083,19,0.58
123689,18.6,63.9,48.5,23.4,goal,0.132,75,0.58
123689,15.0,31.1,48.7,3.8,save,0.052,55,0.58
123689,2.9,57.9,54.4,15.2,goal,0.28,48,0.58
123689,15.7,47.0,53.1,13.3,goal,0.408,90,0.58
123689,8.6,56.4,48.7,16.5,save,0.131,90,0.58
123689,7.1,53.8,51.0,19.6,save,0.402,88,0.58
123689,5.3,52.0,52.4,19.6,save,0.178,45,0.58
123689,20.6,57.7,51.9,2.5,save,0.172,44,0.58
123689,2.0,45.2,53.0,11.4,goal,0.99,25,0.58
123689,2.3,48.9,50.6,12.0,save,0.701,25,0.58
123689,8.2,74.6,52.3,23.4,save,0.086,24,0.58
123689,7.7,54.4,50.2,27.2,goal,0.609,1,0.58
123689,2.9,59.5,45.8,16.5,goal,0.674,50,0.58
123689,14.1,49.5,50.2,2.5,save,0.098,38,0.58
123689,15.6,49.4,49.7,19.0,save,0.128,83,0.58
123689,9.0,52.8,51.2,3.8,goal,0.935,70,0.58
123689,4.3,51.0,49.0,16.5,goal,0.972,64,0.58
123689,14.7,46.7,49.0,1.9,save,0.081,57,0.58
123689,13.5,48.4,46.3,24.7,save,0.726,47,0.58
123689,6.7,52.0,48.2,8.2,goal,0.995,11,0.58
123689,15.3,44.0,53.6,1.9,save,0.641,9,0.58
123689,11.5,50.0,53.1,18.4,goal,0.766,90,0.58
