Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,IntensityScore_abs,IntensityBand,GKScore_abs,GKBand
Marc Muniesa,Girona,es La Liga,DF,26.8,1403,15.6,,,,,813.3053755696209,World Class,584.2914833547069,Top Starter,,
Hugo Mallo,Celta Vigo,es La Liga,DF,27.5,3094,34.4,,,,,645.1169022806694,Top Starter,520.5909671967177,Top Starter,,
Unai Bustinza,Leganés,es La Liga,DF,26.9,2029,22.5,,,,,771.1569528053449,World Class,602.0568038891646,Top Starter,,
Damián Suárez,Getafe,es La Liga,DF,30.7,3240,36.0,,,,,677.5501961143787,Top Starter,515.6327721629314,Top Starter,,
Daniele Bonera,Villarreal,es La Liga,DF,37.6,233,2.6,,,,,,,,,,
Sidnei,Betis,es La Liga,DF,29.4,1743,19.4,,,,,756.7376105431564,World Class,552.4843349457411,Top Starter,,
Ramiro Funes Mori,Villarreal,es La Liga,DF,27.8,2628,29.2,,,,,676.8582339922966,Top Starter,478.9183308706281,Top Starter,,
Samuel Umtiti,Barcelona,es La Liga,DF,25.1,1190,13.2,,,,,454.9133388830733,Top Starter,311.55313048346676,Solid Squad Player,,
Diego Llorente,Real Sociedad,es La Liga,DF,25.4,1755,19.5,,,,,616.0102618568396,Top Starter,517.4558181787597,Top Starter,,
Yeray Álvarez,Athletic Club,es La Liga,DF,23.9,2614,29.0,,,,,737.7625463224236,Top Starter,625.9823667104698,Top Starter,,
Juanfran,Atlético Madrid,es La Liga,DF,34.0,1614,17.9,,,,,539.2118384869074,Top Starter,415.21442683620705,Top Starter,,
Iván Ramis,Eibar,es La Liga,DF,34.2,1682,18.7,,,,,588.7704157785181,Top Starter,494.6923096154912,Top Starter,,
Juanfran,Leganés,es La Liga,DF,30.3,1471,16.3,,,,,495.73625542592526,Top Starter,357.24843015977706,Solid Squad Player,,
Daniel Carriço,Sevilla,es La Liga,DF,30.4,2132,23.7,,,,,584.2018927310542,Top Starter,468.251946640665,Top Starter,,
Abdoulaye Ba,Rayo Vallecano,es La Liga,DF,28.0,2111,23.5,,,,,749.8797860316146,Top Starter,545.6223736797135,Top Starter,,
Mario Suárez,Rayo Vallecano,es La Liga,MF,31.9,1026,11.4,,,513.3338431219826,Top Starter,,,709.1169723181158,Top Starter,,
Raúl Carnero,Girona,es La Liga,DF,29.7,1234,13.7,,,,,667.5638372870418,Top Starter,479.24272004097116,Top Starter,,
Víctor Laguardia,Alavés,es La Liga,DF,29.2,3240,36.0,,,,,649.124933145008,Top Starter,433.4621657543805,Top Starter,,
Martín Mantovani,Huesca,es La Liga,DF,34.5,699,7.8,,,,,785.403650727335,World Class,637.7135724397615,Top Starter,,
Kévin Rodrigues,Real Sociedad,es La Liga,DF,24.8,483,5.4,,,,,705.3080178142867,Top Starter,524.2570495661079,Top Starter,,
Nélson Semedo,Barcelona,es La Liga,DF,25.1,1603,17.8,,,,,640.7900387922031,Top Starter,477.1404052807506,Top Starter,,
Héctor Moreno,Real Sociedad,es La Liga,DF,31.0,1929,21.4,,,,,512.3154287403083,Top Starter,372.64485222849265,Solid Squad Player,,
Álvaro Odriozola,Real Madrid,es La Liga,DF,23.0,1179,13.1,,,,,510.52144787765855,Top Starter,343.3003230492964,Solid Squad Player,,
Joris Gnagnon,Sevilla,es La Liga,DF,22.0,444,4.9,,,,,,,,,,
Jaume Costa,Villarreal,es La Liga,DF,30.8,1498,16.6,,,,,632.0758356752805,Top Starter,475.7458692556553,Top Starter,,
Javi Galán,Huesca,es La Liga,DF,24.1,1440,16.0,,,,,684.1795820740695,Top Starter,542.9909437530836,Top Starter,,
Kiko Olivas,Valladolid,es La Liga,DF,30.4,3102,34.5,,,,,649.0158185104098,Top Starter,432.6861924042438,Top Starter,,
Fernando Calero,Valladolid,es La Liga,DF,23.3,3134,34.8,,,,,614.7264432102561,Top Starter,447.91617115711733,Top Starter,,
Rodrigo Tarín,Leganés,es La Liga,DF,22.5,1429,15.9,,,,,627.1528233225139,Top Starter,401.5035401846223,Top Starter,,
Anaitz Arbilla,Eibar,es La Liga,DF,31.6,1950,21.7,,,,,712.5563626361263,Top Starter,551.0379118876436,Top Starter,,
Diego Reyes,Leganés,es La Liga,DF,26.3,319,3.5,,,,,,,,,,
Dídac Vilà,Espanyol,es La Liga,DF,29.6,2358,26.2,,,,,710.6450091646568,Top Starter,572.3787161560667,Top Starter,,
Joseba Zaldúa,Real Sociedad,es La Liga,DF,26.5,2141,23.8,,,,,700.2918547036224,Top Starter,513.0083351924446,Top Starter,,
Stefan Savić,Atlético Madrid,es La Liga,DF,28.0,1399,15.5,,,,,556.3500693748143,Top Starter,382.21395314042917,Solid Squad Player,,
Sergio Escudero,Sevilla,es La Liga,DF,29.3,1549,17.2,,,,,671.1097805966907,Top Starter,518.9899435292358,Top Starter,,
Jeison Murillo,Barcelona,es La Liga,DF,26.6,202,2.2,,,,,,,,,,
Maximilian Wöber,Sevilla,es La Liga,DF,20.9,536,6.0,,,,,624.7778050723255,Top Starter,569.4504159510337,Top Starter,,
Juanpe,Girona,es La Liga,DF,27.7,2769,30.8,,,,,691.4271501217602,Top Starter,587.9938377386959,Top Starter,,
Mouctar Diakhaby,Valencia,es La Liga,DF,22.0,1574,17.5,,,,,518.5642938433525,Top Starter,373.16755450916395,Solid Squad Player,,
David Juncà,Celta Vigo,es La Liga,DF,25.1,1758,19.5,,,,,735.5992661471463,Top Starter,533.9708388958353,Top Starter,,
David Costas,Celta Vigo,es La Liga,DF,23.8,1180,13.1,,,,,649.6035301924779,Top Starter,501.3211738347707,Top Starter,,
Jorge Pulido,Huesca,es La Liga,DF,27.7,2788,31.0,,,,,711.2488597681424,Top Starter,531.6877348895598,Top Starter,,
Gustavo Cabral,Celta Vigo,es La Liga,DF,33.2,1897,21.1,,,,,700.8759959339856,Top Starter,565.0357168518375,Top Starter,,
Nacho,Real Madrid,es La Liga,DF,29.0,1701,18.9,,,,,603.320281782666,Top Starter,436.9661346580966,Top Starter,,
Igor Zubeldia,Real Sociedad,es La Liga,MF,21.8,2560,28.4,,,351.2808259687369,Solid Squad Player,,,558.021417419053,Top Starter,,
Vasyl Kravets,Leganés,es La Liga,DF,21.4,484,5.4,,,,,618.8230609565112,Top Starter,480.55993045500105,Top Starter,,
Djené,Getafe,es La Liga,DF,27.0,2980,33.1,,,,,714.1391469453082,Top Starter,568.265841755513,Top Starter,,
Rubén Duarte,Alavés,es La Liga,DF,23.2,2775,30.8,,,,,720.6203797774531,Top Starter,543.640812297864,Top Starter,,
Robin Le Normand,Real Sociedad,es La Liga,DF,22.1,283,3.1,,,,,,,,,,
Miguel Layún,Villarreal,es La Liga,Off_MF,30.5,505,5.6,400.97984895379835,Top Starter,,,,,335.974919804895,Solid Squad Player,,
Allan Nyom,Leganés,es La Liga,DF,30.6,1712,19.0,,,,,544.1025087233351,Top Starter,390.23711645255656,Solid Squad Player,,
Gabriel Mercado,Sevilla,es La Liga,DF,31.8,1737,19.3,,,,,636.4214737600872,Top Starter,513.142621042076,Top Starter,,
Javi López,Espanyol,es La Liga,DF,32.9,1947,21.6,,,,,802.9837964123824,World Class,555.5849133550781,Top Starter,,
Óscar Duarte,Espanyol,es La Liga,DF,29.6,665,7.4,,,,,673.7318555798265,Top Starter,583.0208585753384,Top Starter,,
Luis Advíncula,Rayo Vallecano,es La Liga,DF,28.8,2391,26.6,,,,,582.3314897312688,Top Starter,387.14273961037264,Solid Squad Player,,
Paulo Oliveira,Eibar,es La Liga,DF,27.0,2243,24.9,,,,,768.3031904610782,World Class,556.2144222537556,Top Starter,,
Theo Hernández,Real Sociedad,es La Liga,DF,21.2,1976,22.0,,,,,674.817574594618,Top Starter,520.799934293807,Top Starter,,
Chema,Levante,es La Liga,DF,26.8,1256,14.0,,,,,706.2993324524132,Top Starter,469.1746081565537,Top Starter,,
Cristiano Piccini,Valencia,es La Liga,DF,26.3,1868,20.8,,,,,592.8067865168343,Top Starter,415.5310929948136,Top Starter,,
Rober,Levante,es La Liga,DF,23.9,2855,31.7,,,,,604.6150227643608,Top Starter,424.93370183629065,Top Starter,,
Facundo Roncaglia,Valencia,es La Liga,DF,31.9,1674,18.6,,,,,739.6791042685438,Top Starter,533.6370142927244,Top Starter,,
Xabier Etxeita,Huesca,es La Liga,DF,31.2,2678,29.8,,,,,608.9717898931492,Top Starter,480.2607194377058,Top Starter,,
Alfonso Pedraza,Villarreal,es La Liga,DF,22.7,2093,23.3,,,,,652.4141793482202,Top Starter,497.98431795473573,Top Starter,,
Rodrigo Ely,Alavés,es La Liga,DF,25.2,431,4.8,,,,,,,,,,
Mario Gaspar,Villarreal,es La Liga,DF,28.1,2601,28.9,,,,,643.7360661105663,Top Starter,518.0123178188139,Top Starter,,
Moisés Delgado,Valladolid,es La Liga,DF,24.7,270,3.0,,,,,,,,,,
Joaquín Fernández,Valladolid,es La Liga,DF,22.6,844,9.4,,,,,705.0056103979614,Top Starter,580.1726704010915,Top Starter,,
Aleix Vidal,Sevilla,es La Liga,DF,29.4,526,5.8,,,,,606.6986984607903,Top Starter,475.700977120969,Top Starter,,
Marc Cucurella,Eibar,es La Liga,Off_MF,20.4,2356,26.2,276.43273538546447,Solid Squad Player,,,,,496.2230996821357,Top Starter,,
Ignasi Miquel,Getafe,es La Liga,DF,26.3,317,3.5,,,,,,,,,,
Bruno González,Getafe,es La Liga,DF,28.6,1697,18.9,,,,,557.533292704455,Top Starter,456.43597044542065,Top Starter,,
Sergio Postigo,Levante,es La Liga,DF,30.2,1450,16.1,,,,,553.2215016745552,Top Starter,345.5199467099296,Solid Squad Player,,
Adrià Pedrosa,Espanyol,es La Liga,DF,20.6,765,8.5,,,,,484.4655586372161,Top Starter,345.27422840695033,Solid Squad Player,,
Aihen Muñoz,Real Sociedad,es La Liga,DF,21.4,954,10.6,,,,,449.05089279792423,Top Starter,368.31926772600315,Solid Squad Player,,
Álex Gálvez,Rayo Vallecano,es La Liga,DF,29.6,1418,15.8,,,,,804.3330925997881,World Class,554.9428133911518,Top Starter,,
Guilherme Arana,Sevilla,es La Liga,DF,21.7,633,7.0,,,,,485.4511578415717,Top Starter,308.0189504528887,Solid Squad Player,,
Javi Moyano,Valladolid,es La Liga,DF,32.9,2106,23.4,,,,,488.48593763000247,Top Starter,321.673359064271,Solid Squad Player,,
Pedro Porro,Girona,es La Liga,DF,19.3,2225,24.7,,,,,608.3331763090591,Top Starter,461.95565398609375,Top Starter,,
Coke,Levante,es La Liga,DF,31.7,1815,20.2,,,,,675.8682059186078,Top Starter,519.8274572369527,Top Starter,,
Álex Moreno,Rayo Vallecano,es La Liga,DF,25.6,3139,34.9,,,,,571.6722331606035,Top Starter,405.36452843613847,Top Starter,,
Rúben Semedo,Huesca,es La Liga,DF,24.7,848,9.4,,,,,780.4139224718125,World Class,606.2530356422853,Top Starter,,
Jesús Vallejo,Real Madrid,es La Liga,DF,22.0,311,3.5,,,,,,,,,,
Júnior Alonso,Celta Vigo,es La Liga,DF,25.9,534,5.9,,,,,657.0875479894919,Top Starter,630.5275331414651,Top Starter,,
Óscar de Marcos,Athletic Club,es La Liga,DF,29.7,2426,27.0,,,,,531.6408873020534,Top Starter,449.95834566351067,Top Starter,,
Andoni Gorosabel,Real Sociedad,es La Liga,DF,22.4,454,5.0,,,,,635.8741906253347,Top Starter,513.2912473316046,Top Starter,,
Martin Agirregabiria,Alavés,es La Liga,DF,22.6,2034,22.6,,,,,597.6288132487849,Top Starter,417.124225933943,Top Starter,,
Carlos Akapo,Huesca,es La Liga,DF,25.8,1012,11.2,,,,,722.9789560480924,Top Starter,541.6877400216813,Top Starter,,
Emerson,Betis,es La Liga,FW,20.0,317,3.5,,,,,,,,,,
Xavi Quintillà,Villarreal,es La Liga,DF,22.4,628,7.0,,,,,360.90193000234865,Solid Squad Player,311.80087219511734,Solid Squad Player,,
Pablo Insua,Huesca,es La Liga,DF,25.3,779,8.7,,,,,676.1732894660912,Top Starter,577.0352618643225,Top Starter,,
Toño,Levante,es La Liga,DF,29.1,1767,19.6,,,,,393.5235486055616,Solid Squad Player,280.0158057377309,Solid Squad Player,,
Iñigo Lekue,Athletic Club,es La Liga,DF,25.7,210,2.3,,,,,,,,,,
Kevin Vázquez,Celta Vigo,es La Liga,DF,25.8,218,2.4,,,,,,,,,,
Pedro Bigas,Eibar,es La Liga,DF,28.9,584,6.5,,,,,517.2261037808852,Top Starter,397.5370269934182,Solid Squad Player,,
Carles Planas,Girona,es La Liga,DF,27.8,418,4.6,,,,,,,,,,
Pedro López Muñoz,Levante,es La Liga,DF,35.2,463,5.1,,,,,542.9622955897863,Top Starter,395.9847399297581,Solid Squad Player,,
Jonás Ramalho,Girona,es La Liga,DF,25.6,1625,18.1,,,,,414.0170063432403,Top Starter,307.4184154219517,Solid Squad Player,,
Anuar,Valladolid,es La Liga,MF,24.0,1082,12.0,,,305.98307200908744,Solid Squad Player,,,527.8316390972645,Top Starter,,
Adrián Diéguez,Huesca,es La Liga,DF,22.9,749,8.3,,,,,695.5113030529473,Top Starter,503.69669550780105,Top Starter,,
Ander Capa,Athletic Club,es La Liga,DF,26.6,1637,18.2,,,,,701.2069198690108,Top Starter,557.0183979860684,Top Starter,,
Thomas Vermaelen,Barcelona,es La Liga,DF,33.1,593,6.6,,,,,456.1881016093316,Top Starter,383.0915656757752,Solid Squad Player,,
Antonio Luna,Levante,es La Liga,DF,27.8,1259,14.0,,,,,478.3231070393759,Top Starter,353.6880928870293,Solid Squad Player,,
Johan Mojica,Girona,es La Liga,FW,26.4,19,0.2,,,,,,,,,,
Moussa Wagué,Barcelona,es La Liga,DF,20.2,225,2.5,,,,,,,,,,
Miguel Juan Llambrich,Villarreal,es La Liga,DF,,543,6.0,,,,,729.5682814978627,Top Starter,490.20831010908216,Top Starter,,
Javi García,Betis,es La Liga,DF,31.9,523,5.8,,,,,438.018045604209,Top Starter,424.9465745218159,Top Starter,,
Mathías Olivera,Getafe,es La Liga,DF,21.2,1010,11.2,,,,,645.2954178532227,Top Starter,666.7443662379111,Top Starter,,
Jordi Amat,Rayo Vallecano,es La Liga,DF,26.8,2764,30.7,,,,,613.4548749260429,Top Starter,429.7163396876104,Top Starter,,
Antonio Barragán,Betis,es La Liga,DF,31.6,936,10.4,,,,,394.4103964955836,Solid Squad Player,349.35165929825354,Solid Squad Player,,
Javi Montero,Atlético Madrid,es La Liga,DF,20.0,405,4.5,,,,,,,,,,
Carlos Vigaray,Alavés,es La Liga,DF,24.3,646,7.2,,,,,542.9571149066865,Top Starter,419.16916373721085,Top Starter,,
Mikel Balenziaga,Athletic Club,es La Liga,DF,30.8,531,5.9,,,,,423.2076914248521,Top Starter,275.65908934433895,Solid Squad Player,,
Antoñito,Valladolid,es La Liga,DF,31.0,1854,20.6,,,,,447.2743384423406,Top Starter,337.7433128252166,Solid Squad Player,,
Luisinho,Huesca,es La Liga,DF,33.7,509,5.7,,,,,656.2653895217604,Top Starter,388.74754481450884,Solid Squad Player,,
Ezequiel Muñoz,Leganés,es La Liga,DF,28.2,211,2.3,,,,,,,,,,
Erick Cabaco,Levante,es La Liga,DF,23.7,1638,18.2,,,,,573.1682188264946,Top Starter,437.03201160782993,Top Starter,,
Toni Lato,Valencia,es La Liga,DF,21.1,270,3.0,,,,,,,,,,
Dimitri Foulquier,Getafe,es La Liga,MF,25.8,1809,20.1,,,413.18571733035543,Top Starter,,,418.7251826940957,Top Starter,,
Adrián Marín,Alavés,es La Liga,DF,22.0,287,3.2,,,,,,,,,,
Javi Sánchez,Real Madrid,es La Liga,DF,21.8,45,0.5,,,,,,,,,,
Tito,Rayo Vallecano,es La Liga,DF,33.5,1099,12.2,,,,,519.8611686539931,Top Starter,425.3325609785581,Top Starter,,
Sergio Akieme,Rayo Vallecano,es La Liga,DF,21.0,180,2.0,,,,,,,,,,
Lluis López,Espanyol,es La Liga,DF,21.8,520,5.8,,,,,508.75661475281566,Top Starter,403.1521233953235,Top Starter,,
Rajko Brežančić,Huesca,es La Liga,DF,29.4,66,0.7,,,,,,,,,,
Cristian Ganea,Athletic Club,es La Liga,DF,26.6,50,0.6,,,,,,,,,,
Chechu,Rayo Vallecano,es La Liga,DF,36.5,90,1.0,,,,,,,,,,
Iván Alejo,Getafe,es La Liga,Off_MF,23.9,146,1.6,,,,,,,,,,
Jordi Calavera,Eibar,es La Liga,DF,23.4,1,0.0,,,,,,,,,,
Daniel Parejo,Valencia,es La Liga,MF,29.7,3062,34.0,,,767.9092837429005,World Class,,,584.1308787685583,Top Starter,,
Toni Kroos,Real Madrid,es La Liga,MF,29.0,2227,24.7,,,695.8841066748148,Top Starter,,,561.0491567483433,Top Starter,,
Pablo Sarabia,Sevilla,es La Liga,Off_MF,26.6,2728,30.3,783.1120378691049,World Class,,,,,420.8964664826411,Top Starter,,
Santi Cazorla,Villarreal,es La Liga,MF,34.1,2651,29.5,,,774.0105922375983,World Class,,,545.7652134414222,Top Starter,,
Joan Jordán,Eibar,es La Liga,MF,24.5,2878,32.0,,,679.385566436374,Top Starter,,,606.3192748208287,Top Starter,,
Sergio Canales,Betis,es La Liga,Off_MF,27.9,2658,29.5,450.7145094035842,Top Starter,,,,,527.4581178273851,Top Starter,,
Koke,Atlético Madrid,es La Liga,MF,27.0,2587,28.7,,,708.1639204498905,Top Starter,,,594.0008517763653,Top Starter,,
Ivan Rakitić,Barcelona,es La Liga,MF,30.8,2643,29.4,,,601.8615737504302,Top Starter,,,568.4930721006873,Top Starter,,
Rodri,Atlético Madrid,es La Liga,MF,,2742,30.5,,,505.2423150036418,Top Starter,,,700.1088923422857,Top Starter,,
Giovani Lo Celso,Betis,es La Liga,Off_MF,22.7,2400,26.7,534.8729114284607,Top Starter,,,,,633.8437269279366,Top Starter,,
Luka Modrić,Real Madrid,es La Liga,MF,33.3,2617,29.1,,,731.5944294419363,Top Starter,,,549.3347515578427,Top Starter,,
Éver Banega,Sevilla,es La Liga,MF,30.5,2676,29.7,,,659.1867022250833,Top Starter,,,610.7083291098811,Top Starter,,
Joaquín,Betis,es La Liga,FW,37.4,1694,18.8,496.45805123155594,Top Starter,,,,,489.0989195878494,Top Starter,,
José Campaña,Levante,es La Liga,MF,25.6,3213,35.7,,,721.8208032520571,Top Starter,,,542.6176232657673,Top Starter,,
Casemiro,Real Madrid,es La Liga,MF,26.9,2316,25.7,,,468.3443266033371,Top Starter,,,724.2973618339358,Top Starter,,
Rodrigo,Valencia,es La Liga,FW,27.8,2534,28.2,487.66932536889266,Top Starter,,,,,462.04015218099477,Top Starter,,
Álex Granell,Girona,es La Liga,MF,30.4,2392,26.6,,,657.0195299738292,Top Starter,,,587.0822372827431,Top Starter,,
Borja García,Girona,es La Liga,MF,28.2,2636,29.3,,,560.7102694393067,Top Starter,,,504.4929416803625,Top Starter,,
Geoffrey Kondogbia,Valencia,es La Liga,MF,25.9,1244,13.8,,,506.62249615100484,Top Starter,,,619.6888007337985,Top Starter,,
Arturo Vidal,Barcelona,es La Liga,MF,31.6,1927,21.4,,,770.8904008353996,World Class,,,691.1821066358857,Top Starter,,
Thomas Partey,Atlético Madrid,es La Liga,MF,25.6,2064,22.9,,,659.9673861687605,Top Starter,,,669.0200223320581,Top Starter,,
Marco Asensio,Real Madrid,es La Liga,FW,22.9,1783,19.8,388.1763426681951,Solid Squad Player,,,,,436.43687809194864,Top Starter,,
Sergio Busquets,Barcelona,es La Liga,MF,30.5,2719,30.2,,,484.1206698784221,Top Starter,,,667.0457089666025,Top Starter,,
Iñaki Williams,Athletic Club,es La Liga,FW,24.5,3036,33.7,487.59962990755923,Top Starter,,,,,499.1448348610043,Top Starter,,
Jony,Alavés,es La Liga,Off_MF,27.5,2982,33.1,599.6977807639033,Top Starter,,,,,381.74013674454704,Solid Squad Player,,
Philippe Coutinho,Barcelona,es La Liga,FW,26.6,2026,22.5,441.81732471573264,Top Starter,,,,,552.5350964925677,Top Starter,,
Ander Guevara,Real Sociedad,es La Liga,MF,21.5,90,1.0,,,,,,,,,,
Rubén Pardo,Real Sociedad,es La Liga,MF,26.2,1373,15.3,,,599.3177735372841,Top Starter,,,384.5252352449992,Solid Squad Player,,
Brais Méndez,Celta Vigo,es La Liga,Off_MF,22.0,2351,26.1,527.3065716294965,Top Starter,,,,,587.5270527569625,Top Starter,,
Gonçalo Guedes,Valencia,es La Liga,Off_MF,22.1,1469,16.3,573.166290341702,Top Starter,,,,,577.51834997367,Top Starter,,
Francis Coquelin,Valencia,es La Liga,MF,27.6,1766,19.6,,,509.59764523356665,Top Starter,,,640.4735890162104,Top Starter,,
Cristian Tello,Betis,es La Liga,DF,27.4,1559,17.3,,,,,478.83601199606403,Top Starter,351.2763101137233,Solid Squad Player,,
Sergi Roberto,Barcelona,es La Liga,DF,26.9,2091,23.2,,,,,575.4841036871622,Top Starter,451.3715204179728,Top Starter,,
Marc Roca,Espanyol,es La Liga,MF,22.1,3116,34.6,,,441.16579515381915,Top Starter,,,515.5016345968494,Top Starter,,
Jorge Miramón,Huesca,es La Liga,DF,29.6,2496,27.7,,,,,734.2996762836634,Top Starter,508.9728598310388,Top Starter,,
Míchel,Valladolid,es La Liga,MF,30.4,2551,28.3,,,572.3547811859079,Top Starter,,,525.8839486977388,Top Starter,,
Saúl Ñíguez,Atlético Madrid,es La Liga,MF,24.1,2925,32.5,,,475.0438727946294,Top Starter,,,665.2288525299541,Top Starter,,
Okay Yokuşlu,Celta Vigo,es La Liga,MF,24.8,2203,24.5,,,413.5267626511031,Top Starter,,,676.2925119508453,Top Starter,,
Raúl García,Athletic Club,es La Liga,Off_MF,32.5,2379,26.4,387.1248204948277,Solid Squad Player,,,,,616.2511473153527,Top Starter,,
Sergi Darder,Espanyol,es La Liga,MF,25.0,2717,30.2,,,521.058107894491,Top Starter,,,465.70392883886825,Top Starter,,
Rubén Alcaraz,Valladolid,es La Liga,MF,27.7,2978,33.1,,,475.55733033650955,Top Starter,,,623.5128526064952,Top Starter,,
Esteban Granero,Espanyol,es La Liga,MF,31.5,2026,22.5,,,529.7443808383065,Top Starter,,,553.9147518204055,Top Starter,,
Adnan Januzaj,Real Sociedad,es La Liga,FW,23.9,1252,13.9,402.7190407075628,Top Starter,,,,,559.9470441743737,Top Starter,,
Brahim Díaz,Real Madrid,es La Liga,FW,19.4,381,4.2,,,,,,,,,,
Adri Embarba,Rayo Vallecano,es La Liga,Off_MF,26.7,2294,25.5,489.457415315075,Top Starter,,,,,506.01617060738226,Top Starter,,
Vicente Iborra,Villarreal,es La Liga,MF,31.0,1667,18.5,,,465.6455547322326,Top Starter,,,614.958785204765,Top Starter,,
William Carvalho,Betis,es La Liga,MF,26.7,2386,26.5,,,530.1012272096339,Top Starter,,,520.8721579832068,Top Starter,,
Manu Morlanes,Villarreal,es La Liga,MF,20.0,611,6.8,,,705.1619374951715,Top Starter,,,621.2575508812519,Top Starter,,
Toni Moya,Atlético Madrid,es La Liga,DF,20.8,90,1.0,,,,,,,,,,
Daniel Wass,Valencia,es La Liga,DF,29.6,2355,26.2,,,,,543.7360697118315,Top Starter,445.2150663719436,Top Starter,,
Dani Ceballos,Real Madrid,es La Liga,MF,22.4,1249,13.9,,,619.6397827334407,Top Starter,,,635.4779493787956,Top Starter,,
Beñat Etxebarria,Athletic Club,es La Liga,MF,31.9,2045,22.7,,,510.31203472802144,Top Starter,,,493.1975851637317,Top Starter,,
Asier Illarramendi,Real Sociedad,es La Liga,MF,28.8,1822,20.2,,,430.18483685574313,Top Starter,,,566.0028294749177,Top Starter,,
Óscar Rodríguez Arnaiz,Leganés,es La Liga,Off_MF,20.5,2515,27.9,391.0783519428523,Solid Squad Player,,,,,453.6918764937255,Top Starter,,
Iker Muniain,Athletic Club,es La Liga,Off_MF,26.0,2385,26.5,487.1758938727346,Top Starter,,,,,516.3830363847068,Top Starter,,
Léo Baptistão,Espanyol,es La Liga,FW,26.3,1236,13.7,228.00538226379464,Solid Squad Player,,,,,474.83001679408085,Top Starter,,
Ibai Gómez,Athletic Club,es La Liga,Off_MF,29.1,2033,22.6,382.65135479232043,Solid Squad Player,,,,,337.39638640707443,Solid Squad Player,,
Thomas Lemar,Atlético Madrid,es La Liga,Off_MF,23.1,1827,20.3,487.2419155641101,Top Starter,,,,,544.873213967563,Top Starter,,
Papakouli Diop,Eibar,es La Liga,MF,32.8,2356,26.2,,,463.93564414870315,Top Starter,,,700.474445455482,Top Starter,,
Malcom,Barcelona,es La Liga,FW,21.8,610,6.8,451.693284765238,Top Starter,,,,,411.0686327431227,Top Starter,,
Lucas Vázquez,Real Madrid,es La Liga,FW,27.5,1501,16.7,385.3002445450156,Solid Squad Player,,,,,694.4761065034417,Top Starter,,
Denis Cheryshev,Valencia,es La Liga,Off_MF,28.0,1709,19.0,451.39996118484066,Top Starter,,,,,566.91773413333,Top Starter,,
Isco,Real Madrid,es La Liga,Off_MF,26.7,1186,13.2,588.1367963069865,Top Starter,,,,,660.0048624691829,Top Starter,,
Álvaro Medrán,Rayo Vallecano,es La Liga,MF,24.8,1152,12.8,,,521.6642758605857,Top Starter,,,509.75573342217353,Top Starter,,
Aleix García,Girona,es La Liga,MF,21.5,1676,18.6,,,497.4695382172971,Top Starter,,,501.218805286893,Top Starter,,
Arthur Melo,Barcelona,es La Liga,MF,22.4,1444,16.0,,,469.2879112789022,Top Starter,,,433.8139317910836,Top Starter,,
Pablo Fornals,Villarreal,es La Liga,Off_MF,22.9,2487,27.6,411.6890512478261,Top Starter,,,,,517.8376467026825,Top Starter,,
Óscar Melendo,Espanyol,es La Liga,Off_MF,21.4,2002,22.2,420.5193378817872,Top Starter,,,,,390.95697572635163,Solid Squad Player,,
Rubén Rochina,Levante,es La Liga,MF,27.8,1812,20.1,,,775.2445278280995,World Class,,,610.910045856489,Top Starter,,
Tomás Pina Isla,Alavés,es La Liga,MF,31.2,2343,26.0,,,437.00073479689695,Top Starter,,,606.7840812978997,Top Starter,,
Álex Gallar,Huesca,es La Liga,Off_MF,26.8,1002,11.1,557.410035423848,Top Starter,,,,,458.32615371597336,Top Starter,,
Moi Gómez,Huesca,es La Liga,MF,24.5,3061,34.0,,,556.2607358139599,Top Starter,,,376.7015820216788,Solid Squad Player,,
Rubén Pérez,Leganés,es La Liga,MF,29.7,2471,27.5,,,376.92893014344344,Solid Squad Player,,,578.565785586513,Top Starter,,
Martín Zubimendi,Real Sociedad,es La Liga,Def_MF,19.9,11,0.1,,,,,,,,,,
Denis Suárez,Barcelona,es La Liga,MF,25.0,17,0.2,,,,,,,,,,
David Timor,Girona,es La Liga,MF,29.2,164,1.8,,,,,,,,,,
Rafinha,Barcelona,es La Liga,DF,25.9,225,2.5,,,,,,,,,,
Cristian Rivera,Huesca,es La Liga,MF,21.5,1694,18.8,,,370.3059694829089,Solid Squad Player,,,488.58037878416724,Top Starter,,
Mikel Merino,Real Sociedad,es La Liga,MF,22.5,2060,22.9,,,557.3347715159911,Top Starter,,,665.4541517430304,Top Starter,,
Gorka Elustondo,Rayo Vallecano,es La Liga,Def_MF,31.8,285,3.2,,,,,,,,,,
Federico Valverde,Real Madrid,es La Liga,MF,20.4,651,7.2,,,461.75674174593615,Top Starter,,,592.4427954137351,Top Starter,,
Santiago Cáseres,Villarreal,es La Liga,MF,21.8,1588,17.6,,,439.5632630326349,Top Starter,,,580.2712082593055,Top Starter,,
David Ferreiro,Huesca,es La Liga,Off_MF,30.8,2276,25.3,372.63769622865186,Solid Squad Player,,,,,439.9938234372757,Top Starter,,
Sandro Ramírez,Real Sociedad,es La Liga,FW,23.5,1055,11.7,133.4123197530913,Below Big-5 Level,,,,,519.6701247479324,Top Starter,,
Andrés Guardado,Betis,es La Liga,MF,32.3,2338,26.0,,,555.1978226937113,Top Starter,,,446.20377674443654,Top Starter,,
