PlayerId,BX,BY,C
770,0,3,1
770,0,10,1
770,0,11,5
770,0,12,2
770,0,15,1
770,0,16,2
770,0,17,1
770,1,1,1
770,1,6,1
770,1,8,4
770,1,9,3
770,1,10,5
770,1,11,2
770,1,13,1
770,1,15,1
770,2,0,1
770,2,1,1
770,2,2,1
770,2,3,3
770,2,4,2
770,2,5,2
770,2,6,1
770,2,7,2
770,2,9,3
770,2,11,2
770,2,12,1
770,2,13,2
770,2,14,3
770,2,17,3
770,3,1,1
770,3,2,1
770,3,5,1
770,3,6,3
770,3,7,1
770,3,11,2
770,3,12,1
770,3,13,1
770,3,14,3
770,3,15,2
770,4,4,1
770,4,5,5
770,4,6,6
770,4,7,3
770,4,9,1
770,4,10,1
770,4,12,2
770,4,13,2
770,5,3,1
770,5,4,4
770,5,5,1
770,5,6,9
770,5,7,1
770,5,9,3
770,5,11,2
770,5,12,2
770,5,13,6
770,5,14,2
770,5,15,3
770,5,17,3
770,6,2,2
770,6,3,3
770,6,4,3
770,6,5,3
770,6,6,8
770,6,7,3
770,6,8,4
770,6,10,2
770,6,11,2
770,6,12,4
770,6,13,4
770,6,14,1
770,6,15,2
770,7,2,2
770,7,3,2
770,7,4,1
770,7,5,9
770,7,6,11
770,7,7,4
770,7,8,3
770,7,9,1
770,7,10,1
770,7,11,1
770,7,12,4
770,7,13,2
770,7,14,3
770,7,15,3
770,8,0,2
770,8,1,2
770,8,2,1
770,8,3,4
770,8,4,4
770,8,5,6
770,8,6,10
770,8,7,7
770,8,8,6
770,8,9,2
770,8,11,2
770,8,12,2
770,8,13,3
770,8,14,4
770,8,15,3
770,8,19,1
770,9,1,4
770,9,2,2
770,9,3,3
770,9,4,2
770,9,5,9
770,9,6,10
770,9,7,8
770,9,8,4
770,9,11,2
770,9,12,3
770,9,13,1
770,9,14,1
770,9,16,1
770,10,2,1
770,10,3,1
770,10,4,5
770,10,5,9
770,10,6,14
770,10,7,11
770,10,8,7
770,10,9,1
770,10,10,2
770,10,11,2
770,10,12,1
770,10,13,1
770,10,14,4
770,10,15,1
770,10,17,1
770,10,18,1
770,11,0,1
770,11,1,3
770,11,2,1
770,11,3,2
770,11,4,4
770,11,5,10
770,11,6,11
770,11,7,14
770,11,8,3
770,11,9,2
770,11,11,3
770,11,12,2
770,11,13,2
770,11,14,2
770,11,16,3
770,12,2,1
770,12,3,1
770,12,4,1
770,12,5,5
770,12,6,6
770,12,7,3
770,12,8,2
770,12,9,1
770,12,10,1
770,12,13,1
770,12,14,4
770,13,0,1
770,13,6,1
770,13,9,2
770,13,13,2
770,13,15,1
770,14,11,1
770,14,12,1
770,15,4,1
770,17,11,1
770,18,7,1
770,18,9,3
770,18,10,3
770,18,12,1
770,19,10,1
770,19,13,1
1749,0,0,1
1749,0,1,1
1749,0,3,3
1749,0,4,2
1749,1,3,1
1749,1,5,1
1749,1,11,1
1749,1,13,2
1749,1,18,2
1749,2,9,1
1749,2,12,2
1749,2,18,1
1749,3,5,1
1749,3,10,2
1749,3,18,1
1749,3,19,1
1749,4,1,1
1749,4,7,3
1749,4,11,1
1749,4,12,2
1749,4,13,1
1749,4,15,1
1749,4,18,4
1749,5,0,2
1749,5,1,1
1749,5,5,3
1749,5,6,3
1749,5,8,2
1749,5,11,1
1749,5,12,1
1749,5,14,1
1749,5,16,3
1749,6,0,5
1749,6,1,1
1749,6,2,2
1749,6,3,2
1749,6,6,1
1749,6,14,1
1749,6,17,2
1749,6,18,2
1749,7,0,1
1749,7,1,4
1749,7,3,4
1749,7,4,1
1749,7,5,1
1749,7,12,2
1749,7,14,1
1749,7,15,1
1749,7,16,3
1749,7,17,1
1749,7,18,1
1749,8,0,1
1749,8,1,2
1749,8,2,3
1749,8,3,1
1749,8,4,2
1749,8,5,1
1749,8,6,2
1749,8,8,2
1749,8,10,3
1749,8,12,2
1749,8,14,3
1749,8,15,3
1749,8,16,2
1749,8,17,2
1749,9,0,1
1749,9,1,1
1749,9,2,3
1749,9,3,3
1749,9,4,2
1749,9,5,5
1749,9,6,3
1749,9,7,1
1749,9,8,2
1749,9,12,1
1749,9,14,1
1749,9,17,2
1749,10,1,1
1749,10,2,2
1749,10,6,1
1749,10,7,1
1749,10,10,1
1749,10,12,1
1749,10,13,2
1749,10,14,2
1749,10,18,1
1749,11,0,2
1749,11,1,8
1749,11,2,3
1749,11,3,4
1749,11,4,7
1749,11,5,1
1749,11,6,5
