PlayerId,X,Y,GMY,GMZ,Result,xGOT,Minute,Share
930267,18.4,64.0,52.8,1.3,save,0.076,51,1.0
930267,19.0,70.4,47.3,24.7,save,0.11,39,1.0
930267,4.1,42.7,50.9,18.4,goal,0.206,84,1.0
930267,9.5,49.7,52.2,3.8,save,0.661,18,1.0
930267,15.3,52.8,54.0,19.0,goal,0.802,1,1.0
930267,13.0,46.7,50.9,1.3,save,0.162,90,1.0
930267,18.1,33.1,53.3,5.7,save,0.102,76,1.0
930267,5.3,73.3,51.6,19.0,save,0.0,71,1.0
930267,26.1,49.4,52.1,22.8,goal,0.143,67,1.0
930267,8.5,31.3,49.8,4.4,save,0.232,90,1.0
930267,2.7,69.3,46.4,15.8,save,0.081,74,1.0
930267,14.3,35.1,47.8,4.4,save,0.142,74,1.0
930267,8.7,41.8,51.6,3.8,save,0.44,59,1.0
930267,11.0,42.5,52.0,17.7,save,0.12,56,1.0
930267,10.9,50.1,46.9,1.9,goal,0.788,14,1.0
930267,29.4,51.9,52.2,17.1,save,0.036,76,1.0
930267,25.6,34.2,53.6,27.8,goal,0.386,57,1.0
930267,19.4,31.3,47.9,31.0,save,0.094,45,1.0
930267,10.9,60.2,51.7,4.4,save,0.399,16,1.0
930267,11.5,50.0,54.0,3.2,goal,0.904,83,1.0
930267,15.5,61.1,52.7,4.4,save,0.218,42,1.0
930267,17.8,37.8,52.6,4.4,save,0.068,56,1.0
930267,19.1,50.5,49.5,25.9,save,0.03,22,1.0
930267,18.1,28.9,50.2,2.5,save,0.026,12,1.0
930267,10.7,58.5,45.8,20.3,goal,0.335,8,1.0
930267,9.2,29.3,54.2,7.0,save,0.226,2,1.0
930267,16.1,70.1,54.1,14.6,save,0.223,2,1.0
930267,18.5,60.7,53.3,24.1,save,0.548,90,1.0
930267,11.2,35.6,53.9,0.6,goal,0.527,47,1.0
930267,10.2,60.1,50.3,4.4,save,0.247,45,1.0
930267,22.9,34.8,49.5,24.1,save,0.139,33,1.0
930267,28.4,43.6,52.7,12.0,save,0.04,78,1.0
930267,17.9,67.9,53.0,7.0,save,0.119,68,1.0
930267,24.6,52.6,53.0,24.7,save,0.205,64,1.0
930267,21.3,40.3,46.1,19.6,save,0.541,38,1.0
930267,18.9,51.6,53.6,13.9,goal,0.745,31,1.0
930267,12.9,50.1,54.0,14.6,goal,0.826,23,1.0
930267,8.0,56.9,47.1,22.2,goal,0.621,12,1.0
930267,21.9,51.1,48.3,8.2,save,0.062,10,1.0
930267,19.4,68.5,46.4,3.2,save,0.071,9,1.0
930267,10.8,58.9,50.3,17.1,save,0.069,31,1.0
930267,2.6,46.6,53.7,4.4,goal,0.993,27,1.0
930267,6.3,51.4,49.0,12.0,goal,0.813,21,1.0
930267,3.6,53.2,48.4,3.2,goal,0.994,16,1.0
930267,14.6,41.9,47.0,1.3,goal,0.413,4,1.0
930267,12.4,54.8,45.9,1.3,goal,0.913,55,1.0
930267,21.5,50.5,50.6,3.2,save,0.021,41,1.0
930267,9.7,68.3,53.6,25.9,goal,0.705,30,1.0
930267,8.2,54.4,53.8,13.9,goal,0.861,28,1.0
930267,12.0,75.2,49.0,3.8,save,0.019,11,1.0
930267,8.2,48.1,45.8,8.2,goal,0.868,6,1.0
930267,9.5,42.4,53.8,2.5,save,0.801,90,1.0
930267,12.5,68.5,53.9,5.1,goal,0.703,45,1.0
930267,24.0,49.0,54.4,25.9,goal,0.623,20,1.0
930267,11.5,50.0,48.1,1.9,goal,0.842,90,1.0
930267,9.8,38.1,47.2,1.3,goal,0.394,78,1.0
930267,7.9,49.3,49.6,17.7,goal,0.503,75,1.0
930267,11.6,42.3,53.1,4.4,save,0.513,71,1.0
930267,1.3,50.6,51.0,19.6,goal,0.99,58,1.0
930267,26.3,43.8,52.4,26.6,save,0.089,58,1.0
930267,15.7,36.2,50.3,27.8,save,0.037,50,1.0
930267,9.6,37.8,54.2,3.8,save,0.283,46,1.0
930267,20.9,64.8,48.9,26.6,save,0.04,37,1.0
930267,7.0,37.0,53.6,3.2,save,0.414,28,1.0
930267,16.2,46.1,50.8,3.8,save,0.03,21,1.0
930267,27.1,32.1,51.2,26.6,save,0.035,19,1.0
930267,19.4,47.0,51.9,3.2,save,0.044,14,1.0
930267,2.4,41.5,52.3,15.2,save,0.325,11,1.0
930267,4.8,40.2,49.7,3.8,save,0.221,90,1.0
930267,14.9,61.1,47.3,3.8,goal,0.219,63,1.0
930267,5.1,52.6,53.2,9.5,goal,0.946,45,1.0
930267,24.7,64.4,52.6,3.8,save,0.046,22,1.0
930267,19.7,64.3,50.0,11.4,save,0.012,90,1.0
930267,11.1,59.1,53.4,3.2,goal,0.19,85,1.0
930267,24.0,43.7,47.2,3.8,save,0.061,81,1.0
930267,4.2,46.8,49.5,13.9,save,0.344,53,1.0
930267,21.2,31.1,48.1,30.4,save,0.098,52,1.0
930267,11.5,50.0,47.7,13.3,save,0.587,45,1.0
930267,8.7,42.6,51.9,3.8,save,0.216,34,1.0
930267,6.4,30.6,53.2,2.5,save,0.333,34,1.0
930267,12.0,47.4,50.0,21.5,save,0.009,22,1.0
930267,27.2,43.8,47.5,5.1,save,0.04,21,1.0
930267,7.3,68.4,46.1,23.4,save,0.281,3,1.0
930267,2.7,66.0,45.6,17.7,save,0.198,90,1.0
930267,8.2,45.2,53.5,22.2,save,0.721,89,1.0
930267,2.9,52.1,51.8,1.9,goal,0.992,68,1.0
930267,7.5,48.8,48.2,11.4,save,0.457,62,1.0
930267,14.8,57.9,54.6,33.5,save,0.208,53,1.0
930267,22.6,36.3,49.2,21.5,save,0.016,90,1.0
930267,8.5,49.4,49.7,19.6,save,0.027,62,1.0
930267,5.0,54.5,48.4,7.0,save,0.277,54,1.0
930267,14.8,36.8,48.1,17.7,save,0.076,45,1.0
930267,8.4,52.2,48.1,8.2,save,0.109,45,1.0
930267,9.2,44.5,51.0,34.2,save,0.076,27,1.0
930267,10.4,45.2,54.2,7.0,save,0.783,6,1.0
930267,23.5,69.4,45.8,6.3,save,0.119,90,1.0
930267,11.4,52.5,51.1,22.8,save,0.051,86,1.0
930267,30.2,76.9,51.1,15.2,save,0.016,43,1.0
930267,29.7,69.1,50.5,17.1,save,0.009,28,1.0
930267,13.5,55.4,52.3,3.2,goal,0.378,4,1.0
930267,8.6,47.9,46.1,13.3,save,0.747,73,1.0
930267,7.4,53.4,46.9,12.7,goal,0.525,68,1.0
930267,4.6,59.1,53.2,6.3,save,0.733,67,1.0
930267,23.8,38.9,46.9,1.3,save,0.069,49,1.0
930267,1.1,52.0,47.1,25.9,goal,0.989,35,1.0
930267,10.8,42.7,49.8,29.1,save,0.01,10,1.0
930267,19.0,38.7,51.5,20.3,goal,0.144,23,1.0
930267,7.3,67.1,51.9,23.4,goal,0.32,80,1.0
930267,29.6,27.8,53.2,5.1,save,0.036,50,1.0
930267,21.7,82.2,51.2,30.4,save,0.175,27,1.0
294377,9.4,47.1,49.3,7.6,save,0.033,63,0.97
294377,4.6,50.5,51.0,10.8,save,0.474,35,0.97
294377,6.6,55.3,48.6,17.1,save,0.095,23,0.97
294377,11.0,64.6,48.7,2.5,save,0.081,19,0.97
294377,4.6,51.1,50.2,8.2,save,0.555,5,0.97
294377,8.2,66.2,49.0,18.4,save,0.127,71,0.97
294377,7.8,56.4,48.4,23.4,save,0.344,67,0.97
294377,26.8,53.4,53.5,3.8,save,0.154,57,0.97
294377,24.8,66.7,51.9,7.0,save,0.046,41,0.97
294377,3.6,64.6,46.8,9.5,save,0.242,40,0.97
294377,22.2,66.2,50.8,25.3,save,0.028,36,0.97
294377,21.9,42.5,48.3,2.5,save,0.035,81,0.97
294377,19.9,70.2,49.6,7.6,save,0.013,67,0.97
294377,11.5,50.0,46.0,1.3,goal,0.891,56,0.97
294377,18.7,52.1,46.1,13.3,save,0.509,31,0.97
294377,25.3,51.7,51.2,32.9,save,0.071,15,0.97
294377,8.0,54.2,46.1,8.9,save,0.632,86,0.97
294377,7.6,40.7,50.6,13.9,save,0.018,67,0.97
294377,27.8,63.0,47.2,13.3,save,0.06,45,0.97
294377,4.8,54.3,46.1,3.2,goal,0.966,71,0.97
294377,15.0,48.2,54.2,3.2,goal,0.334,39,0.97
294377,9.2,56.1,51.6,7.0,goal,0.371,33,0.97
294377,5.4,34.0,51.3,19.6,save,0.122,19,0.97
294377,11.1,39.9,52.5,27.8,goal,0.527,2,0.97
294377,20.7,64.2,49.0,9.5,save,0.016,90,0.97
294377,8.9,47.2,53.5,14.6,goal,0.559,64,0.97
294377,25.5,69.0,53.9,14.6,save,0.232,60,0.97
294377,19.6,67.1,50.2,12.0,save,0.012,54,0.97
294377,18.7,68.2,52.9,25.3,save,0.158,31,0.97
294377,11.5,50.0,48.1,34.8,goal,0.987,87,0.97
294377,2.5,53.9,48.9,5.7,save,0.433,76,0.97
294377,11.0,63.6,49.7,26.6,save,0.337,76,0.97
294377,8.8,58.1,50.1,5.7,save,0.183,58,0.97
294377,8.0,49.7,46.1,1.9,save,0.783,45,0.97
294377,28.1,46.7,50.3,26.6,save,0.022,18,0.97
294377,26.2,55.2,47.4,6.3,save,0.089,11,0.97
294377,25.7,57.7,51.6,6.3,goal,0.036,90,0.97
294377,9.4,31.1,51.9,13.3,save,0.045,90,0.97
294377,11.5,54.0,47.7,28.5,save,0.102,90,0.97
294377,6.7,49.5,50.4,24.7,save,0.419,73,0.97
294377,28.4,70.5,51.6,8.9,save,0.034,68,0.97
294377,28.1,42.7,53.9,13.3,save,0.201,34,0.97
294377,16.4,15.8,49.7,34.8,save,0.015,32,0.97
294377,19.9,48.2,50.0,10.1,save,0.02,16,0.97
294377,19.2,45.8,51.7,34.8,save,0.184,81,0.97
294377,11.5,50.0,53.6,0.6,goal,0.863,67,0.97
294377,9.6,40.3,47.8,16.5,goal,0.267,49,0.97
294377,15.2,46.4,50.6,1.9,save,0.061,41,0.97
294377,25.7,52.4,51.3,7.0,save,0.027,37,0.97
294377,8.6,50.2,54.1,6.3,goal,0.895,71,0.97
294377,18.7,49.9,54.0,22.2,goal,0.643,55,0.97
294377,6.9,60.7,53.8,19.0,save,0.0,49,0.97
294377,14.4,26.9,53.0,2.5,save,0.043,27,0.97
294377,6.3,44.4,51.3,3.2,save,0.554,86,0.97
294377,8.3,44.6,51.9,13.3,goal,0.431,77,0.97
294377,11.5,50.0,53.0,3.8,goal,0.717,21,0.97
294377,5.2,56.4,49.0,19.6,save,0.291,14,0.97
294377,3.4,47.9,50.3,20.3,goal,0.505,11,0.97
294377,4.6,57.9,51.6,14.6,save,0.346,70,0.97
294377,14.5,44.2,51.9,1.9,save,0.446,58,0.97
294377,20.3,37.6,51.5,0.6,save,0.05,32,0.97
294377,22.5,38.9,54.3,2.5,save,0.306,32,0.97
294377,8.2,43.2,50.3,16.5,save,0.019,25,0.97
294377,7.9,70.3,49.4,15.2,save,0.08,90,0.97
294377,7.9,45.6,48.6,19.0,save,0.0,75,0.97
294377,27.4,31.5,48.7,20.9,save,0.027,42,0.97
294377,12.0,52.1,49.6,15.2,save,0.166,32,0.97
294377,7.0,53.0,47.4,29.1,goal,0.713,15,0.97
294377,6.7,30.8,49.3,1.9,save,0.131,10,0.97
294377,11.5,50.0,54.0,1.3,goal,0.891,69,0.97
294377,11.3,61.5,45.5,4.4,save,0.591,57,0.97
294377,12.8,74.3,52.9,28.5,save,0.458,52,0.97
294377,14.4,28.0,48.8,2.5,save,0.036,45,0.97
294377,2.7,56.3,49.0,6.3,save,0.211,41,0.97
294377,11.4,41.7,45.7,6.3,goal,0.543,87,0.97
294377,15.3,72.6,45.6,0.6,save,0.207,54,0.97
294377,22.1,41.1,53.3,4.4,save,0.253,51,0.97
294377,4.5,47.6,50.0,1.9,goal,0.417,32,0.97
294377,4.3,66.8,49.7,1.9,goal,0.988,14,0.97
294377,20.3,65.7,46.9,5.7,goal,0.465,90,0.97
294377,13.8,72.4,49.7,1.9,save,0.023,86,0.97
294377,19.3,11.9,52.4,12.7,save,0.047,79,0.97
294377,12.3,59.7,49.9,24.7,save,0.025,62,0.97
294377,20.7,33.9,50.5,9.5,save,0.01,38,0.97
294377,8.2,29.9,50.6,3.8,save,0.056,30,0.97
294377,17.9,38.7,49.0,13.9,save,0.036,24,0.97
294377,2.3,48.4,49.9,7.6,goal,0.755,90,0.97
294377,8.0,69.9,48.4,4.4,save,0.222,85,0.97
294377,8.7,72.1,47.2,8.9,save,0.158,51,0.97
294377,11.5,50.0,47.5,1.3,goal,0.791,81,0.97
294377,18.0,65.3,47.2,3.2,save,0.037,61,0.97
294377,10.7,32.3,47.3,7.6,goal,0.169,74,0.97
294377,7.9,51.9,49.9,10.1,save,0.235,64,0.97
294377,6.1,68.4,46.5,3.8,save,0.145,46,0.97
294377,16.9,29.9,48.4,24.7,save,0.06,42,0.97
294377,10.0,51.4,53.9,6.3,goal,0.596,31,0.97
294377,22.8,57.3,46.4,12.7,save,0.103,15,0.97
294377,8.1,44.5,52.2,8.2,save,0.273,9,0.97
294377,8.1,52.3,50.8,12.0,save,0.21,7,0.97
294377,2.3,44.7,52.4,6.3,save,0.355,90,0.97
294377,5.1,46.8,50.6,15.8,goal,0.785,55,0.97
294377,2.2,70.5,50.0,0.6,save,0.055,36,0.97
294377,7.7,51.7,51.6,5.1,save,0.504,28,0.97
294377,9.9,49.4,51.0,4.4,save,0.451,13,0.97
294377,36.5,36.6,53.8,16.5,save,0.089,72,0.97
294377,38.9,81.6,46.8,29.7,save,0.231,67,0.97
294377,11.7,58.3,49.7,15.2,goal,0.194,19,0.97
294377,13.6,32.6,51.3,5.7,save,0.271,90,0.97
294377,10.5,41.7,51.1,4.4,goal,0.856,72,0.97
294377,8.4,53.4,51.0,22.2,save,0.161,58,0.97
294377,22.6,58.4,46.1,8.9,save,0.353,43,0.97
294377,25.1,67.3,52.5,2.5,save,0.05,40,0.97
294377,4.0,47.0,52.3,1.9,goal,0.982,68,0.97
294377,13.0,52.1,49.5,7.0,save,0.131,39,0.97
294377,7.4,53.6,46.3,17.1,goal,0.735,1,0.97
294377,14.8,33.3,48.0,5.7,save,0.061,90,0.97
294377,3.6,38.3,49.0,31.0,save,0.2,81,0.97
294377,26.6,44.4,46.5,24.7,save,0.278,77,0.97
294377,6.9,54.0,49.4,6.3,goal,0.869,69,0.97
294377,15.4,50.7,51.5,20.9,save,0.295,68,0.97
294377,13.0,47.2,47.9,3.8,save,0.374,65,0.97
294377,4.0,43.6,50.9,2.5,goal,0.995,61,0.97
294377,14.4,48.2,46.4,15.2,goal,0.629,42,0.97
294377,9.8,36.0,53.2,15.8,goal,0.166,34,0.97
294377,27.4,48.1,53.8,8.2,save,0.138,14,0.97
294377,12.8,70.1,48.9,3.8,save,0.016,7,0.97
294377,11.5,50.0,54.1,5.7,goal,0.871,90,0.97
294377,7.9,59.7,51.6,7.6,save,0.38,76,0.97
294377,20.7,42.3,46.7,4.4,save,0.063,73,0.97
294377,3.8,49.0,50.1,24.1,goal,0.645,67,0.97
294377,12.7,66.5,46.4,3.2,save,0.185,49,0.97
294377,16.2,32.2,45.9,15.2,save,0.369,48,0.97
294377,31.2,30.6,50.1,27.8,save,0.009,40,0.97
294377,4.2,64.6,48.4,10.1,save,0.159,90,0.97
294377,2.5,52.0,50.0,32.9,goal,0.813,73,0.97
294377,13.7,49.7,46.8,2.5,save,0.142,73,0.97
294377,2.7,30.6,48.4,3.8,save,0.06,69,0.97
294377,12.8,57.4,53.3,1.9,save,0.664,25,0.97
294377,4.8,49.7,49.8,19.0,save,0.0,24,0.97
294377,8.2,52.8,53.9,4.4,goal,0.948,7,0.97
294377,26.6,66.5,49.0,16.5,save,0.015,64,0.97
294377,12.9,68.4,51.6,16.5,save,0.099,61,0.97
294377,14.1,69.1,51.1,27.2,save,0.063,58,0.97
294377,3.8,41.1,51.3,15.2,save,0.112,51,0.97
294377,14.7,61.8,53.0,6.3,save,0.321,50,0.97
294377,8.3,50.5,51.3,13.9,save,0.324,48,0.97
294377,19.8,31.9,49.0,1.9,save,0.02,46,0.97
294377,2.6,53.8,50.2,8.9,save,0.335,32,0.97
294377,28.5,50.7,50.1,12.0,save,0.009,26,0.97
294377,16.3,71.5,50.2,12.7,save,0.009,90,0.97
294377,10.7,30.3,46.6,19.0,save,0.0,90,0.97
294377,22.6,41.1,53.6,2.5,save,0.149,67,0.97
294377,22.1,46.9,54.4,4.4,save,0.449,22,0.97
294377,10.1,53.0,46.0,15.2,save,0.392,86,0.97
294377,11.7,38.3,50.7,5.1,save,0.077,72,0.97
294377,24.1,51.6,48.7,12.7,save,0.025,60,0.97
294377,1.9,58.1,47.1,13.3,goal,0.572,41,0.97
294377,11.2,49.3,50.6,1.9,save,0.105,20,0.97
294377,13.5,39.5,51.6,3.2,save,0.117,11,0.97
294377,4.7,55.1,49.3,4.4,save,0.174,59,0.97
294377,6.3,55.8,48.8,8.9,save,0.076,47,0.97
294377,25.9,62.8,50.0,5.7,save,0.01,45,0.97
294377,20.2,60.3,46.4,30.4,goal,0.5,89,0.97
294377,10.1,66.1,48.1,12.7,save,0.191,66,0.97
294377,22.0,29.8,53.9,4.4,goal,0.057,53,0.97
294377,8.6,51.5,46.7,7.0,save,0.473,53,0.97
294377,12.1,55.5,49.0,36.1,save,0.096,45,0.97
294377,13.9,50.1,47.7,7.0,save,0.091,44,0.97
294377,25.3,55.6,54.5,15.8,save,0.355,54,0.97
294377,5.2,37.9,51.5,18.4,save,0.143,50,0.97
294377,5.0,52.6,52.6,17.1,goal,0.925,21,0.97
294377,3.8,48.7,46.9,5.1,goal,0.978,90,0.97
294377,14.9,65.8,47.4,33.5,goal,0.525,56,0.97
294377,7.6,41.9,46.7,3.8,goal,0.902,53,0.97
294377,4.1,41.7,54.3,10.1,goal,0.772,34,0.97
294377,15.5,61.9,51.7,27.2,save,0.254,22,0.97
294377,26.8,44.6,49.2,0.6,goal,,90,0.97
294377,17.9,34.2,50.4,20.9,save,0.046,76,0.97
294377,2.8,33.9,53.2,3.8,save,0.11,58,0.97
294377,7.0,48.3,53.3,3.2,goal,0.986,29,0.97
294377,4.6,49.7,50.7,17.1,save,0.329,11,0.97
294377,23.9,49.0,46.1,12.7,goal,0.399,90,0.97
294377,18.9,62.1,45.9,12.0,goal,0.248,66,0.97
294377,9.8,56.1,51.6,15.8,save,0.354,61,0.97
294377,9.2,22.9,52.2,25.3,goal,0.092,50,0.97
294377,10.2,50.4,48.7,11.4,save,0.058,45,0.97
294377,15.9,67.2,47.6,4.4,save,0.119,43,0.97
294377,9.4,67.0,51.2,0.6,save,0.159,70,0.97
294377,3.5,40.0,50.3,2.5,save,0.201,50,0.97
294377,3.9,57.9,52.1,15.8,goal,0.723,22,0.97
294377,5.0,42.2,50.9,15.2,save,0.458,16,0.97
294377,29.6,60.7,46.9,18.4,save,0.057,22,0.97
70988,13.4,60.3,49.6,13.3,save,0.194,69,0.79
70988,12.9,69.3,53.9,2.5,goal,0.659,11,0.79
70988,11.1,56.6,53.4,1.3,save,0.668,38,0.79
70988,12.1,39.2,47.7,4.4,save,0.355,9,0.79
70988,14.2,55.5,51.9,2.5,save,0.245,90,0.79
70988,10.8,28.6,52.7,20.3,save,0.036,90,0.79
70988,3.1,48.5,51.0,2.5,save,0.402,90,0.79
70988,3.7,47.2,50.9,3.2,save,0.765,90,0.79
70988,20.4,30.5,53.2,2.5,save,0.044,47,0.79
70988,16.3,37.8,46.8,0.6,save,0.256,2,0.79
70988,16.4,53.6,51.9,8.9,save,0.18,87,0.79
70988,14.9,60.2,50.0,3.8,save,0.055,79,0.79
70988,8.9,57.1,51.9,4.4,goal,0.453,76,0.79
70988,3.0,50.7,47.4,24.1,goal,0.916,69,0.79
70988,6.6,34.0,47.2,19.0,save,0.0,69,0.79
70988,25.7,28.9,52.3,7.6,save,0.035,42,0.79
70988,7.7,53.6,52.4,17.7,save,0.324,7,0.79
70988,8.6,73.4,51.6,22.2,save,0.061,79,0.79
70988,22.6,52.7,46.8,3.8,save,0.174,73,0.79
70988,8.0,48.8,52.0,8.9,goal,0.589,45,0.79
70988,13.9,37.6,46.9,3.2,goal,0.539,34,0.79
70988,12.1,69.4,53.8,7.6,goal,0.332,32,0.79
70988,18.5,67.7,52.3,5.7,save,0.047,24,0.79
70988,3.9,49.0,53.2,13.9,goal,0.984,19,0.79
70988,27.4,37.8,52.9,31.6,save,0.28,19,0.79
70988,25.4,53.0,45.9,21.5,save,0.204,17,0.79
70988,7.3,50.2,50.6,29.1,goal,0.542,90,0.79
70988,7.2,46.9,47.7,19.0,goal,0.315,15,0.79
70988,7.0,46.0,51.8,34.8,save,0.435,80,0.79
70988,24.1,62.6,51.1,27.2,save,0.066,68,0.79
70988,11.9,46.2,52.6,12.0,save,0.097,64,0.79
70988,11.9,51.9,49.7,13.3,save,0.029,57,0.79
70988,21.8,49.7,48.6,5.1,save,0.031,51,0.79
70988,24.7,45.2,49.3,10.8,save,0.025,14,0.79
70988,14.6,26.1,50.3,2.5,save,0.027,59,0.79
70988,8.8,44.8,51.3,24.7,save,0.138,90,0.79
70988,13.9,47.2,51.4,1.9,save,0.095,80,0.79
70988,24.1,29.3,52.5,30.4,save,0.1,74,0.79
70988,19.1,42.1,49.0,6.3,goal,0.033,45,0.79
70988,22.8,46.8,52.9,5.7,save,0.092,32,0.79
70988,9.5,74.3,50.0,7.6,save,0.022,27,0.79
70988,11.4,65.2,47.4,20.3,save,0.04,89,0.79
70988,13.1,47.1,52.9,35.4,save,0.201,66,0.79
70988,19.5,25.4,49.2,17.7,save,0.022,59,0.79
70988,15.4,43.0,50.3,1.9,save,0.028,58,0.79
70988,10.7,68.3,52.4,14.6,save,0.121,45,0.79
70988,19.5,31.9,52.7,1.9,save,0.059,24,0.79
70988,28.2,54.2,47.7,22.2,save,0.045,18,0.79
70988,3.6,48.8,50.2,10.1,goal,0.416,7,0.79
70988,18.2,49.7,53.6,2.5,save,0.393,7,0.79
70988,13.3,47.4,52.7,1.9,save,0.208,5,0.79
70988,15.1,35.8,54.3,0.6,save,0.359,90,0.79
70988,18.5,69.2,52.3,26.6,save,0.096,84,0.79
70988,6.1,46.6,50.1,1.9,goal,0.674,41,0.79
70988,2.4,47.0,53.8,4.4,goal,0.986,34,0.79
70988,8.8,48.1,50.3,8.9,save,0.028,90,0.79
70988,11.5,50.0,53.1,10.1,goal,0.616,58,0.79
70988,6.6,51.7,51.7,5.7,save,0.609,55,0.79
