PlayerId,BX,BY,C
273,0,6,1
273,0,17,1
273,0,18,1
273,1,7,1
273,1,9,1
273,1,10,1
273,1,13,1
273,1,15,1
273,1,18,1
273,2,3,4
273,2,4,2
273,2,5,7
273,2,7,1
273,2,9,4
273,2,11,1
273,2,12,4
273,2,14,2
273,2,18,1
273,2,19,1
273,3,0,1
273,3,2,1
273,3,4,1
273,3,6,1
273,3,7,1
273,3,9,2
273,3,12,1
273,3,14,2
273,3,16,1
273,3,19,2
273,4,1,1
273,4,2,2
273,4,3,1
273,4,5,1
273,4,6,1
273,4,7,1
273,4,8,4
273,4,9,4
273,4,10,4
273,4,11,3
273,4,12,2
273,4,13,3
273,4,14,2
273,4,15,1
273,4,16,1
273,4,17,1
273,5,0,2
273,5,1,1
273,5,2,1
273,5,3,1
273,5,5,1
273,5,6,2
273,5,7,3
273,5,8,3
273,5,9,4
273,5,10,8
273,5,11,4
273,5,12,4
273,5,13,8
273,5,14,2
273,5,15,3
273,5,16,1
273,5,18,2
273,5,19,2
273,6,0,2
273,6,1,2
273,6,2,5
273,6,3,2
273,6,4,3
273,6,5,4
273,6,6,4
273,6,7,1
273,6,8,3
273,6,9,3
273,6,10,1
273,6,11,7
273,6,12,10
273,6,13,6
273,6,14,2
273,6,15,3
273,6,16,5
273,6,18,2
273,6,19,2
273,7,0,2
273,7,1,3
273,7,2,8
273,7,3,1
273,7,4,4
273,7,5,6
273,7,6,6
273,7,7,3
273,7,8,5
273,7,9,8
273,7,10,5
273,7,11,3
273,7,12,6
273,7,13,9
273,7,14,8
273,7,15,2
273,7,16,2
273,7,17,4
273,7,18,3
273,7,19,4
273,8,0,4
273,8,1,7
273,8,2,2
273,8,3,5
273,8,4,5
273,8,5,2
273,8,6,4
273,8,7,5
273,8,8,2
273,8,9,2
273,8,11,2
273,8,12,4
273,8,13,4
273,8,14,6
273,8,15,9
273,8,16,7
273,8,17,7
273,8,18,2
273,8,19,5
273,9,0,5
273,9,1,7
273,9,2,5
273,9,3,3
273,9,4,7
273,9,5,1
273,9,6,4
273,9,7,4
273,9,8,5
273,9,9,8
273,9,10,6
273,9,11,7
273,9,12,3
273,9,13,8
273,9,14,2
273,9,15,1
273,9,16,4
273,9,17,6
273,9,19,3
273,10,0,2
273,10,1,6
273,10,2,8
273,10,3,7
273,10,4,4
273,10,5,5
273,10,6,4
273,10,7,1
273,10,8,5
273,10,9,3
273,10,10,6
273,10,11,3
273,10,12,1
273,10,13,5
273,10,14,6
273,10,15,6
273,10,16,3
273,10,17,5
273,10,18,3
273,10,19,4
273,11,0,7
273,11,1,4
273,11,2,5
273,11,3,6
273,11,4,5
273,11,5,5
273,11,6,6
273,11,7,4
273,11,8,2
273,11,9,8
273,11,10,3
273,11,12,3
273,11,13,5
273,11,14,7
273,11,15,12
273,11,16,4
273,11,17,8
273,11,18,14
273,11,19,6
273,12,0,5
273,12,1,11
273,12,2,5
273,12,3,5
273,12,4,5
273,12,5,8
273,12,6,7
273,12,7,9
273,12,8,8
273,12,9,1
273,12,10,2
273,12,11,3
273,12,12,4
273,12,13,14
273,12,14,14
273,12,15,6
273,12,16,3
273,12,17,11
273,12,18,5
273,12,19,10
273,13,0,8
273,13,1,7
273,13,2,12
273,13,3,11
273,13,4,4
273,13,5,2
273,13,6,7
273,13,7,7
273,13,8,1
273,13,9,5
273,13,10,9
273,13,11,4
273,13,12,9
273,13,13,7
273,13,14,10
273,13,15,9
273,13,16,12
273,13,17,16
273,13,18,9
273,13,19,5
273,14,0,7
273,14,1,7
273,14,2,4
273,14,3,8
273,14,4,4
273,14,5,7
273,14,6,3
273,14,7,7
273,14,8,8
273,14,9,7
273,14,10,9
273,14,11,6
273,14,12,10
273,14,13,11
273,14,14,6
273,14,15,8
273,14,16,11
273,14,17,6
273,14,18,10
273,14,19,4
273,15,0,3
273,15,1,5
273,15,2,3
273,15,3,6
273,15,4,4
273,15,5,8
273,15,6,3
273,15,7,2
273,15,8,2
273,15,9,2
273,15,10,1
273,15,11,1
273,15,12,8
273,15,13,4
273,15,14,10
273,15,15,7
273,15,16,5
273,15,17,5
273,15,18,5
273,15,19,2
273,16,0,1
273,16,1,1
273,16,2,2
273,16,3,2
273,16,6,2
273,16,7,3
273,16,8,2
273,16,9,2
273,16,10,3
273,16,12,2
273,16,13,1
273,16,15,2
273,16,16,1
273,16,17,2
273,16,18,4
273,16,19,1
273,17,0,4
273,17,1,3
273,17,2,1
273,17,3,2
273,17,6,1
273,17,7,3
273,17,8,3
273,17,9,3
273,17,10,3
273,17,11,1
273,17,12,1
273,17,13,2
273,17,14,4
273,17,15,4
273,17,16,1
273,17,17,12
273,17,18,3
273,17,19,2
273,18,0,2
273,18,3,1
273,18,4,3
273,18,5,2
273,18,6,3
273,18,7,2
273,18,8,1
273,18,9,2
273,18,10,3
273,18,11,1
273,18,13,1
273,18,14,1
273,18,15,5
273,18,16,6
273,18,18,2
273,18,19,1
273,19,0,34
273,19,1,1
273,19,5,1
273,19,12,1
273,19,13,1
273,19,14,1
273,19,15,1
273,19,16,2
273,19,18,1
273,19,19,20
770,0,1,2
770,0,2,2
770,0,3,3
770,0,4,2
770,0,5,4
770,0,6,3
770,0,7,4
770,0,8,4
770,0,9,2
770,0,11,1
770,0,12,1
770,0,13,4
770,0,14,3
770,0,15,1
770,0,19,1
770,1,0,1
770,1,1,3
770,1,2,2
770,1,3,3
770,1,4,1
770,1,5,5
770,1,6,6
770,1,7,3
770,1,8,10
770,1,9,10
770,1,10,11
770,1,11,4
770,1,12,3
770,1,13,4
770,1,14,5
770,1,15,1
770,1,16,1
770,1,18,1
770,2,0,3
770,2,1,1
770,2,2,2
770,2,3,8
770,2,4,3
770,2,5,5
770,2,6,2
770,2,7,8
770,2,8,10
770,2,9,10
770,2,10,2
770,2,11,5
770,2,12,4
770,2,13,3
770,2,14,5
770,2,16,4
770,2,18,2
770,3,1,1
770,3,2,1
770,3,3,3
770,3,4,1
770,3,5,3
770,3,6,7
770,3,7,5
770,3,8,4
770,3,9,8
770,3,10,9
770,3,11,6
770,3,12,2
770,3,14,1
770,3,16,2
770,3,17,2
770,3,18,1
770,4,0,2
770,4,1,5
770,4,3,2
770,4,4,8
770,4,5,12
770,4,6,10
770,4,7,15
770,4,8,12
770,4,9,9
770,4,10,2
770,4,11,2
770,4,12,6
770,4,13,5
770,4,14,6
770,4,15,1
770,4,16,2
770,5,0,3
770,5,1,5
770,5,3,4
770,5,4,9
770,5,5,10
770,5,6,13
770,5,7,15
770,5,8,20
770,5,9,12
770,5,10,21
770,5,11,13
770,5,12,5
770,5,13,7
770,5,14,6
770,5,15,3
770,5,16,3
770,5,18,1
770,6,0,1
770,6,1,3
770,6,2,4
770,6,3,10
770,6,4,5
770,6,5,13
770,6,6,25
770,6,7,23
770,6,8,22
770,6,9,30
770,6,10,16
770,6,11,17
770,6,12,12
770,6,13,8
770,6,14,4
770,6,15,3
770,6,16,1
770,6,18,2
770,6,19,3
770,7,0,1
770,7,1,3
770,7,2,9
770,7,3,3
770,7,4,5
770,7,5,18
770,7,6,31
770,7,7,29
770,7,8,20
770,7,9,21
770,7,10,12
770,7,11,12
770,7,12,17
770,7,13,5
770,7,14,3
770,7,15,3
770,7,16,3
770,7,17,1
770,8,0,2
770,8,1,3
770,8,2,3
770,8,3,6
770,8,4,6
770,8,5,15
770,8,6,24
770,8,7,22
770,8,8,20
770,8,9,28
770,8,10,17
770,8,11,8
770,8,12,10
770,8,13,5
770,8,14,4
770,8,15,2
770,8,16,2
770,8,17,3
770,9,1,2
770,9,2,3
770,9,3,3
770,9,4,3
770,9,5,9
770,9,6,15
770,9,7,13
770,9,8,36
770,9,9,22
770,9,10,17
770,9,11,16
770,9,12,3
770,9,13,5
770,9,14,2
770,9,15,1
770,9,16,1
770,9,17,4
770,9,18,3
770,9,19,3
770,10,0,4
770,10,1,7
770,10,2,4
770,10,3,1
770,10,4,5
770,10,5,12
770,10,6,22
770,10,7,11
770,10,8,28
770,10,9,23
770,10,10,18
770,10,11,17
770,10,12,5
770,10,13,3
770,10,14,1
770,10,15,1
770,10,16,2
770,10,18,3
770,10,19,2
770,11,0,2
770,11,1,3
770,11,2,2
770,11,3,2
770,11,4,3
770,11,5,7
770,11,6,12
770,11,7,17
770,11,8,9
770,11,9,11
770,11,10,9
770,11,11,5
770,11,12,5
770,11,13,5
770,11,14,7
770,11,15,1
770,11,16,1
770,11,17,2
770,12,1,1
770,12,2,4
770,12,3,2
770,12,4,1
770,12,5,4
770,12,6,8
770,12,7,10
770,12,8,14
770,12,9,2
770,12,10,6
770,12,11,8
770,12,13,1
770,13,2,1
770,13,3,4
770,13,4,4
770,13,5,3
770,13,6,4
770,13,7,8
770,13,8,2
770,13,10,3
770,13,15,1
770,14,1,1
770,14,2,1
770,14,4,1
770,14,6,1
770,14,8,1
770,14,13,1
770,15,10,2
770,16,2,1
770,16,9,1
770,16,12,1
770,17,8,3
770,17,9,2
770,17,10,3
770,17,11,1
770,18,0,1
770,18,3,1
770,18,8,1
770,18,9,4
770,18,10,4
770,18,11,7
770,18,12,1
770,19,8,3
770,19,9,1
770,19,12,1
1749,0,0,1
1749,0,3,1
1749,1,5,1
1749,1,9,1
1749,1,10,1
1749,2,0,3
1749,2,1,2
1749,2,2,2
1749,2,3,1
1749,2,6,1
1749,2,7,2
1749,2,8,1
1749,2,9,2
1749,2,15,1
1749,3,0,2
1749,3,1,6
1749,3,4,1
1749,3,5,2
1749,3,6,1
1749,3,9,1
1749,3,10,1
1749,3,12,1
1749,3,18,1
1749,4,0,2
1749,4,1,1
1749,4,2,1
1749,4,3,1
1749,4,4,3
1749,4,5,2
1749,4,11,2
1749,4,12,1
1749,4,13,2
1749,4,16,1
1749,4,17,1
1749,4,18,2
1749,5,0,3
1749,5,1,7
1749,5,2,1
1749,5,3,2
1749,5,4,1
1749,5,6,4
1749,5,7,2
1749,5,9,1
1749,5,10,1
1749,5,15,2
1749,5,16,1
1749,5,17,1
1749,5,18,1
1749,6,0,9
1749,6,1,6
1749,6,2,3
1749,6,4,2
1749,6,5,3
1749,6,6,1
1749,6,7,1
1749,6,10,1
1749,6,12,2
1749,6,15,1
1749,6,16,3
1749,6,17,2
1749,6,19,1
1749,7,0,3
1749,7,1,6
1749,7,2,4
1749,7,3,3
1749,7,4,6
1749,7,5,2
1749,7,6,1
1749,7,7,2
1749,7,9,1
1749,7,10,1
1749,7,12,1
1749,7,16,1
1749,7,17,1
1749,7,18,3
1749,7,19,5
1749,8,0,8
1749,8,1,9
1749,8,2,13
1749,8,3,10
1749,8,4,1
1749,8,5,3
1749,8,6,3
1749,8,7,1
1749,8,8,1
1749,8,13,1
1749,8,14,1
1749,8,16,1
1749,8,17,1
1749,9,0,4
1749,9,1,15
1749,9,2,2
1749,9,3,4
1749,9,5,3
1749,9,6,1
1749,9,8,3
1749,9,9,5
1749,9,10,2
1749,9,11,2
1749,9,13,2
1749,9,14,1
1749,9,18,3
1749,9,19,2
1749,10,0,9
1749,10,1,13
1749,10,2,4
1749,10,3,3
1749,10,4,2
1749,10,5,4
1749,10,6,5
1749,10,7,2
1749,10,8,2
1749,10,10,5
1749,10,11,3
1749,10,13,1
1749,10,14,1
1749,10,15,1
1749,10,16,1
1749,10,17,3
1749,10,18,2
1749,11,0,18
1749,11,1,14
1749,11,2,11
1749,11,3,8
1749,11,4,4
1749,11,5,7
1749,11,6,6
1749,11,7,1
1749,11,8,1
1749,11,9,1
1749,11,10,2
1749,11,12,3
1749,11,13,5
1749,11,14,4
1749,11,15,2
1749,11,16,1
1749,11,17,1
1749,11,18,5
