PlayerId,X,Y,GMY,GMZ,Result,xGOT,Minute,Share
824509,10.3,32.9,52.3,15.8,save,0.071,10,0.71
824509,9.0,67.0,46.6,16.5,save,0.13,83,0.71
824509,8.9,59.4,50.2,19.0,save,0.043,63,0.71
824509,10.7,40.2,52.9,22.8,save,0.206,55,0.71
824509,20.3,54.2,46.8,2.5,goal,0.215,37,0.71
824509,15.0,41.4,52.3,33.5,save,0.258,25,0.71
824509,21.2,64.1,52.2,25.3,save,0.185,23,0.71
824509,24.1,69.6,49.4,25.9,save,0.04,80,0.71
824509,8.8,66.7,46.1,3.8,save,0.444,80,0.71
824509,9.8,62.3,46.8,31.6,goal,0.273,73,0.71
824509,5.2,64.9,47.7,8.2,save,0.208,70,0.71
824509,4.8,47.7,52.3,19.6,save,0.355,31,0.71
824509,15.5,51.2,51.9,15.2,save,0.067,19,0.71
824509,11.5,50.0,52.9,12.0,goal,0.974,61,0.71
824509,15.8,61.0,46.0,7.6,goal,0.255,38,0.71
824509,24.7,50.5,50.9,13.9,save,0.028,26,0.71
824509,14.6,33.6,45.9,3.8,goal,0.8,19,0.71
824509,11.5,50.0,54.3,32.9,goal,0.998,45,0.71
824509,14.0,43.7,51.4,9.5,save,0.332,44,0.71
824509,3.5,54.1,46.4,9.5,goal,0.942,30,0.71
824509,5.7,69.3,47.9,15.8,save,0.052,26,0.71
824509,24.9,42.8,54.2,2.5,save,0.363,9,0.71
824509,24.5,59.0,51.0,10.8,save,0.028,90,0.71
824509,3.4,36.5,52.9,18.4,save,0.11,89,0.71
824509,11.1,56.2,49.3,1.9,save,0.052,87,0.71
824509,4.3,55.7,47.4,20.9,save,0.178,84,0.71
824509,19.3,54.0,48.1,7.0,save,0.068,79,0.71
824509,10.8,36.5,49.1,15.2,save,0.039,77,0.71
824509,18.8,47.6,48.3,3.2,save,0.085,73,0.71
824509,9.8,33.1,50.5,15.8,save,0.022,58,0.71
824509,20.7,71.3,49.6,5.7,save,0.021,52,0.71
824509,18.9,36.6,49.9,14.6,save,0.018,14,0.71
824509,7.7,47.1,48.1,10.1,save,0.105,65,0.71
824509,14.9,66.9,47.4,27.8,save,0.16,37,0.71
824509,11.8,51.3,46.6,10.1,goal,0.257,32,0.71
824509,14.5,44.4,45.8,24.1,goal,0.607,33,0.71
824509,10.7,53.4,46.6,12.7,save,0.185,90,0.71
824509,12.9,49.9,51.2,12.0,save,0.253,45,0.71
824509,5.5,68.3,49.6,1.9,save,0.032,43,0.71
824509,5.2,38.7,49.2,23.4,save,0.464,29,0.71
824509,20.1,46.3,47.1,32.3,save,0.336,16,0.71
824509,9.4,66.5,47.5,15.2,save,0.344,5,0.71
824509,19.2,24.6,54.0,6.3,save,0.183,62,0.71
824509,14.4,41.8,46.6,2.5,goal,0.884,45,0.71
824509,7.1,42.7,49.4,13.3,goal,0.234,7,0.71
824509,3.9,41.7,53.9,5.7,goal,0.757,80,0.71
824509,17.3,75.7,45.9,2.5,save,0.248,74,0.71
824509,9.2,55.2,47.5,2.5,goal,0.195,55,0.71
824509,12.5,70.5,52.3,0.6,save,0.213,53,0.71
824509,24.0,64.4,48.1,15.2,save,0.053,51,0.71
824509,14.0,82.1,47.3,6.3,save,0.091,28,0.71
824509,8.0,53.9,50.1,15.2,save,0.03,90,0.71
824509,5.9,46.5,52.0,17.7,save,0.239,88,0.71
824509,9.5,66.1,47.9,15.2,save,0.204,69,0.71
824509,22.4,51.8,47.1,8.9,save,0.147,69,0.71
824509,3.3,44.0,52.9,15.2,goal,0.748,68,0.71
824509,17.7,47.3,52.8,3.2,save,0.174,42,0.71
824509,7.3,44.8,50.6,11.4,save,0.027,2,0.71
824509,5.2,50.9,49.0,12.7,save,0.847,1,0.71
824509,20.9,74.7,49.2,11.4,save,0.018,87,0.71
824509,8.1,46.5,50.3,31.6,save,0.074,45,0.71
824509,5.2,58.1,49.0,19.6,goal,0.541,6,0.71
824509,14.6,27.7,53.2,12.7,save,0.1,89,0.71
824509,7.7,59.4,49.6,2.5,save,0.297,80,0.71
824509,7.0,30.9,54.2,8.2,save,0.167,70,0.71
824509,31.1,56.9,50.3,30.4,save,0.042,54,0.71
824509,11.2,69.6,52.9,1.9,save,0.768,45,0.71
824509,8.4,50.8,50.5,0.6,save,0.63,45,0.71
824509,5.0,41.9,51.8,7.6,goal,0.361,90,0.71
824509,16.6,44.2,51.4,8.2,save,0.051,90,0.71
824509,9.2,58.9,48.6,17.7,save,0.341,90,0.71
824509,4.3,42.5,45.7,15.2,goal,0.704,72,0.71
824509,13.9,29.9,53.9,15.2,save,0.179,88,0.71
824509,22.3,43.6,54.2,2.5,save,0.403,55,0.71
824509,20.8,32.0,52.9,24.7,save,0.194,22,0.71
824509,8.0,30.7,51.9,6.3,save,0.191,8,0.71
824509,11.5,50.0,50.4,1.3,save,0.912,7,0.71
824509,5.0,46.0,53.4,32.9,save,0.624,85,0.71
824509,5.2,36.0,53.3,5.7,save,0.141,78,0.71
824509,8.5,38.0,49.2,2.5,save,0.062,78,0.71
824509,13.4,33.3,48.9,7.6,save,0.149,58,0.71
824509,20.8,56.6,48.6,34.8,save,0.139,51,0.71
824509,17.5,66.0,51.9,29.7,save,0.196,48,0.71
824509,9.5,57.4,47.4,15.8,save,0.1,90,0.71
824509,18.8,58.9,49.9,3.2,save,0.022,57,0.71
824509,4.4,40.5,51.6,24.1,goal,0.091,55,0.71
824509,19.5,25.0,51.2,32.9,save,0.088,15,0.71
824509,12.5,53.5,51.8,13.9,save,0.076,90,0.71
824509,8.7,40.9,46.1,3.2,save,0.561,70,0.71
824509,9.4,69.9,51.9,27.8,save,0.211,70,0.71
824509,5.9,58.8,54.0,7.0,goal,0.563,52,0.71
824509,6.3,51.0,52.0,23.4,goal,0.588,43,0.71
824509,29.6,52.2,47.8,13.3,save,0.062,52,0.71
824509,10.3,24.1,50.1,8.2,save,0.015,34,0.71
824509,12.2,27.0,51.8,17.1,save,0.047,72,0.71
824509,10.4,44.2,53.1,25.3,save,0.311,71,0.71
824509,10.9,45.5,47.3,12.7,save,0.127,56,0.71
824509,7.9,56.4,48.4,15.2,save,0.088,40,0.71
824509,18.3,47.3,52.8,4.4,save,0.16,30,0.71
824509,17.4,20.6,53.7,3.8,save,0.195,22,0.71
824509,12.5,31.5,54.1,4.4,save,0.238,89,0.71
824509,14.1,66.4,46.9,1.3,goal,0.682,75,0.71
824509,12.2,38.3,50.5,25.3,save,0.048,47,0.71
824509,11.8,44.5,46.1,3.2,save,0.903,45,0.71
824509,19.5,47.1,52.9,5.1,save,0.167,27,0.71
824509,13.5,60.7,51.6,12.7,goal,0.06,22,0.71
824509,7.9,47.4,52.3,28.5,save,0.254,11,0.71
824509,7.9,71.3,45.9,13.9,save,0.154,53,0.71
824509,2.9,42.9,53.4,4.4,save,0.91,46,0.71
824509,9.5,35.7,53.9,3.8,save,0.604,46,0.71
824509,6.3,47.0,51.9,2.5,goal,0.578,56,0.71
824509,10.8,68.4,51.0,8.2,save,0.064,51,0.71
824509,18.1,50.0,46.8,1.3,save,0.271,41,0.71
824509,14.8,69.4,53.6,13.3,save,0.338,6,0.71
824509,10.0,54.2,50.3,19.0,save,0.026,75,0.71
824509,5.7,31.2,53.3,5.7,goal,0.117,90,0.71
824509,12.3,36.1,48.3,26.6,save,0.157,90,0.71
824509,10.2,73.5,54.3,3.8,save,0.661,66,0.71
824509,14.6,23.0,54.3,10.1,save,0.155,50,0.71
824509,7.2,37.5,51.9,1.3,save,0.443,88,0.71
824509,11.5,50.0,46.8,11.4,goal,0.982,74,0.71
824509,5.7,46.0,51.8,7.6,save,0.125,70,0.71
824509,8.2,63.5,47.1,13.3,save,0.092,57,0.71
824509,8.8,58.0,48.1,8.2,save,0.08,46,0.71
824509,18.9,46.4,52.3,7.0,save,0.107,45,0.71
824509,10.6,46.4,52.9,8.9,save,0.156,34,0.71
824509,25.7,57.9,48.9,29.1,save,0.074,31,0.71
824509,9.2,35.4,51.1,9.5,save,0.119,90,0.71
824509,17.7,60.1,53.9,0.6,goal,0.48,68,0.71
824509,12.7,39.4,53.4,0.6,save,0.594,55,0.71
824509,5.2,60.0,51.0,1.9,goal,0.69,53,0.71
824509,22.0,46.5,46.9,21.5,save,0.229,26,0.71
824509,12.4,57.5,47.1,1.9,goal,0.205,21,0.71
824509,12.9,34.0,53.2,8.2,save,0.15,11,0.71
824509,15.2,75.0,47.3,4.4,save,0.094,5,0.71
824509,11.5,50.0,51.9,2.5,goal,0.969,87,0.71
824509,9.0,72.6,48.9,15.8,save,0.037,56,0.71
48535,6.4,51.6,48.0,15.8,goal,0.149,85,0.91
48535,20.0,58.0,47.2,1.9,goal,0.163,37,0.91
48535,12.5,72.6,53.6,4.4,save,0.443,27,0.91
48535,8.5,46.0,48.1,25.9,goal,0.222,21,0.91
48535,7.6,43.5,52.0,0.6,save,0.199,5,0.91
48535,24.5,50.7,53.9,18.4,save,0.292,70,0.91
48535,21.6,37.3,48.7,25.3,save,0.084,45,0.91
48535,16.0,47.4,49.4,3.8,save,0.043,14,0.91
48535,11.6,69.3,51.6,15.8,save,0.087,14,0.91
48535,11.5,42.8,48.9,17.1,save,0.045,2,0.91
48535,19.1,57.1,53.8,2.5,save,0.386,74,0.91
48535,6.7,68.5,45.7,0.6,goal,0.314,63,0.91
48535,18.5,37.5,47.7,3.2,save,0.168,32,0.91
48535,15.4,76.1,51.3,2.5,save,0.074,22,0.91
48535,26.6,76.3,47.6,3.8,save,0.086,84,0.91
48535,14.8,56.7,50.0,13.9,goal,0.17,67,0.91
48535,20.6,50.3,47.1,27.8,goal,0.376,64,0.91
48535,7.1,45.2,47.8,10.8,goal,0.178,60,0.91
48535,27.8,47.2,48.5,7.6,save,0.047,56,0.91
48535,20.6,37.9,48.1,28.5,save,0.158,41,0.91
48535,13.2,57.2,47.4,27.8,save,0.232,23,0.91
48535,14.3,28.2,48.8,10.8,save,0.039,62,0.91
48535,22.6,48.4,50.3,16.5,save,0.018,53,0.91
48535,8.1,50.2,45.8,4.4,goal,0.926,42,0.91
48535,10.0,48.6,52.9,15.2,goal,0.39,33,0.91
48535,7.0,32.9,49.4,2.5,save,0.059,14,0.91
48535,2.5,46.5,51.8,31.6,goal,0.931,6,0.91
48535,2.0,36.9,45.7,6.3,goal,,3,0.91
48535,5.5,63.9,51.3,8.2,save,0.12,76,0.91
48535,9.6,49.8,47.1,13.3,goal,0.411,60,0.91
48535,10.9,68.7,47.4,12.0,save,0.059,56,0.91
48535,29.1,33.3,47.5,15.8,save,0.111,19,0.91
48535,3.4,56.7,49.4,8.2,goal,0.816,1,0.91
48535,3.7,60.4,46.9,11.4,save,0.091,90,0.91
48535,24.9,67.6,53.2,27.8,save,0.367,90,0.91
48535,5.5,52.2,48.4,2.5,goal,0.409,55,0.91
48535,12.0,68.5,45.5,5.1,save,0.274,53,0.91
48535,8.8,56.7,49.0,7.0,save,0.142,15,0.91
48535,9.9,65.7,48.7,7.6,save,0.043,79,0.91
48535,22.4,42.4,50.3,5.7,save,0.028,73,0.91
48535,10.5,71.0,49.7,17.7,save,0.021,58,0.91
48535,8.0,40.5,52.5,6.3,save,0.732,21,0.91
48535,13.8,57.5,45.8,10.1,goal,0.231,16,0.91
48535,14.4,48.8,51.4,5.7,save,0.253,14,0.91
48535,23.5,48.5,50.8,12.7,save,0.021,90,0.91
48535,9.0,39.8,50.1,7.0,save,0.194,68,0.91
48535,22.8,60.8,46.2,17.1,save,0.213,14,0.91
48535,13.1,56.9,47.8,22.8,goal,0.638,13,0.91
48535,24.0,27.4,50.0,28.5,save,0.031,90,0.91
48535,6.7,49.7,54.1,17.1,goal,0.51,87,0.91
48535,11.7,62.1,48.5,19.0,save,0.446,66,0.91
48535,11.5,50.0,54.1,3.2,goal,0.995,53,0.91
48535,2.4,50.2,48.4,20.9,goal,0.912,43,0.91
48535,13.1,72.1,50.0,1.9,save,0.024,41,0.91
48535,5.4,54.0,47.0,3.2,save,0.886,37,0.91
48535,7.7,55.1,45.9,1.3,save,0.388,7,0.91
48535,15.1,16.5,52.5,27.2,save,0.138,65,0.91
48535,11.5,50.0,54.2,3.8,goal,0.995,59,0.91
48535,5.3,50.4,51.2,5.1,goal,0.778,53,0.91
48535,13.1,39.4,50.8,26.6,save,0.059,46,0.91
48535,25.1,65.8,48.0,7.6,save,0.059,10,0.91
48535,8.8,66.1,48.1,8.2,save,0.059,81,0.91
48535,14.2,37.4,51.6,4.4,save,0.075,65,0.91
48535,16.0,67.1,52.3,1.3,save,0.19,61,0.91
48535,2.3,47.7,52.6,14.6,save,0.976,54,0.91
48535,21.2,62.6,48.9,24.1,save,0.054,42,0.91
48535,9.9,50.1,51.0,19.0,save,0.058,40,0.91
48535,28.0,65.8,52.6,6.3,save,0.141,32,0.91
48535,11.0,46.7,46.7,7.0,goal,0.249,23,0.91
48535,16.6,28.6,48.5,1.9,save,0.096,86,0.91
48535,16.2,27.5,48.7,6.3,save,0.054,84,0.91
48535,24.8,46.6,53.7,8.2,save,0.217,72,0.91
48535,26.2,49.5,46.4,4.4,save,0.253,43,0.91
48535,24.9,41.1,53.6,1.3,save,0.258,20,0.91
48535,7.1,70.0,47.7,3.8,save,0.075,5,0.91
48535,15.1,45.1,52.5,1.3,save,0.245,77,0.91
48535,18.5,30.6,47.8,27.8,goal,0.209,62,0.91
48535,8.9,53.0,47.1,15.2,save,0.151,61,0.91
48535,7.4,39.7,52.1,1.3,goal,0.558,50,0.91
48535,20.9,69.4,52.1,24.7,save,0.158,33,0.91
48535,5.0,49.3,45.9,18.4,goal,0.74,18,0.91
48535,26.2,37.0,53.9,22.2,save,0.305,17,0.91
48535,19.4,64.8,46.8,12.0,save,0.104,90,0.91
