PlayerId,BX,BY,C
8772,0,5,1
8772,0,6,1
8772,0,7,1
8772,0,8,2
8772,0,9,4
8772,0,10,4
8772,0,11,5
8772,0,12,1
8772,1,7,1
8772,1,8,1
8772,1,9,1
8772,1,10,3
8772,1,12,1
8772,2,2,1
8772,2,6,1
8772,2,9,3
8772,2,10,1
8772,2,13,1
8772,2,18,1
8772,3,7,1
8772,3,8,1
8772,3,9,1
8772,3,10,1
8772,5,8,1
8772,6,6,1
8959,0,0,1
8959,0,2,1
8959,0,4,1
8959,0,5,7
8959,0,6,6
8959,0,7,10
8959,0,8,24
8959,0,9,61
8959,0,10,56
8959,0,11,22
8959,0,12,7
8959,0,13,8
8959,0,14,7
8959,0,15,1
8959,1,2,1
8959,1,3,2
8959,1,4,2
8959,1,5,5
8959,1,6,6
8959,1,7,9
8959,1,8,27
8959,1,9,44
8959,1,10,55
8959,1,11,37
8959,1,12,22
8959,1,13,19
8959,1,14,4
8959,1,15,5
8959,1,16,1
8959,2,2,1
8959,2,4,2
8959,2,5,6
8959,2,6,10
8959,2,7,16
8959,2,8,36
8959,2,9,50
8959,2,10,50
8959,2,11,22
8959,2,12,21
8959,2,13,10
8959,2,14,2
8959,2,15,2
8959,2,16,1
8959,3,2,1
8959,3,5,1
8959,3,6,5
8959,3,7,4
8959,3,8,11
8959,3,9,27
8959,3,10,29
8959,3,11,12
8959,3,12,4
8959,3,13,9
8959,3,14,1
8959,3,16,3
8959,4,3,1
8959,4,4,3
8959,4,5,3
8959,4,6,6
8959,4,7,12
8959,4,8,25
8959,4,9,22
8959,4,10,29
8959,4,11,10
8959,4,12,18
8959,4,13,7
8959,4,14,9
8959,4,15,2
8959,4,19,1
8959,5,1,1
8959,5,4,2
8959,5,6,8
8959,5,7,8
8959,5,8,15
8959,5,9,22
8959,5,10,22
8959,5,11,17
8959,5,12,10
8959,5,13,6
8959,5,14,5
8959,5,15,3
8959,5,16,2
8959,6,2,1
8959,6,4,1
8959,6,6,5
8959,6,7,4
8959,6,8,6
8959,6,9,12
8959,6,10,8
8959,6,11,11
8959,6,12,3
8959,6,13,3
8959,6,14,5
8959,6,15,2
8959,6,16,1
8959,7,6,1
8959,7,7,3
8959,7,8,5
8959,7,9,5
8959,7,10,6
8959,7,12,1
8959,7,13,3
8959,8,0,1
8959,8,1,1
8959,8,5,1
8959,8,6,1
8959,8,7,2
8959,8,9,1
8959,8,10,3
8959,8,11,1
8959,8,13,4
8959,8,14,1
8959,8,16,2
8959,8,17,1
8959,9,6,1
8959,9,9,1
8959,9,10,2
8959,10,9,1
8959,11,10,1
8959,12,11,1
15004,3,16,1
15004,5,14,1
15004,6,18,2
15004,7,17,1
15004,8,12,1
15004,8,14,1
15004,8,18,1
15004,8,19,1
15004,9,17,1
15004,9,18,1
15004,10,19,1
15004,11,18,1
15004,11,19,1
15004,12,12,1
15004,12,14,1
15004,12,19,1
15004,13,18,1
15004,13,19,1
15004,14,17,1
15004,15,19,1
15004,19,13,1
15219,0,4,2
15219,0,5,6
15219,0,6,9
15219,0,7,11
15219,0,8,49
15219,0,9,108
15219,0,10,133
15219,0,11,50
15219,0,12,11
15219,0,13,5
15219,0,14,2
15219,0,17,1
15219,1,2,1
15219,1,3,1
15219,1,4,3
15219,1,5,4
15219,1,6,10
15219,1,7,18
15219,1,8,38
15219,1,9,84
15219,1,10,85
15219,1,11,26
15219,1,12,16
15219,1,13,10
15219,1,14,4
15219,1,15,1
15219,1,16,2
15219,1,17,1
15219,1,18,2
15219,2,1,2
15219,2,2,1
15219,2,5,6
15219,2,6,12
15219,2,7,34
15219,2,8,46
15219,2,9,92
15219,2,10,66
15219,2,11,30
15219,2,12,8
15219,2,13,15
15219,2,14,13
15219,2,16,2
15219,2,17,1
15219,3,4,1
15219,3,5,4
15219,3,6,5
15219,3,7,3
15219,3,8,15
15219,3,9,37
15219,3,10,37
15219,3,11,6
15219,3,12,11
15219,3,13,3
15219,3,14,2
15219,3,17,1
15219,3,18,1
15219,3,19,1
15219,4,3,1
15219,4,4,2
15219,4,5,5
15219,4,6,8
15219,4,7,3
15219,4,8,6
15219,4,9,14
15219,4,10,9
15219,4,11,5
15219,4,12,6
15219,4,13,6
15219,4,14,3
15219,4,15,3
15219,4,17,1
15219,4,19,1
15219,5,6,4
15219,5,7,2
15219,5,8,2
15219,5,9,10
15219,5,10,3
15219,5,11,5
15219,5,12,4
15219,5,13,2
15219,5,14,2
15219,5,17,1
15219,6,3,2
15219,6,6,4
15219,6,7,1
15219,6,8,1
15219,6,9,8
15219,6,10,2
15219,6,12,1
15219,6,13,2
15219,6,14,1
15219,6,15,1
15219,6,18,1
15219,7,1,2
15219,7,2,1
15219,7,7,1
15219,7,9,1
15219,7,11,1
15219,7,15,2
15219,8,10,1
15219,8,12,1
15219,12,12,2
26768,0,7,2
26768,0,8,2
26768,0,9,2
26768,0,11,1
26768,0,12,1
26768,1,7,1
26768,1,8,1
26768,1,9,1
26768,1,10,1
26768,1,11,2
26768,2,6,2
26768,2,7,1
26768,2,8,1
26768,2,10,3
26768,3,8,1
26768,3,9,1
26768,3,10,1
26768,3,11,1
26768,4,8,1
26768,4,9,2
26768,4,11,2
26768,5,8,1
26768,6,8,1
26768,6,9,1
26768,6,10,1
26768,6,11,1
26768,6,12,1
35166,0,6,1
35166,0,7,1
35166,0,13,1
35166,1,6,1
35166,1,9,5
35166,1,10,2
35166,1,11,2
35166,1,12,2
35166,2,5,1
35166,2,7,1
35166,2,8,1
35166,3,8,1
35166,3,10,2
35166,3,11,1
35166,3,17,1
35166,4,1,1
35166,4,2,1
35166,4,5,2
35166,4,6,1
35166,4,7,2
35166,4,10,1
35166,4,11,2
35166,4,12,1
35166,4,17,1
35166,4,18,2
35166,5,0,4
35166,5,1,2
35166,5,2,1
35166,5,3,1
35166,5,4,1
35166,5,5,4
35166,5,6,1
35166,5,7,2
35166,5,12,1
35166,5,17,1
35166,6,0,1
35166,6,1,1
35166,6,2,4
35166,6,3,5
35166,6,4,1
35166,6,6,1
35166,6,7,1
35166,6,11,1
35166,6,12,1
35166,6,13,1
35166,6,14,1
35166,6,16,1
35166,6,18,1
35166,7,0,2
35166,7,1,1
35166,7,2,3
35166,7,3,2
35166,7,4,1
35166,7,5,3
35166,7,6,1
35166,7,8,1
35166,7,9,2
35166,7,10,3
35166,7,12,1
35166,7,13,1
35166,7,14,1
35166,7,15,1
35166,7,17,2
35166,7,19,3
35166,8,0,2
35166,8,1,3
35166,8,2,2
35166,8,3,4
35166,8,4,3
35166,8,5,3
35166,8,6,2
35166,8,7,1
35166,8,8,1
35166,8,9,1
35166,8,10,2
35166,8,11,1
35166,8,12,1
35166,8,13,4
35166,8,14,2
35166,8,15,5
35166,8,17,1
35166,8,18,5
35166,9,0,1
35166,9,1,3
35166,9,2,5
35166,9,3,4
35166,9,4,3
35166,9,5,1
35166,9,6,2
35166,9,7,3
35166,9,8,3
35166,9,9,7
35166,9,10,6
35166,9,11,1
35166,9,12,1
35166,9,13,1
35166,9,14,3
35166,9,15,1
35166,9,17,1
35166,9,19,2
35166,10,0,2
35166,10,2,2
35166,10,3,1
35166,10,4,3
35166,10,5,1
35166,10,6,5
35166,10,8,2
35166,10,9,4
35166,10,10,4
35166,10,11,4
35166,10,13,2
35166,10,16,1
35166,10,17,1
35166,10,18,1
35166,11,0,2
35166,11,1,1
35166,11,2,5
35166,11,3,4
35166,11,4,11
35166,11,5,4
35166,11,6,6
35166,11,7,1
35166,11,9,2
35166,11,10,1
35166,11,11,1
35166,11,12,2
35166,11,13,1
35166,11,14,3
35166,11,15,4
35166,11,16,1
35166,11,17,3
35166,11,18,7
35166,12,0,4
35166,12,1,5
35166,12,2,8
35166,12,3,10
35166,12,4,6
35166,12,5,9
35166,12,6,1
35166,12,7,2
35166,12,8,4
35166,12,10,3
35166,12,11,2
35166,12,12,2
35166,12,14,5
35166,12,15,4
35166,12,16,4
35166,12,17,2
35166,12,18,3
35166,12,19,3
35166,13,0,2
35166,13,1,7
35166,13,2,12
35166,13,3,6
35166,13,4,7
